date,Amazon,isPartial
2013-02-19,84,False
2013-02-20,83,False
2013-02-21,79,False
2013-02-22,81,False
2013-02-23,85,False
2013-02-24,92,False
2013-02-25,82,False
2013-02-26,81,False
2013-02-27,79,False
2013-02-28,79,False
2013-03-01,81,False
2013-03-02,90,False
2013-03-03,96,False
2013-03-04,83,False
2013-03-05,79,False
2013-03-06,81,False
2013-03-07,81,False
2013-03-08,82,False
2013-03-09,87,False
2013-03-10,92,False
2013-03-11,85,False
2013-03-12,83,False
2013-03-13,80,False
2013-03-14,77,False
2013-03-15,78,False
2013-03-16,86,False
2013-03-17,97,False
2013-03-18,82,False
2013-03-19,82,False
2013-03-20,83,False
2013-03-21,79,False
2013-03-22,77,False
2013-03-23,88,False
2013-03-24,94,False
2013-03-25,87,False
2013-03-26,83,False
2013-03-27,80,False
2013-03-28,77,False
2013-03-29,81,False
2013-03-30,82,False
2013-03-31,85,False
2013-04-01,82,False
2013-04-02,81,False
2013-04-03,79,False
2013-04-04,79,False
2013-04-05,79,False
2013-04-06,81,False
2013-04-07,91,False
2013-04-08,79,False
2013-04-09,77,False
2013-04-10,77,False
2013-04-11,78,False
2013-04-12,79,False
2013-04-13,81,False
2013-04-14,87,False
2013-04-15,77,False
2013-04-16,75,False
2013-04-17,78,False
2013-04-18,76,False
2013-04-19,77,False
2013-04-20,83,False
2013-04-21,89,False
2013-04-22,81,False
2013-04-23,80,False
2013-04-24,78,False
2013-04-25,79,False
2013-04-26,77,False
2013-04-27,84,False
2013-04-28,89,False
2013-04-29,81,False
2013-04-30,80,False
2013-05-01,85,False
2013-05-02,78,False
2013-05-03,77,False
2013-05-04,83,False
2013-05-05,88,False
2013-05-06,80,False
2013-05-07,80,False
2013-05-08,76,False
2013-05-09,77,False
2013-05-10,76,False
2013-05-11,84,False
2013-05-12,88,False
2013-05-13,84,False
2013-05-14,77,False
2013-05-15,78,False
2013-05-16,73,False
2013-05-17,73,False
2013-05-18,80,False
2013-05-19,87,False
2013-05-20,82,False
2013-05-21,81,False
2013-05-22,79,False
2013-05-23,79,False
2013-05-24,75,False
2013-05-25,79,False
2013-05-26,83,False
2013-05-27,80,False
2013-05-28,82,False
2013-05-29,80,False
2013-05-30,81,False
2013-05-31,77,False
2013-06-01,81,False
2013-06-02,87,False
2013-06-03,82,False
2013-06-04,78,False
2013-06-05,78,False
2013-06-06,77,False
2013-06-07,75,False
2013-06-08,81,False
2013-06-09,91,False
2013-06-10,85,False
2013-06-11,85,False
2013-06-12,83,False
2013-06-13,80,False
2013-06-14,79,False
2013-06-15,86,False
2013-06-16,91,False
2013-06-17,84,False
2013-06-18,79,False
2013-06-19,76,False
2013-06-20,77,False
2013-06-21,78,False
2013-06-22,84,False
2013-06-23,93,False
2013-06-24,81,False
2013-06-25,81,False
2013-06-26,81,False
2013-06-27,80,False
2013-06-28,81,False
2013-06-29,85,False
2013-06-30,92,False
2013-07-01,83,False
2013-07-02,82,False
2013-07-03,83,False
2013-07-04,80,False
2013-07-05,77,False
2013-07-06,82,False
2013-07-07,89,False
2013-07-08,84,False
2013-07-09,83,False
2013-07-10,84,False
2013-07-11,81,False
2013-07-12,80,False
2013-07-13,86,False
2013-07-14,92,False
2013-07-15,87,False
2013-07-16,83,False
2013-07-17,84,False
2013-07-18,82,False
