date,Amazon,isPartial
2012-10-12,53,False
2012-10-13,56,False
2012-10-14,62,False
2012-10-15,55,False
2012-10-16,56,False
2012-10-17,52,False
2012-10-18,54,False
2012-10-19,52,False
2012-10-20,56,False
2012-10-21,61,False
2012-10-22,57,False
2012-10-23,55,False
2012-10-24,56,False
2012-10-25,55,False
2012-10-26,57,False
2012-10-27,57,False
2012-10-28,60,False
2012-10-29,56,False
2012-10-30,52,False
2012-10-31,53,False
2012-11-01,57,False
2012-11-02,57,False
2012-11-03,59,False
2012-11-04,66,False
2012-11-05,59,False
2012-11-06,58,False
2012-11-07,55,False
2012-11-08,56,False
2012-11-09,58,False
2012-11-10,63,False
2012-11-11,69,False
2012-11-12,65,False
2012-11-13,66,False
2012-11-14,63,False
2012-11-15,62,False
2012-11-16,60,False
2012-11-17,67,False
2012-11-18,78,False
2012-11-19,72,False
2012-11-20,71,False
2012-11-21,70,False
2012-11-22,76,False
2012-11-23,98,False
2012-11-24,91,False
2012-11-25,93,False
2012-11-26,100,False
2012-11-27,87,False
2012-11-28,76,False
2012-11-29,75,False
2012-11-30,75,False
2012-12-01,80,False
2012-12-02,93,False
2012-12-03,85,False
2012-12-04,82,False
2012-12-05,81,False
2012-12-06,82,False
2012-12-07,78,False
2012-12-08,88,False
2012-12-09,93,False
2012-12-10,89,False
2012-12-11,88,False
2012-12-12,84,False
2012-12-13,80,False
2012-12-14,81,False
2012-12-15,86,False
2012-12-16,92,False
2012-12-17,88,False
2012-12-18,83,False
2012-12-19,78,False
2012-12-20,71,False
2012-12-21,68,False
2012-12-22,68,False
2012-12-23,66,False
2012-12-24,62,False
2012-12-25,84,False
2012-12-26,85,False
2012-12-27,81,False
2012-12-28,74,False
2012-12-29,75,False
2012-12-30,73,False
2012-12-31,64,False
2013-01-01,70,False
2013-01-02,70,False
2013-01-03,70,False
2013-01-04,66,False
2013-01-05,67,False
2013-01-06,70,False
2013-01-07,66,False
2013-01-08,64,False
2013-01-09,64,False
2013-01-10,61,False
2013-01-11,60,False
2013-01-12,66,False
2013-01-13,68,False
2013-01-14,61,False
2013-01-15,59,False
2013-01-16,59,False
2013-01-17,60,False
2013-01-18,58,False
2013-01-19,63,False
2013-01-20,69,False
2013-01-21,60,False
2013-01-22,59,False
2013-01-23,57,False
2013-01-24,57,False
2013-01-25,55,False
2013-01-26,63,False
2013-01-27,68,False
2013-01-28,58,False
2013-01-29,57,False
2013-01-30,56,False
2013-01-31,58,False
2013-02-01,57,False
2013-02-02,62,False
2013-02-03,64,False
2013-02-04,57,False
2013-02-05,58,False
2013-02-06,55,False
2013-02-07,55,False
2013-02-08,55,False
2013-02-09,62,False
2013-02-10,65,False
2013-02-11,56,False
2013-02-12,56,False
2013-02-13,53,False
2013-02-14,51,False
2013-02-15,54,False
2013-02-16,58,False
2013-02-17,63,False
2013-02-18,56,False
2013-02-19,56,False
2013-02-20,55,False
2013-02-21,52,False
2013-02-22,53,False
2013-02-23,58,False
2013-02-24,62,False
2013-02-25,52,False
2013-02-26,54,False
2013-02-27,54,False
2013-02-28,53,False
2013-03-01,55,False
2013-03-02,59,False
2013-03-03,64,False
2013-03-04,56,False
2013-03-05,55,False
2013-03-06,54,False
2013-03-07,55,False
2013-03-08,54,False
2013-03-09,59,False
2013-03-10,64,False
2013-03-11,55,False
2013-03-12,55,False
2013-03-13,53,False
2013-03-14,52,False
2013-03-15,52,False
2013-03-16,59,False
2013-03-17,62,False
2013-03-18,57,False
2013-03-19,55,False
2013-03-20,55,False
2013-03-21,53,False
2013-03-22,54,False
2013-03-23,60,False
2013-03-24,66,False
2013-03-25,58,False
2013-03-26,54,False
2013-03-27,56,False
2013-03-28,53,False
2013-03-29,58,False
2013-03-30,54,False
