date,Amazon,isPartial
2016-09-11,47,False
2016-09-12,45,False
2016-09-13,44,False
2016-09-14,43,False
2016-09-15,44,False
2016-09-16,44,False
2016-09-17,45,False
2016-09-18,49,False
2016-09-19,45,False
2016-09-20,43,False
2016-09-21,43,False
2016-09-22,42,False
2016-09-23,41,False
2016-09-24,45,False
2016-09-25,48,False
2016-09-26,45,False
2016-09-27,44,False
2016-09-28,44,False
2016-09-29,44,False
2016-09-30,45,False
2016-10-01,56,False
2016-10-02,55,False
2016-10-03,51,False
2016-10-04,50,False
2016-10-05,48,False
2016-10-06,46,False
2016-10-07,44,False
2016-10-08,47,False
2016-10-09,50,False
2016-10-10,45,False
2016-10-11,45,False
2016-10-12,47,False
2016-10-13,45,False
2016-10-14,44,False
2016-10-15,48,False
2016-10-16,50,False
2016-10-17,50,False
2016-10-18,48,False
2016-10-19,47,False
2016-10-20,46,False
2016-10-21,47,False
2016-10-22,48,False
2016-10-23,50,False
2016-10-24,49,False
2016-10-25,49,False
2016-10-26,47,False
2016-10-27,47,False
2016-10-28,47,False
2016-10-29,44,False
2016-10-30,49,False
2016-10-31,44,False
2016-11-01,47,False
2016-11-02,48,False
2016-11-03,46,False
2016-11-04,46,False
2016-11-05,49,False
2016-11-06,52,False
2016-11-07,47,False
2016-11-08,46,False
2016-11-09,39,False
2016-11-10,45,False
2016-11-11,50,False
2016-11-12,52,False
2016-11-13,55,False
2016-11-14,53,False
2016-11-15,53,False
2016-11-16,52,False
2016-11-17,53,False
2016-11-18,57,False
2016-11-19,58,False
2016-11-20,64,False
2016-11-21,61,False
2016-11-22,60,False
2016-11-23,61,False
2016-11-24,68,False
2016-11-25,100,False
2016-11-26,75,False
2016-11-27,73,False
2016-11-28,82,False
2016-11-29,69,False
2016-11-30,59,False
2016-12-01,60,False
2016-12-02,59,False
2016-12-03,61,False
2016-12-04,67,False
2016-12-05,64,False
2016-12-06,65,False
2016-12-07,62,False
2016-12-08,63,False
2016-12-09,60,False
2016-12-10,62,False
2016-12-11,70,False
2016-12-12,67,False
2016-12-13,64,False
2016-12-14,66,False
2016-12-15,65,False
2016-12-16,63,False
2016-12-17,69,False
2016-12-18,71,False
2016-12-19,66,False
2016-12-20,63,False
2016-12-21,60,False
2016-12-22,55,False
2016-12-23,53,False
2016-12-24,50,False
2016-12-25,61,False
2016-12-26,63,False
2016-12-27,61,False
2016-12-28,58,False
2016-12-29,58,False
2016-12-30,56,False
2016-12-31,48,False
2017-01-01,52,False
2017-01-02,56,False
2017-01-03,56,False
2017-01-04,54,False
2017-01-05,51,False
2017-01-06,51,False
2017-01-07,54,False
2017-01-08,56,False
2017-01-09,50,False
2017-01-10,49,False
2017-01-11,50,False
2017-01-12,50,False
2017-01-13,50,False
2017-01-14,53,False
2017-01-15,54,False
2017-01-16,50,False
2017-01-17,49,False
2017-01-18,49,False
2017-01-19,47,False
2017-01-20,50,False
2017-01-21,52,False
2017-01-22,54,False
2017-01-23,48,False
2017-01-24,47,False
2017-01-25,46,False
2017-01-26,45,False
2017-01-27,45,False
2017-01-28,49,False
2017-01-29,51,False
2017-01-30,46,False
2017-01-31,47,False
2017-02-01,46,False
2017-02-02,47,False
2017-02-03,48,False
2017-02-04,49,False
2017-02-05,50,False
2017-02-06,45,False
2017-02-07,46,False
2017-02-08,45,False
2017-02-09,45,False
2017-02-10,44,False
2017-02-11,47,False
2017-02-12,49,False
2017-02-13,45,False
2017-02-14,42,False
2017-02-15,43,False
2017-02-16,43,False
2017-02-17,43,False
2017-02-18,47,False
2017-02-19,48,False
