date,Amazon,isPartial
2015-12-26,100,False
2015-12-27,97,False
2015-12-28,92,False
2015-12-29,88,False
2015-12-30,84,False
2015-12-31,73,False
2016-01-01,69,False
2016-01-02,73,False
2016-01-03,74,False
2016-01-04,68,False
2016-01-05,66,False
2016-01-06,67,False
2016-01-07,64,False
2016-01-08,61,False
2016-01-09,66,False
2016-01-10,69,False
2016-01-11,62,False
2016-01-12,61,False
2016-01-13,60,False
2016-01-14,57,False
2016-01-15,58,False
2016-01-16,63,False
2016-01-17,66,False
2016-01-18,62,False
2016-01-19,59,False
2016-01-20,60,False
2016-01-21,64,False
2016-01-22,64,False
2016-01-23,66,False
2016-01-24,67,False
2016-01-25,59,False
2016-01-26,58,False
2016-01-27,59,False
2016-01-28,58,False
2016-01-29,56,False
2016-01-30,62,False
2016-01-31,66,False
2016-02-01,61,False
2016-02-02,57,False
2016-02-03,57,False
2016-02-04,57,False
2016-02-05,56,False
2016-02-06,61,False
2016-02-07,63,False
2016-02-08,60,False
2016-02-09,59,False
2016-02-10,58,False
2016-02-11,57,False
2016-02-12,55,False
2016-02-13,59,False
2016-02-14,61,False
2016-02-15,58,False
2016-02-16,56,False
2016-02-17,56,False
2016-02-18,55,False
2016-02-19,54,False
2016-02-20,59,False
2016-02-21,64,False
2016-02-22,57,False
2016-02-23,56,False
2016-02-24,55,False
2016-02-25,54,False
2016-02-26,55,False
2016-02-27,58,False
2016-02-28,62,False
2016-02-29,56,False
2016-03-01,55,False
2016-03-02,55,False
2016-03-03,55,False
2016-03-04,55,False
2016-03-05,60,False
2016-03-06,62,False
2016-03-07,58,False
2016-03-08,55,False
2016-03-09,57,False
2016-03-10,56,False
2016-03-11,54,False
2016-03-12,60,False
2016-03-13,63,False
2016-03-14,57,False
2016-03-15,55,False
2016-03-16,55,False
2016-03-17,54,False
2016-03-18,53,False
2016-03-19,59,False
2016-03-20,61,False
2016-03-21,59,False
2016-03-22,56,False
2016-03-23,55,False
2016-03-24,55,False
2016-03-25,57,False
2016-03-26,56,False
2016-03-27,58,False
2016-03-28,60,False
2016-03-29,57,False
2016-03-30,56,False
2016-03-31,54,False
2016-04-01,55,False
2016-04-02,58,False
2016-04-03,63,False
2016-04-04,58,False
2016-04-05,55,False
2016-04-06,56,False
2016-04-07,55,False
2016-04-08,55,False
2016-04-09,58,False
2016-04-10,62,False
2016-04-11,57,False
2016-04-12,55,False
2016-04-13,55,False
2016-04-14,53,False
2016-04-15,52,False
2016-04-16,57,False
2016-04-17,60,False
2016-04-18,56,False
2016-04-19,55,False
2016-04-20,54,False
2016-04-21,53,False
2016-04-22,52,False
2016-04-23,58,False
2016-04-24,61,False
2016-04-25,55,False
2016-04-26,56,False
2016-04-27,55,False
2016-04-28,56,False
2016-04-29,55,False
2016-04-30,58,False
2016-05-01,63,False
2016-05-02,59,False
2016-05-03,57,False
2016-05-04,56,False
2016-05-05,54,False
2016-05-06,53,False
2016-05-07,56,False
2016-05-08,58,False
2016-05-09,56,False
2016-05-10,55,False
2016-05-11,56,False
2016-05-12,54,False
2016-05-13,53,False
2016-05-14,58,False
2016-05-15,59,False
2016-05-16,58,False
2016-05-17,56,False
2016-05-18,56,False
2016-05-19,54,False
2016-05-20,53,False
2016-05-21,55,False
2016-05-22,60,False
2016-05-23,56,False
2016-05-24,56,False
2016-05-25,54,False
2016-05-26,55,False
2016-05-27,53,False
2016-05-28,54,False
2016-05-29,59,False
2016-05-30,59,False
2016-05-31,57,False
2016-06-01,57,False
2016-06-02,58,False
2016-06-03,55,False
2016-06-04,59,False
2016-06-05,61,False
2016-06-06,58,False
2016-06-07,58,False
2016-06-08,57,False
2016-06-09,55,False
2016-06-10,53,False
2016-06-11,57,False
2016-06-12,62,False
2016-06-13,57,False
2016-06-14,56,False
2016-06-15,58,False
2016-06-16,55,False
2016-06-17,56,False
2016-06-18,59,False
2016-06-19,62,False
2016-06-20,58,False
2016-06-21,57,False
2016-06-22,58,False
2016-06-23,57,False
2016-06-24,54,False
2016-06-25,58,False
2016-06-26,63,False
2016-06-27,56,False
2016-06-28,59,False
2016-06-29,58,False
2016-06-30,59,False
2016-07-01,56,False
2016-07-02,59,False
2016-07-03,63,False
2016-07-04,59,False
2016-07-05,59,False
2016-07-06,60,False
2016-07-07,63,False
2016-07-08,58,False
2016-07-09,62,False
2016-07-10,63,False
2016-07-11,66,False
2016-07-12,98,False
2016-07-13,69,False
2016-07-14,58,False
2016-07-15,56,False
2016-07-16,60,False
2016-07-17,64,False
2016-07-18,60,False
2016-07-19,61,False
2016-07-20,58,False
2016-07-21,59,False
2016-07-22,55,False
2016-07-23,60,False
2016-07-24,64,False
2016-07-25,61,False
2016-07-26,61,False
2016-07-27,60,False
2016-07-28,60,False
2016-07-29,61,False
2016-07-30,63,False
2016-07-31,67,False
2016-08-01,64,False
2016-08-02,63,False
2016-08-03,61,False
2016-08-04,59,False
2016-08-05,58,False
2016-08-06,59,False
2016-08-07,61,False
2016-08-08,65,False
2016-08-09,63,False
2016-08-10,60,False
2016-08-11,58,False
2016-08-12,56,False
2016-08-13,57,False
2016-08-14,60,False
2016-08-15,59,False
2016-08-16,58,False
2016-08-17,58,False
2016-08-18,56,False
2016-08-19,56,False
2016-08-20,59,False
2016-08-21,63,False
2016-08-22,60,False
2016-08-23,61,False
2016-08-24,60,False
2016-08-25,60,False
2016-08-26,59,False
2016-08-27,60,False
2016-08-28,65,False
2016-08-29,63,False
2016-08-30,64,False
2016-08-31,63,False
2016-09-01,61,False
2016-09-02,59,False
2016-09-03,62,False
2016-09-04,66,False
2016-09-05,64,False
2016-09-06,61,False
2016-09-07,63,False
2016-09-08,61,False
2016-09-09,60,False
2016-09-10,62,False
2016-09-11,65,False
