date,Amazon,isPartial
2013-11-06,52,False
2013-11-07,53,False
2013-11-08,50,False
2013-11-09,56,False
2013-11-10,60,False
2013-11-11,57,False
2013-11-12,56,False
2013-11-13,56,False
2013-11-14,56,False
2013-11-15,55,False
2013-11-16,58,False
2013-11-17,67,False
2013-11-18,58,False
2013-11-19,58,False
2013-11-20,57,False
2013-11-21,57,False
2013-11-22,56,False
2013-11-23,63,False
2013-11-24,70,False
2013-11-25,66,False
2013-11-26,64,False
2013-11-27,65,False
2013-11-28,68,False
2013-11-29,99,False
2013-11-30,80,False
2013-12-01,78,False
2013-12-02,100,False
2013-12-03,81,False
2013-12-04,73,False
2013-12-05,69,False
2013-12-06,68,False
2013-12-07,74,False
2013-12-08,81,False
2013-12-09,77,False
2013-12-10,72,False
2013-12-11,72,False
2013-12-12,71,False
2013-12-13,71,False
2013-12-14,77,False
2013-12-15,81,False
2013-12-16,79,False
2013-12-17,74,False
2013-12-18,69,False
2013-12-19,67,False
2013-12-20,63,False
2013-12-21,63,False
2013-12-22,62,False
2013-12-23,57,False
2013-12-24,53,False
2013-12-25,66,False
2013-12-26,70,False
2013-12-27,65,False
2013-12-28,64,False
2013-12-29,64,False
2013-12-30,59,False
2013-12-31,55,False
2014-01-01,58,False
2014-01-02,61,False
2014-01-03,60,False
2014-01-04,60,False
2014-01-05,60,False
2014-01-06,56,False
2014-01-07,55,False
2014-01-08,55,False
2014-01-09,55,False
2014-01-10,51,False
2014-01-11,55,False
2014-01-12,57,False
2014-01-13,51,False
2014-01-14,50,False
2014-01-15,49,False
2014-01-16,50,False
2014-01-17,50,False
2014-01-18,54,False
2014-01-19,56,False
2014-01-20,50,False
2014-01-21,52,False
2014-01-22,51,False
2014-01-23,48,False
2014-01-24,49,False
2014-01-25,53,False
2014-01-26,59,False
2014-01-27,49,False
2014-01-28,49,False
2014-01-29,48,False
2014-01-30,50,False
2014-01-31,48,False
2014-02-01,52,False
2014-02-02,55,False
2014-02-03,50,False
2014-02-04,49,False
2014-02-05,49,False
2014-02-06,50,False
2014-02-07,45,False
2014-02-08,52,False
2014-02-09,54,False
2014-02-10,50,False
2014-02-11,50,False
2014-02-12,48,False
2014-02-13,46,False
2014-02-14,43,False
2014-02-15,50,False
2014-02-16,55,False
2014-02-17,51,False
2014-02-18,47,False
2014-02-19,46,False
2014-02-20,46,False
2014-02-21,46,False
2014-02-22,49,False
2014-02-23,53,False
2014-02-24,48,False
2014-02-25,48,False
2014-02-26,48,False
2014-02-27,46,False
2014-02-28,47,False
2014-03-01,50,False
2014-03-02,55,False
2014-03-03,48,False
2014-03-04,48,False
2014-03-05,46,False
2014-03-06,46,False
2014-03-07,46,False
2014-03-08,48,False
2014-03-09,51,False
2014-03-10,48,False
2014-03-11,47,False
2014-03-12,46,False
2014-03-13,46,False
2014-03-14,45,False
2014-03-15,48,False
2014-03-16,53,False
2014-03-17,47,False
