date,Amazon,isPartial
2015-08-18,48,False
2015-08-19,46,False
2015-08-20,44,False
2015-08-21,44,False
2015-08-22,45,False
2015-08-23,47,False
2015-08-24,48,False
2015-08-25,46,False
2015-08-26,45,False
2015-08-27,46,False
2015-08-28,44,False
2015-08-29,45,False
2015-08-30,48,False
2015-08-31,45,False
2015-09-01,46,False
2015-09-02,45,False
2015-09-03,45,False
2015-09-04,43,False
2015-09-05,46,False
2015-09-06,48,False
2015-09-07,46,False
2015-09-08,44,False
2015-09-09,43,False
2015-09-10,42,False
2015-09-11,40,False
2015-09-12,44,False
2015-09-13,46,False
2015-09-14,44,False
2015-09-15,43,False
2015-09-16,43,False
2015-09-17,42,False
2015-09-18,42,False
2015-09-19,44,False
2015-09-20,47,False
2015-09-21,44,False
2015-09-22,44,False
2015-09-23,44,False
2015-09-24,44,False
2015-09-25,43,False
2015-09-26,46,False
2015-09-27,49,False
2015-09-28,45,False
2015-09-29,44,False
2015-09-30,45,False
2015-10-01,44,False
2015-10-02,44,False
2015-10-03,48,False
2015-10-04,49,False
2015-10-05,45,False
2015-10-06,45,False
2015-10-07,45,False
2015-10-08,44,False
2015-10-09,44,False
2015-10-10,47,False
2015-10-11,50,False
2015-10-12,50,False
2015-10-13,53,False
2015-10-14,51,False
2015-10-15,50,False
2015-10-16,49,False
2015-10-17,51,False
2015-10-18,51,False
2015-10-19,48,False
2015-10-20,46,False
2015-10-21,48,False
2015-10-22,45,False
2015-10-23,46,False
2015-10-24,48,False
2015-10-25,51,False
2015-10-26,54,False
2015-10-27,54,False
2015-10-28,49,False
2015-10-29,47,False
2015-10-30,45,False
2015-10-31,45,False
2015-11-01,51,False
2015-11-02,50,False
2015-11-03,51,False
2015-11-04,49,False
2015-11-05,48,False
2015-11-06,48,False
2015-11-07,53,False
2015-11-08,57,False
2015-11-09,52,False
2015-11-10,51,False
2015-11-11,51,False
2015-11-12,50,False
2015-11-13,49,False
2015-11-14,49,False
2015-11-15,55,False
2015-11-16,52,False
2015-11-17,52,False
2015-11-18,53,False
2015-11-19,53,False
2015-11-20,53,False
2015-11-21,58,False
2015-11-22,65,False
2015-11-23,64,False
2015-11-24,61,False
2015-11-25,62,False
2015-11-26,71,False
2015-11-27,100,False
2015-11-28,77,False
2015-11-29,76,False
2015-11-30,87,False
2015-12-01,71,False
2015-12-02,64,False
2015-12-03,63,False
2015-12-04,62,False
2015-12-05,67,False
2015-12-06,71,False
2015-12-07,67,False
2015-12-08,67,False
2015-12-09,65,False
2015-12-10,65,False
2015-12-11,64,False
2015-12-12,69,False
2015-12-13,73,False
2015-12-14,70,False
2015-12-15,68,False
2015-12-16,69,False
2015-12-17,65,False
2015-12-18,65,False
2015-12-19,67,False
2015-12-20,67,False
2015-12-21,64,False
2015-12-22,61,False
2015-12-23,57,False
2015-12-24,52,False
2015-12-25,62,False
2015-12-26,67,False
2015-12-27,66,False
2015-12-28,62,False
