date,Amazon,isPartial
2012-06-04,46,False
2012-06-05,47,False
2012-06-06,47,False
2012-06-07,48,False
2012-06-08,46,False
2012-06-09,48,False
2012-06-10,52,False
2012-06-11,49,False
2012-06-12,48,False
2012-06-13,47,False
2012-06-14,46,False
2012-06-15,46,False
2012-06-16,50,False
2012-06-17,53,False
2012-06-18,48,False
2012-06-19,47,False
2012-06-20,48,False
2012-06-21,48,False
2012-06-22,46,False
2012-06-23,48,False
2012-06-24,53,False
2012-06-25,50,False
2012-06-26,49,False
2012-06-27,49,False
2012-06-28,46,False
2012-06-29,47,False
2012-06-30,50,False
2012-07-01,57,False
2012-07-02,51,False
2012-07-03,49,False
2012-07-04,48,False
2012-07-05,47,False
2012-07-06,48,False
2012-07-07,51,False
2012-07-08,56,False
2012-07-09,53,False
2012-07-10,52,False
2012-07-11,50,False
2012-07-12,51,False
2012-07-13,49,False
2012-07-14,52,False
2012-07-15,56,False
2012-07-16,52,False
2012-07-17,49,False
2012-07-18,51,False
2012-07-19,50,False
2012-07-20,49,False
2012-07-21,52,False
2012-07-22,54,False
2012-07-23,51,False
2012-07-24,48,False
2012-07-25,48,False
2012-07-26,47,False
2012-07-27,46,False
2012-07-28,48,False
2012-07-29,54,False
2012-07-30,49,False
2012-07-31,50,False
2012-08-01,47,False
2012-08-02,48,False
2012-08-03,47,False
2012-08-04,50,False
2012-08-05,55,False
2012-08-06,50,False
2012-08-07,51,False
2012-08-08,49,False
2012-08-09,49,False
2012-08-10,47,False
2012-08-11,51,False
2012-08-12,52,False
2012-08-13,50,False
2012-08-14,51,False
2012-08-15,52,False
2012-08-16,51,False
2012-08-17,49,False
2012-08-18,52,False
2012-08-19,55,False
2012-08-20,54,False
2012-08-21,53,False
2012-08-22,53,False
2012-08-23,51,False
2012-08-24,51,False
2012-08-25,54,False
2012-08-26,56,False
2012-08-27,55,False
2012-08-28,54,False
2012-08-29,54,False
2012-08-30,52,False
2012-08-31,51,False
2012-09-01,53,False
2012-09-02,59,False
2012-09-03,54,False
2012-09-04,52,False
2012-09-05,53,False
2012-09-06,55,False
2012-09-07,54,False
2012-09-08,55,False
2012-09-09,59,False
2012-09-10,56,False
2012-09-11,52,False
2012-09-12,52,False
2012-09-13,50,False
2012-09-14,51,False
2012-09-15,55,False
2012-09-16,57,False
2012-09-17,55,False
2012-09-18,52,False
2012-09-19,51,False
2012-09-20,50,False
2012-09-21,50,False
2012-09-22,55,False
2012-09-23,61,False
2012-09-24,56,False
2012-09-25,53,False
2012-09-26,54,False
2012-09-27,54,False
2012-09-28,52,False
2012-09-29,56,False
2012-09-30,59,False
2012-10-01,56,False
2012-10-02,54,False
2012-10-03,54,False
2012-10-04,52,False
2012-10-05,51,False
2012-10-06,55,False
2012-10-07,58,False
2012-10-08,55,False
2012-10-09,55,False
2012-10-10,53,False
2012-10-11,54,False
2012-10-12,55,False
2012-10-13,59,False
2012-10-14,64,False
2012-10-15,58,False
2012-10-16,56,False
2012-10-17,53,False
2012-10-18,56,False
2012-10-19,54,False
2012-10-20,56,False
2012-10-21,62,False
2012-10-22,59,False
2012-10-23,58,False
2012-10-24,58,False
2012-10-25,57,False
2012-10-26,57,False
2012-10-27,58,False
2012-10-28,64,False
