date,Amazon,isPartial
2011-09-18,59,False
2011-09-19,54,False
2011-09-20,54,False
2011-09-21,53,False
2011-09-22,51,False
2011-09-23,50,False
2011-09-24,55,False
2011-09-25,57,False
2011-09-26,55,False
2011-09-27,56,False
2011-09-28,64,False
2011-09-29,64,False
2011-09-30,54,False
2011-10-01,57,False
2011-10-02,60,False
2011-10-03,58,False
2011-10-04,54,False
2011-10-05,55,False
2011-10-06,52,False
2011-10-07,54,False
2011-10-08,57,False
2011-10-09,62,False
2011-10-10,57,False
2011-10-11,55,False
2011-10-12,54,False
2011-10-13,55,False
2011-10-14,53,False
2011-10-15,56,False
2011-10-16,60,False
2011-10-17,56,False
2011-10-18,56,False
2011-10-19,56,False
2011-10-20,53,False
2011-10-21,54,False
2011-10-22,58,False
2011-10-23,60,False
2011-10-24,59,False
2011-10-25,57,False
2011-10-26,58,False
2011-10-27,56,False
2011-10-28,55,False
2011-10-29,58,False
2011-10-30,60,False
2011-10-31,57,False
2011-11-01,59,False
2011-11-02,59,False
2011-11-03,60,False
2011-11-04,58,False
2011-11-05,62,False
2011-11-06,68,False
2011-11-07,64,False
2011-11-08,62,False
2011-11-09,61,False
2011-11-10,61,False
2011-11-11,64,False
2011-11-12,67,False
2011-11-13,75,False
2011-11-14,68,False
2011-11-15,69,False
2011-11-16,67,False
2011-11-17,66,False
2011-11-18,65,False
2011-11-19,72,False
2011-11-20,83,False
2011-11-21,74,False
2011-11-22,77,False
2011-11-23,76,False
2011-11-24,75,False
2011-11-25,96,False
2011-11-26,89,False
2011-11-27,91,False
2011-11-28,98,False
2011-11-29,85,False
2011-11-30,80,False
2011-12-01,82,False
2011-12-02,79,False
2011-12-03,88,False
2011-12-04,96,False
2011-12-05,88,False
2011-12-06,89,False
2011-12-07,88,False
2011-12-08,85,False
2011-12-09,83,False
2011-12-10,95,False
2011-12-11,100,False
2011-12-12,93,False
2011-12-13,92,False
2011-12-14,90,False
2011-12-15,89,False
2011-12-16,90,False
2011-12-17,91,False
2011-12-18,99,False
2011-12-19,89,False
2011-12-20,80,False
2011-12-21,79,False
2011-12-22,72,False
2011-12-23,68,False
2011-12-24,67,False
2011-12-25,88,False
2011-12-26,89,False
2011-12-27,85,False
2011-12-28,79,False
2011-12-29,80,False
2011-12-30,76,False
2011-12-31,69,False
2012-01-01,78,False
2012-01-02,74,False
2012-01-03,74,False
2012-01-04,73,False
2012-01-05,69,False
2012-01-06,69,False
2012-01-07,72,False
2012-01-08,75,False
2012-01-09,68,False
2012-01-10,67,False
2012-01-11,67,False
2012-01-12,65,False
2012-01-13,64,False
2012-01-14,72,False
2012-01-15,73,False
2012-01-16,66,False
2012-01-17,61,False
2012-01-18,63,False
2012-01-19,63,False
2012-01-20,64,False
2012-01-21,67,False
2012-01-22,72,False
2012-01-23,64,False
