date,Amazon,isPartial
2014-03-16,47,False
2014-03-17,42,False
2014-03-18,42,False
2014-03-19,41,False
2014-03-20,40,False
2014-03-21,40,False
2014-03-22,45,False
2014-03-23,48,False
2014-03-24,42,False
2014-03-25,42,False
2014-03-26,42,False
2014-03-27,42,False
2014-03-28,40,False
2014-03-29,43,False
2014-03-30,46,False
2014-03-31,43,False
2014-04-01,41,False
2014-04-02,43,False
2014-04-03,43,False
2014-04-04,42,False
2014-04-05,44,False
2014-04-06,48,False
2014-04-07,43,False
2014-04-08,43,False
2014-04-09,42,False
2014-04-10,41,False
2014-04-11,40,False
2014-04-12,42,False
2014-04-13,46,False
2014-04-14,43,False
2014-04-15,42,False
2014-04-16,41,False
2014-04-17,40,False
2014-04-18,42,False
2014-04-19,41,False
2014-04-20,43,False
2014-04-21,44,False
2014-04-22,42,False
2014-04-23,42,False
2014-04-24,41,False
2014-04-25,40,False
2014-04-26,43,False
2014-04-27,47,False
2014-04-28,43,False
2014-04-29,42,False
2014-04-30,41,False
2014-05-01,44,False
2014-05-02,43,False
2014-05-03,42,False
2014-05-04,45,False
2014-05-05,43,False
2014-05-06,43,False
2014-05-07,42,False
2014-05-08,42,False
2014-05-09,40,False
2014-05-10,43,False
2014-05-11,45,False
2014-05-12,42,False
2014-05-13,42,False
2014-05-14,41,False
2014-05-15,40,False
2014-05-16,38,False
2014-05-17,41,False
2014-05-18,45,False
2014-05-19,42,False
2014-05-20,41,False
2014-05-21,40,False
2014-05-22,41,False
2014-05-23,39,False
2014-05-24,42,False
2014-05-25,42,False
2014-05-26,41,False
2014-05-27,42,False
2014-05-28,42,False
2014-05-29,42,False
2014-05-30,40,False
2014-05-31,42,False
2014-06-01,45,False
2014-06-02,42,False
2014-06-03,42,False
2014-06-04,42,False
2014-06-05,42,False
2014-06-06,40,False
2014-06-07,42,False
2014-06-08,44,False
2014-06-09,42,False
2014-06-10,44,False
2014-06-11,43,False
2014-06-12,41,False
2014-06-13,40,False
2014-06-14,42,False
2014-06-15,45,False
2014-06-16,41,False
2014-06-17,41,False
2014-06-18,45,False
2014-06-19,46,False
2014-06-20,43,False
2014-06-21,41,False
2014-06-22,46,False
2014-06-23,41,False
2014-06-24,42,False
2014-06-25,43,False
2014-06-26,40,False
2014-06-27,42,False
2014-06-28,44,False
2014-06-29,48,False
2014-06-30,43,False
2014-07-01,41,False
2014-07-02,43,False
2014-07-03,41,False
2014-07-04,39,False
2014-07-05,41,False
2014-07-06,47,False
2014-07-07,44,False
2014-07-08,44,False
2014-07-09,43,False
2014-07-10,42,False
2014-07-11,43,False
2014-07-12,43,False
2014-07-13,45,False
2014-07-14,44,False
2014-07-15,43,False
2014-07-16,43,False
2014-07-17,42,False
2014-07-18,41,False
2014-07-19,44,False
2014-07-20,48,False
2014-07-21,46,False
2014-07-22,45,False
2014-07-23,43,False
2014-07-24,44,False
2014-07-25,43,False
2014-07-26,44,False
2014-07-27,50,False
2014-07-28,48,False
2014-07-29,47,False
2014-07-30,47,False
2014-07-31,46,False
2014-08-01,43,False
2014-08-02,47,False
2014-08-03,50,False
2014-08-04,46,False
2014-08-05,46,False
2014-08-06,45,False
2014-08-07,46,False
2014-08-08,44,False
2014-08-09,46,False
2014-08-10,49,False
2014-08-11,47,False
2014-08-12,46,False
2014-08-13,46,False
2014-08-14,45,False
2014-08-15,45,False
2014-08-16,46,False
2014-08-17,50,False
2014-08-18,47,False
2014-08-19,46,False
2014-08-20,45,False
2014-08-21,45,False
2014-08-22,44,False
2014-08-23,46,False
2014-08-24,48,False
2014-08-25,48,False
2014-08-26,48,False
2014-08-27,46,False
2014-08-28,46,False
2014-08-29,46,False
2014-08-30,46,False
2014-08-31,50,False
2014-09-01,48,False
2014-09-02,46,False
2014-09-03,47,False
2014-09-04,47,False
2014-09-05,44,False
2014-09-06,48,False
2014-09-07,50,False
2014-09-08,48,False
2014-09-09,47,False
2014-09-10,47,False
2014-09-11,46,False
2014-09-12,46,False
2014-09-13,48,False
2014-09-14,51,False
2014-09-15,47,False
2014-09-16,47,False
2014-09-17,46,False
2014-09-18,45,False
2014-09-19,45,False
2014-09-20,48,False
2014-09-21,50,False
2014-09-22,48,False
2014-09-23,46,False
2014-09-24,46,False
2014-09-25,46,False
2014-09-26,45,False
2014-09-27,48,False
2014-09-28,50,False
2014-09-29,48,False
2014-09-30,47,False
2014-10-01,47,False
2014-10-02,46,False
2014-10-03,45,False
2014-10-04,50,False
2014-10-05,53,False
2014-10-06,53,False
2014-10-07,51,False
2014-10-08,49,False
2014-10-09,51,False
2014-10-10,58,False
2014-10-11,57,False
2014-10-12,56,False
2014-10-13,52,False
2014-10-14,49,False
2014-10-15,50,False
2014-10-16,49,False
2014-10-17,48,False
2014-10-18,51,False
2014-10-19,53,False
2014-10-20,50,False
2014-10-21,53,False
2014-10-22,49,False
2014-10-23,47,False
2014-10-24,47,False
2014-10-25,50,False
2014-10-26,53,False
2014-10-27,51,False
2014-10-28,50,False
2014-10-29,48,False
2014-10-30,47,False
2014-10-31,43,False
2014-11-01,50,False
2014-11-02,55,False
2014-11-03,52,False
2014-11-04,49,False
2014-11-05,47,False
2014-11-06,49,False
2014-11-07,51,False
2014-11-08,53,False
2014-11-09,57,False
2014-11-10,54,False
2014-11-11,57,False
2014-11-12,53,False
2014-11-13,51,False
2014-11-14,50,False
2014-11-15,57,False
2014-11-16,62,False
2014-11-17,58,False
2014-11-18,55,False
2014-11-19,56,False
2014-11-20,54,False
2014-11-21,56,False
2014-11-22,59,False
2014-11-23,65,False
2014-11-24,64,False
2014-11-25,61,False
2014-11-26,64,False
2014-11-27,72,False
2014-11-28,100,False
2014-11-29,79,False
2014-11-30,79,False
2014-12-01,88,False
