date,Amazon,isPartial
2013-06-29,49,False
2013-06-30,52,False
2013-07-01,48,False
2013-07-02,48,False
2013-07-03,48,False
2013-07-04,47,False
2013-07-05,44,False
2013-07-06,47,False
2013-07-07,51,False
2013-07-08,48,False
2013-07-09,48,False
2013-07-10,48,False
2013-07-11,47,False
2013-07-12,46,False
2013-07-13,49,False
2013-07-14,52,False
2013-07-15,49,False
2013-07-16,47,False
2013-07-17,47,False
2013-07-18,47,False
2013-07-19,46,False
2013-07-20,49,False
2013-07-21,53,False
2013-07-22,49,False
2013-07-23,47,False
2013-07-24,50,False
2013-07-25,49,False
2013-07-26,46,False
2013-07-27,49,False
2013-07-28,54,False
2013-07-29,53,False
2013-07-30,50,False
2013-07-31,50,False
2013-08-01,49,False
2013-08-02,48,False
2013-08-03,50,False
2013-08-04,55,False
2013-08-05,51,False
2013-08-06,53,False
2013-08-07,51,False
2013-08-08,51,False
2013-08-09,49,False
2013-08-10,50,False
2013-08-11,54,False
2013-08-12,51,False
2013-08-13,51,False
2013-08-14,49,False
2013-08-15,49,False
2013-08-16,48,False
2013-08-17,50,False
2013-08-18,54,False
2013-08-19,54,False
2013-08-20,52,False
2013-08-21,50,False
2013-08-22,50,False
2013-08-23,47,False
2013-08-24,50,False
2013-08-25,54,False
2013-08-26,50,False
2013-08-27,50,False
2013-08-28,51,False
2013-08-29,48,False
2013-08-30,50,False
2013-08-31,53,False
2013-09-01,55,False
2013-09-02,53,False
2013-09-03,50,False
2013-09-04,50,False
2013-09-05,49,False
2013-09-06,48,False
2013-09-07,53,False
2013-09-08,57,False
2013-09-09,51,False
2013-09-10,49,False
2013-09-11,50,False
2013-09-12,47,False
2013-09-13,48,False
2013-09-14,51,False
2013-09-15,56,False
2013-09-16,52,False
2013-09-17,52,False
2013-09-18,49,False
2013-09-19,47,False
2013-09-20,47,False
2013-09-21,49,False
2013-09-22,52,False
2013-09-23,49,False
2013-09-24,47,False
2013-09-25,48,False
2013-09-26,46,False
2013-09-27,47,False
2013-09-28,48,False
2013-09-29,52,False
2013-09-30,48,False
2013-10-01,48,False
2013-10-02,47,False
2013-10-03,46,False
2013-10-04,47,False
2013-10-05,49,False
2013-10-06,52,False
2013-10-07,50,False
2013-10-08,48,False
2013-10-09,48,False
2013-10-10,47,False
2013-10-11,46,False
2013-10-12,50,False
2013-10-13,55,False
2013-10-14,50,False
2013-10-15,49,False
2013-10-16,48,False
2013-10-17,48,False
2013-10-18,47,False
2013-10-19,49,False
2013-10-20,54,False
2013-10-21,50,False
2013-10-22,50,False
2013-10-23,50,False
2013-10-24,48,False
2013-10-25,49,False
2013-10-26,49,False
2013-10-27,55,False
2013-10-28,51,False
2013-10-29,49,False
2013-10-30,48,False
2013-10-31,46,False
2013-11-01,49,False
2013-11-02,55,False
2013-11-03,59,False
2013-11-04,52,False
2013-11-05,51,False
2013-11-06,53,False
2013-11-07,52,False
2013-11-08,50,False
2013-11-09,56,False
2013-11-10,60,False
2013-11-11,57,False
2013-11-12,55,False
2013-11-13,55,False
2013-11-14,53,False
2013-11-15,54,False
2013-11-16,59,False
2013-11-17,65,False
2013-11-18,59,False
