date,Amazon,isPartial
2011-01-01,91,False
2011-01-02,100,False
2011-01-03,90,False
2011-01-04,90,False
2011-01-05,85,False
2011-01-06,86,False
2011-01-07,84,False
2011-01-08,89,False
2011-01-09,91,False
2011-01-10,81,False
2011-01-11,80,False
2011-01-12,81,False
2011-01-13,81,False
2011-01-14,80,False
2011-01-15,86,False
2011-01-16,90,False
2011-01-17,82,False
2011-01-18,79,False
2011-01-19,81,False
2011-01-20,79,False
2011-01-21,77,False
2011-01-22,82,False
2011-01-23,90,False
2011-01-24,77,False
2011-01-25,76,False
2011-01-26,76,False
2011-01-27,78,False
2011-01-28,74,False
2011-01-29,83,False
2011-01-30,87,False
2011-01-31,78,False
2011-02-01,77,False
2011-02-02,76,False
2011-02-03,76,False
2011-02-04,76,False
2011-02-05,82,False
2011-02-06,83,False
2011-02-07,79,False
2011-02-08,76,False
2011-02-09,73,False
2011-02-10,73,False
2011-02-11,73,False
2011-02-12,77,False
2011-02-13,85,False
2011-02-14,71,False
2011-02-15,73,False
2011-02-16,72,False
2011-02-17,71,False
2011-02-18,72,False
2011-02-19,79,False
2011-02-20,83,False
2011-02-21,77,False
2011-02-22,75,False
2011-02-23,76,False
2011-02-24,71,False
2011-02-25,73,False
2011-02-26,75,False
2011-02-27,84,False
2011-02-28,73,False
2011-03-01,72,False
2011-03-02,72,False
2011-03-03,73,False
2011-03-04,71,False
2011-03-05,80,False
2011-03-06,84,False
2011-03-07,76,False
2011-03-08,72,False
2011-03-09,72,False
2011-03-10,70,False
2011-03-11,66,False
2011-03-12,64,False
2011-03-13,66,False
2011-03-14,64,False
2011-03-15,69,False
2011-03-16,69,False
2011-03-17,70,False
2011-03-18,68,False
2011-03-19,72,False
2011-03-20,80,False
2011-03-21,74,False
2011-03-22,77,False
2011-03-23,75,False
2011-03-24,70,False
2011-03-25,71,False
2011-03-26,77,False
2011-03-27,85,False
2011-03-28,76,False
2011-03-29,80,False
2011-03-30,77,False
2011-03-31,77,False
2011-04-01,73,False
2011-04-02,77,False
2011-04-03,80,False
2011-04-04,75,False
2011-04-05,75,False
2011-04-06,70,False
2011-04-07,71,False
2011-04-08,71,False
2011-04-09,71,False
2011-04-10,77,False
2011-04-11,72,False
2011-04-12,73,False
2011-04-13,72,False
2011-04-14,73,False
2011-04-15,70,False
2011-04-16,74,False
2011-04-17,79,False
2011-04-18,74,False
2011-04-19,71,False
2011-04-20,71,False
2011-04-21,69,False
2011-04-22,73,False
2011-04-23,73,False
2011-04-24,76,False
2011-04-25,74,False
2011-04-26,75,False
2011-04-27,74,False
2011-04-28,70,False
2011-04-29,65,False
2011-04-30,73,False
2011-05-01,78,False
2011-05-02,76,False
2011-05-03,77,False
