date,Amazon,isPartial
2016-05-04,39,False
2016-05-05,39,False
2016-05-06,38,False
2016-05-07,40,False
2016-05-08,43,False
2016-05-09,40,False
2016-05-10,40,False
2016-05-11,41,False
2016-05-12,39,False
2016-05-13,38,False
2016-05-14,41,False
2016-05-15,44,False
2016-05-16,42,False
2016-05-17,41,False
2016-05-18,40,False
2016-05-19,39,False
2016-05-20,39,False
2016-05-21,40,False
2016-05-22,44,False
2016-05-23,40,False
2016-05-24,41,False
2016-05-25,40,False
2016-05-26,39,False
2016-05-27,38,False
2016-05-28,39,False
2016-05-29,42,False
2016-05-30,42,False
2016-05-31,42,False
2016-06-01,42,False
2016-06-02,41,False
2016-06-03,40,False
2016-06-04,42,False
2016-06-05,44,False
2016-06-06,41,False
2016-06-07,42,False
2016-06-08,41,False
2016-06-09,41,False
2016-06-10,39,False
2016-06-11,42,False
2016-06-12,45,False
2016-06-13,42,False
2016-06-14,41,False
2016-06-15,42,False
2016-06-16,40,False
2016-06-17,40,False
2016-06-18,42,False
2016-06-19,44,False
2016-06-20,41,False
2016-06-21,41,False
2016-06-22,41,False
2016-06-23,40,False
2016-06-24,39,False
2016-06-25,42,False
2016-06-26,45,False
2016-06-27,41,False
2016-06-28,43,False
2016-06-29,42,False
2016-06-30,42,False
2016-07-01,41,False
2016-07-02,43,False
2016-07-03,46,False
2016-07-04,42,False
2016-07-05,43,False
2016-07-06,44,False
2016-07-07,45,False
2016-07-08,43,False
2016-07-09,45,False
2016-07-10,46,False
2016-07-11,48,False
2016-07-12,71,False
2016-07-13,50,False
2016-07-14,43,False
2016-07-15,41,False
2016-07-16,42,False
2016-07-17,46,False
2016-07-18,43,False
2016-07-19,43,False
2016-07-20,42,False
2016-07-21,42,False
2016-07-22,40,False
2016-07-23,44,False
2016-07-24,47,False
2016-07-25,44,False
2016-07-26,44,False
2016-07-27,44,False
2016-07-28,43,False
2016-07-29,44,False
2016-07-30,47,False
2016-07-31,49,False
2016-08-01,47,False
2016-08-02,45,False
2016-08-03,44,False
2016-08-04,43,False
2016-08-05,41,False
2016-08-06,43,False
2016-08-07,45,False
2016-08-08,46,False
2016-08-09,46,False
2016-08-10,44,False
2016-08-11,42,False
2016-08-12,40,False
2016-08-13,41,False
2016-08-14,43,False
2016-08-15,42,False
2016-08-16,42,False
2016-08-17,42,False
2016-08-18,40,False
2016-08-19,40,False
2016-08-20,42,False
2016-08-21,45,False
2016-08-22,44,False
2016-08-23,44,False
