date,DISH Network,isPartial
2016-04-27,41,False
2016-04-28,45,False
2016-04-29,49,False
2016-04-30,53,False
2016-05-01,51,False
2016-05-02,48,False
2016-05-03,46,False
2016-05-04,43,False
2016-05-05,38,False
2016-05-06,47,False
2016-05-07,55,False
2016-05-08,50,False
2016-05-09,48,False
2016-05-10,43,False
2016-05-11,44,False
2016-05-12,46,False
2016-05-13,46,False
2016-05-14,45,False
2016-05-15,47,False
2016-05-16,49,False
2016-05-17,47,False
2016-05-18,43,False
2016-05-19,40,False
2016-05-20,44,False
2016-05-21,55,False
2016-05-22,45,False
2016-05-23,45,False
2016-05-24,40,False
2016-05-25,38,False
2016-05-26,45,False
2016-05-27,50,False
2016-05-28,49,False
2016-05-29,42,False
2016-05-30,39,False
2016-05-31,48,False
2016-06-01,51,False
2016-06-02,51,False
2016-06-03,56,False
2016-06-04,57,False
2016-06-05,55,False
2016-06-06,46,False
2016-06-07,44,False
2016-06-08,41,False
2016-06-09,44,False
2016-06-10,48,False
2016-06-11,49,False
2016-06-12,46,False
2016-06-13,58,False
2016-06-14,53,False
2016-06-15,48,False
2016-06-16,45,False
2016-06-17,60,False
2016-06-18,52,False
2016-06-19,52,False
2016-06-20,49,False
2016-06-21,46,False
2016-06-22,51,False
2016-06-23,53,False
2016-06-24,48,False
2016-06-25,46,False
2016-06-26,48,False
2016-06-27,49,False
2016-06-28,45,False
2016-06-29,39,False
2016-06-30,45,False
2016-07-01,55,False
2016-07-02,54,False
2016-07-03,40,False
2016-07-04,43,False
2016-07-05,48,False
2016-07-06,56,False
2016-07-07,47,False
2016-07-08,49,False
2016-07-09,50,False
2016-07-10,49,False
2016-07-11,47,False
2016-07-12,46,False
2016-07-13,53,False
2016-07-14,46,False
2016-07-15,46,False
2016-07-16,55,False
2016-07-17,51,False
2016-07-18,50,False
2016-07-19,50,False
2016-07-20,39,False
2016-07-21,43,False
2016-07-22,51,False
2016-07-23,53,False
2016-07-24,51,False
2016-07-25,50,False
2016-07-26,48,False
2016-07-27,41,False
2016-07-28,45,False
2016-07-29,47,False
2016-07-30,55,False
2016-07-31,59,False
2016-08-01,55,False
2016-08-02,50,False
2016-08-03,53,False
2016-08-04,51,False
2016-08-05,65,False
2016-08-06,62,False
2016-08-07,55,False
2016-08-08,52,False
2016-08-09,52,False
2016-08-10,50,False
2016-08-11,57,False
2016-08-12,55,False
2016-08-13,60,False
2016-08-14,54,False
2016-08-15,58,False
2016-08-16,46,False
2016-08-17,45,False
2016-08-18,44,False
2016-08-19,52,False
2016-08-20,60,False
2016-08-21,64,False
2016-08-22,50,False
2016-08-23,43,False
2016-08-24,46,False
2016-08-25,50,False
2016-08-26,62,False
2016-08-27,53,False
2016-08-28,61,False
2016-08-29,52,False
2016-08-30,50,False
2016-08-31,50,False
2016-09-01,58,False
2016-09-02,69,False
2016-09-03,92,False
2016-09-04,67,False
2016-09-05,50,False
2016-09-06,55,False
2016-09-07,48,False
2016-09-08,51,False
2016-09-09,55,False
2016-09-10,100,False
2016-09-11,78,False
