date,DISH Network,isPartial
2011-05-11,29,False
2011-05-12,25,False
2011-05-13,31,False
2011-05-14,32,False
2011-05-15,30,False
2011-05-16,29,False
2011-05-17,30,False
2011-05-18,27,False
2011-05-19,29,False
2011-05-20,27,False
2011-05-21,29,False
2011-05-22,30,False
2011-05-23,32,False
2011-05-24,30,False
2011-05-25,28,False
2011-05-26,28,False
2011-05-27,28,False
2011-05-28,33,False
2011-05-29,29,False
2011-05-30,22,False
2011-05-31,29,False
2011-06-01,34,False
2011-06-02,31,False
2011-06-03,32,False
2011-06-04,34,False
2011-06-05,32,False
2011-06-06,27,False
2011-06-07,29,False
2011-06-08,28,False
2011-06-09,26,False
2011-06-10,29,False
2011-06-11,32,False
2011-06-12,33,False
2011-06-13,34,False
2011-06-14,29,False
2011-06-15,33,False
2011-06-16,29,False
2011-06-17,32,False
2011-06-18,30,False
2011-06-19,30,False
2011-06-20,32,False
2011-06-21,31,False
2011-06-22,29,False
2011-06-23,30,False
2011-06-24,31,False
2011-06-25,29,False
2011-06-26,38,False
2011-06-27,33,False
2011-06-28,33,False
2011-06-29,29,False
2011-06-30,31,False
2011-07-01,33,False
2011-07-02,36,False
2011-07-03,32,False
2011-07-04,27,False
2011-07-05,36,False
2011-07-06,33,False
2011-07-07,30,False
2011-07-08,33,False
2011-07-09,34,False
2011-07-10,35,False
2011-07-11,28,False
2011-07-12,33,False
2011-07-13,34,False
2011-07-14,29,False
2011-07-15,33,False
2011-07-16,32,False
2011-07-17,32,False
2011-07-18,32,False
2011-07-19,32,False
2011-07-20,31,False
2011-07-21,29,False
2011-07-22,33,False
2011-07-23,31,False
2011-07-24,34,False
2011-07-25,35,False
2011-07-26,34,False
2011-07-27,32,False
2011-07-28,28,False
2011-07-29,35,False
2011-07-30,34,False
2011-07-31,34,False
2011-08-01,36,False
2011-08-02,37,False
2011-08-03,33,False
2011-08-04,35,False
2011-08-05,33,False
2011-08-06,33,False
2011-08-07,35,False
2011-08-08,34,False
2011-08-09,32,False
2011-08-10,31,False
2011-08-11,35,False
2011-08-12,34,False
2011-08-13,38,False
2011-08-14,38,False
2011-08-15,39,False
2011-08-16,37,False
2011-08-17,32,False
2011-08-18,31,False
2011-08-19,32,False
2011-08-20,37,False
2011-08-21,33,False
2011-08-22,35,False
2011-08-23,33,False
2011-08-24,31,False
2011-08-25,29,False
2011-08-26,36,False
2011-08-27,38,False
2011-08-28,33,False
2011-08-29,37,False
2011-08-30,38,False
2011-08-31,38,False
2011-09-01,39,False
2011-09-02,42,False
2011-09-03,51,False
2011-09-04,31,False
2011-09-05,30,False
2011-09-06,35,False
2011-09-07,35,False
2011-09-08,33,False
2011-09-09,37,False
2011-09-10,52,False
2011-09-11,44,False
2011-09-12,33,False
2011-09-13,93,False
2011-09-14,100,False
2011-09-15,37,False
2011-09-16,38,False
2011-09-17,54,False
2011-09-18,47,False
2011-09-19,31,False
2011-09-20,36,False
2011-09-21,32,False
2011-09-22,31,False
2011-09-23,36,False
2011-09-24,53,False
2011-09-25,38,False
2011-09-26,33,False
2011-09-27,35,False
2011-09-28,35,False
2011-09-29,32,False
2011-09-30,37,False
2011-10-01,48,False
2011-10-02,40,False
2011-10-03,35,False
2011-10-04,31,False
2011-10-05,28,False
2011-10-06,30,False
2011-10-07,34,False
2011-10-08,42,False
2011-10-09,39,False
2011-10-10,32,False
2011-10-11,34,False
2011-10-12,34,False
2011-10-13,34,False
2011-10-14,33,False
2011-10-15,43,False
2011-10-16,37,False
2011-10-17,36,False
2011-10-18,29,False
2011-10-19,30,False
2011-10-20,31,False
2011-10-21,29,False
2011-10-22,36,False
2011-10-23,37,False
2011-10-24,36,False
2011-10-25,29,False
2011-10-26,36,False
2011-10-27,31,False
2011-10-28,38,False
2011-10-29,44,False
2011-10-30,41,False
2011-10-31,35,False
2011-11-01,32,False
2011-11-02,29,False
2011-11-03,34,False
2011-11-04,33,False
2011-11-05,39,False
2011-11-06,40,False
2011-11-07,33,False
2011-11-08,32,False
2011-11-09,30,False
2011-11-10,33,False
2011-11-11,36,False
2011-11-12,48,False
2011-11-13,74,False
2011-11-14,35,False
2011-11-15,33,False
2011-11-16,28,False
2011-11-17,32,False
2011-11-18,31,False
2011-11-19,36,False
2011-11-20,38,False
2011-11-21,30,False
2011-11-22,30,False
2011-11-23,30,False
2011-11-24,26,False
2011-11-25,37,False
2011-11-26,43,False
2011-11-27,43,False
2011-11-28,34,False
2011-11-29,34,False
2011-11-30,37,False
2011-12-01,35,False
2011-12-02,34,False
2011-12-03,46,False
2011-12-04,41,False
2011-12-05,33,False
2011-12-06,31,False
2011-12-07,30,False
2011-12-08,34,False
2011-12-09,34,False
2011-12-10,39,False
2011-12-11,37,False
2011-12-12,31,False
2011-12-13,31,False
2011-12-14,32,False
2011-12-15,30,False
2011-12-16,31,False
2011-12-17,33,False
2011-12-18,38,False
2011-12-19,30,False
2011-12-20,31,False
2011-12-21,33,False
2011-12-22,34,False
2011-12-23,36,False
2011-12-24,36,False
