date,DISH Network,isPartial
2013-06-29,60,False
2013-06-30,63,False
2013-07-01,58,False
2013-07-02,53,False
2013-07-03,54,False
2013-07-04,45,False
2013-07-05,52,False
2013-07-06,63,False
2013-07-07,54,False
2013-07-08,58,False
2013-07-09,54,False
2013-07-10,53,False
2013-07-11,57,False
2013-07-12,50,False
2013-07-13,51,False
2013-07-14,56,False
2013-07-15,62,False
2013-07-16,56,False
2013-07-17,55,False
2013-07-18,55,False
2013-07-19,54,False
2013-07-20,61,False
2013-07-21,57,False
2013-07-22,57,False
2013-07-23,50,False
2013-07-24,56,False
2013-07-25,53,False
2013-07-26,55,False
2013-07-27,53,False
2013-07-28,51,False
2013-07-29,55,False
2013-07-30,60,False
2013-07-31,56,False
2013-08-01,72,False
2013-08-02,66,False
2013-08-03,70,False
2013-08-04,65,False
2013-08-05,69,False
2013-08-06,67,False
2013-08-07,66,False
2013-08-08,65,False
2013-08-09,73,False
2013-08-10,72,False
2013-08-11,61,False
2013-08-12,61,False
2013-08-13,57,False
2013-08-14,58,False
2013-08-15,65,False
2013-08-16,73,False
2013-08-17,93,False
2013-08-18,61,False
2013-08-19,59,False
2013-08-20,59,False
2013-08-21,64,False
2013-08-22,59,False
2013-08-23,63,False
2013-08-24,66,False
2013-08-25,56,False
2013-08-26,62,False
2013-08-27,55,False
2013-08-28,56,False
2013-08-29,60,False
2013-08-30,66,False
2013-08-31,96,False
2013-09-01,66,False
2013-09-02,61,False
2013-09-03,64,False
2013-09-04,62,False
2013-09-05,61,False
2013-09-06,67,False
2013-09-07,91,False
2013-09-08,85,False
2013-09-09,60,False
2013-09-10,61,False
2013-09-11,55,False
2013-09-12,55,False
2013-09-13,67,False
2013-09-14,100,False
2013-09-15,90,False
2013-09-16,58,False
2013-09-17,77,False
2013-09-18,53,False
2013-09-19,55,False
2013-09-20,58,False
2013-09-21,76,False
2013-09-22,72,False
2013-09-23,60,False
2013-09-24,50,False
2013-09-25,52,False
2013-09-26,53,False
2013-09-27,56,False
2013-09-28,73,False
2013-09-29,68,False
2013-09-30,56,False
2013-10-01,61,False
2013-10-02,59,False
2013-10-03,63,False
2013-10-04,67,False
2013-10-05,65,False
2013-10-06,60,False
2013-10-07,61,False
2013-10-08,53,False
2013-10-09,56,False
2013-10-10,59,False
2013-10-11,60,False
2013-10-12,76,False
2013-10-13,63,False
2013-10-14,60,False
2013-10-15,54,False
2013-10-16,55,False
2013-10-17,50,False
2013-10-18,58,False
2013-10-19,68,False
2013-10-20,64,False
2013-10-21,52,False
2013-10-22,54,False
2013-10-23,53,False
2013-10-24,46,False
2013-10-25,56,False
2013-10-26,64,False
2013-10-27,61,False
2013-10-28,49,False
2013-10-29,56,False
2013-10-30,55,False
2013-10-31,48,False
2013-11-01,55,False
2013-11-02,69,False
2013-11-03,50,False
2013-11-04,53,False
