date,DISH Network,isPartial
2011-09-18,66,False
2011-09-19,46,False
2011-09-20,47,False
2011-09-21,44,False
2011-09-22,46,False
2011-09-23,52,False
2011-09-24,69,False
2011-09-25,56,False
2011-09-26,48,False
2011-09-27,44,False
2011-09-28,45,False
2011-09-29,43,False
2011-09-30,52,False
2011-10-01,66,False
2011-10-02,62,False
2011-10-03,51,False
2011-10-04,42,False
2011-10-05,40,False
2011-10-06,43,False
2011-10-07,49,False
2011-10-08,57,False
2011-10-09,54,False
2011-10-10,52,False
2011-10-11,49,False
2011-10-12,51,False
2011-10-13,41,False
2011-10-14,48,False
2011-10-15,57,False
2011-10-16,54,False
2011-10-17,45,False
2011-10-18,42,False
2011-10-19,41,False
2011-10-20,41,False
2011-10-21,43,False
2011-10-22,55,False
2011-10-23,54,False
2011-10-24,48,False
2011-10-25,42,False
2011-10-26,53,False
2011-10-27,48,False
2011-10-28,51,False
2011-10-29,56,False
2011-10-30,52,False
2011-10-31,46,False
2011-11-01,47,False
2011-11-02,43,False
2011-11-03,45,False
2011-11-04,47,False
2011-11-05,56,False
2011-11-06,54,False
2011-11-07,47,False
2011-11-08,41,False
2011-11-09,43,False
2011-11-10,46,False
2011-11-11,50,False
2011-11-12,58,False
2011-11-13,100,False
2011-11-14,46,False
2011-11-15,44,False
2011-11-16,42,False
2011-11-17,45,False
2011-11-18,44,False
2011-11-19,51,False
2011-11-20,52,False
2011-11-21,43,False
2011-11-22,42,False
2011-11-23,42,False
2011-11-24,41,False
2011-11-25,52,False
2011-11-26,62,False
2011-11-27,60,False
2011-11-28,49,False
2011-11-29,47,False
2011-11-30,47,False
2011-12-01,46,False
2011-12-02,47,False
2011-12-03,61,False
2011-12-04,53,False
2011-12-05,44,False
2011-12-06,43,False
2011-12-07,44,False
2011-12-08,44,False
2011-12-09,46,False
2011-12-10,53,False
2011-12-11,52,False
2011-12-12,45,False
2011-12-13,44,False
2011-12-14,40,False
2011-12-15,42,False
2011-12-16,45,False
2011-12-17,47,False
2011-12-18,51,False
2011-12-19,44,False
2011-12-20,47,False
2011-12-21,44,False
2011-12-22,43,False
2011-12-23,48,False
2011-12-24,49,False
2011-12-25,51,False
2011-12-26,54,False
2011-12-27,57,False
2011-12-28,61,False
2011-12-29,54,False
2011-12-30,63,False
2011-12-31,68,False
2012-01-01,59,False
2012-01-02,63,False
2012-01-03,56,False
2012-01-04,52,False
2012-01-05,52,False
2012-01-06,54,False
2012-01-07,57,False
2012-01-08,52,False
2012-01-09,48,False
2012-01-10,53,False
2012-01-11,47,False
2012-01-12,47,False
2012-01-13,49,False
2012-01-14,52,False
2012-01-15,53,False
2012-01-16,48,False
2012-01-17,44,False
2012-01-18,45,False
2012-01-19,39,False
2012-01-20,48,False
2012-01-21,54,False
2012-01-22,54,False
2012-01-23,46,False
2012-01-24,46,False
2012-01-25,44,False
2012-01-26,41,False
2012-01-27,45,False
2012-01-28,51,False
2012-01-29,52,False
2012-01-30,46,False
2012-01-31,45,False
2012-02-01,47,False
2012-02-02,43,False
2012-02-03,49,False
2012-02-04,55,False
2012-02-05,61,False
2012-02-06,42,False
2012-02-07,45,False
2012-02-08,44,False
2012-02-09,43,False
2012-02-10,47,False
2012-02-11,55,False
2012-02-12,51,False
2012-02-13,45,False
2012-02-14,42,False
2012-02-15,46,False
2012-02-16,45,False
2012-02-17,42,False
2012-02-18,55,False
2012-02-19,48,False
2012-02-20,46,False
2012-02-21,44,False
2012-02-22,42,False
2012-02-23,41,False
2012-02-24,43,False
2012-02-25,47,False
2012-02-26,50,False
2012-02-27,50,False
2012-02-28,43,False
2012-02-29,42,False
2012-03-01,40,False
2012-03-02,40,False
2012-03-03,47,False
2012-03-04,43,False
2012-03-05,43,False
2012-03-06,42,False
2012-03-07,41,False
2012-03-08,39,False
2012-03-09,41,False
2012-03-10,48,False
2012-03-11,49,False
2012-03-12,44,False
2012-03-13,41,False
2012-03-14,41,False
2012-03-15,47,False
2012-03-16,47,False
2012-03-17,51,False
2012-03-18,45,False
2012-03-19,45,False
2012-03-20,42,False
2012-03-21,44,False
2012-03-22,41,False
2012-03-23,44,False
2012-03-24,46,False
2012-03-25,47,False
2012-03-26,43,False
2012-03-27,44,False
2012-03-28,43,False
2012-03-29,40,False
2012-03-30,44,False
2012-03-31,47,False
2012-04-01,55,False
2012-04-02,47,False
2012-04-03,48,False
2012-04-04,48,False
2012-04-05,44,False
2012-04-06,50,False
2012-04-07,49,False
2012-04-08,48,False
2012-04-09,48,False
2012-04-10,45,False
2012-04-11,46,False
2012-04-12,40,False
2012-04-13,46,False
2012-04-14,52,False
2012-04-15,44,False
2012-04-16,42,False
2012-04-17,42,False
2012-04-18,42,False
2012-04-19,39,False
2012-04-20,42,False
2012-04-21,50,False
2012-04-22,47,False
2012-04-23,42,False
2012-04-24,41,False
2012-04-25,42,False
2012-04-26,38,False
2012-04-27,45,False
2012-04-28,47,False
2012-04-29,47,False
2012-04-30,47,False
2012-05-01,50,False
2012-05-02,39,False
2012-05-03,41,False
2012-05-04,46,False
2012-05-05,58,False
2012-05-06,51,False
2012-05-07,42,False
2012-05-08,40,False
2012-05-09,40,False
2012-05-10,39,False
2012-05-11,39,False
2012-05-12,42,False
2012-05-13,42,False
2012-05-14,42,False
2012-05-15,43,False
2012-05-16,42,False
2012-05-17,43,False
2012-05-18,42,False
2012-05-19,46,False
2012-05-20,40,False
2012-05-21,38,False
2012-05-22,41,False
2012-05-23,40,False
2012-05-24,38,False
2012-05-25,42,False
2012-05-26,48,False
2012-05-27,47,False
2012-05-28,38,False
2012-05-29,44,False
2012-05-30,43,False
2012-05-31,45,False
2012-06-01,48,False
2012-06-02,51,False
2012-06-03,47,False
2012-06-04,59,False
