date,DISH Network,isPartial
2012-01-26,45,False
2012-01-27,52,False
2012-01-28,57,False
2012-01-29,63,False
2012-01-30,52,False
2012-01-31,53,False
2012-02-01,56,False
2012-02-02,50,False
2012-02-03,54,False
2012-02-04,64,False
2012-02-05,63,False
2012-02-06,53,False
2012-02-07,48,False
2012-02-08,50,False
2012-02-09,51,False
2012-02-10,47,False
2012-02-11,61,False
2012-02-12,53,False
2012-02-13,51,False
2012-02-14,46,False
2012-02-15,51,False
2012-02-16,51,False
2012-02-17,49,False
2012-02-18,64,False
2012-02-19,58,False
2012-02-20,52,False
2012-02-21,50,False
2012-02-22,45,False
2012-02-23,47,False
2012-02-24,48,False
2012-02-25,53,False
2012-02-26,54,False
2012-02-27,58,False
2012-02-28,48,False
2012-02-29,46,False
2012-03-01,47,False
2012-03-02,43,False
2012-03-03,54,False
2012-03-04,46,False
2012-03-05,49,False
2012-03-06,49,False
2012-03-07,47,False
2012-03-08,43,False
2012-03-09,45,False
2012-03-10,53,False
2012-03-11,52,False
2012-03-12,51,False
2012-03-13,46,False
2012-03-14,43,False
2012-03-15,51,False
2012-03-16,51,False
2012-03-17,58,False
2012-03-18,55,False
2012-03-19,48,False
2012-03-20,46,False
2012-03-21,44,False
2012-03-22,47,False
2012-03-23,48,False
2012-03-24,59,False
2012-03-25,49,False
2012-03-26,51,False
2012-03-27,45,False
2012-03-28,48,False
2012-03-29,48,False
2012-03-30,50,False
2012-03-31,55,False
2012-04-01,62,False
2012-04-02,54,False
2012-04-03,53,False
2012-04-04,48,False
2012-04-05,48,False
2012-04-06,55,False
2012-04-07,56,False
2012-04-08,48,False
2012-04-09,52,False
2012-04-10,49,False
2012-04-11,50,False
2012-04-12,48,False
2012-04-13,52,False
2012-04-14,56,False
2012-04-15,54,False
2012-04-16,51,False
2012-04-17,45,False
2012-04-18,45,False
2012-04-19,42,False
2012-04-20,43,False
2012-04-21,53,False
2012-04-22,53,False
2012-04-23,44,False
2012-04-24,44,False
2012-04-25,47,False
2012-04-26,41,False
2012-04-27,45,False
2012-04-28,51,False
2012-04-29,52,False
2012-04-30,51,False
2012-05-01,58,False
2012-05-02,46,False
2012-05-03,44,False
2012-05-04,51,False
2012-05-05,66,False
2012-05-06,59,False
2012-05-07,47,False
2012-05-08,44,False
2012-05-09,42,False
2012-05-10,42,False
2012-05-11,41,False
2012-05-12,44,False
2012-05-13,45,False
2012-05-14,44,False
2012-05-15,49,False
2012-05-16,46,False
2012-05-17,46,False
2012-05-18,48,False
2012-05-19,49,False
2012-05-20,46,False
2012-05-21,44,False
2012-05-22,44,False
2012-05-23,49,False
2012-05-24,45,False
2012-05-25,45,False
2012-05-26,53,False
2012-05-27,45,False
2012-05-28,44,False
2012-05-29,49,False
2012-05-30,46,False
2012-05-31,50,False
2012-06-01,55,False
2012-06-02,58,False
2012-06-03,60,False
2012-06-04,68,False
2012-06-05,64,False
2012-06-06,54,False
2012-06-07,62,False
2012-06-08,56,False
2012-06-09,60,False
2012-06-10,58,False
2012-06-11,57,False
2012-06-12,52,False
2012-06-13,57,False
2012-06-14,48,False
2012-06-15,53,False
2012-06-16,56,False
2012-06-17,56,False
2012-06-18,60,False
2012-06-19,55,False
2012-06-20,50,False
2012-06-21,49,False
2012-06-22,55,False
2012-06-23,55,False
2012-06-24,54,False
2012-06-25,52,False
2012-06-26,54,False
2012-06-27,50,False
2012-06-28,51,False
2012-06-29,54,False
2012-06-30,63,False
2012-07-01,63,False
2012-07-02,63,False
2012-07-03,54,False
2012-07-04,46,False
2012-07-05,53,False
2012-07-06,59,False
2012-07-07,65,False
2012-07-08,63,False
2012-07-09,57,False
2012-07-10,63,False
2012-07-11,78,False
2012-07-12,68,False
2012-07-13,67,False
2012-07-14,81,False
2012-07-15,75,False
2012-07-16,74,False
2012-07-17,65,False
2012-07-18,58,False
2012-07-19,59,False
2012-07-20,55,False
2012-07-21,56,False
2012-07-22,57,False
2012-07-23,60,False
2012-07-24,56,False
2012-07-25,57,False
2012-07-26,56,False
2012-07-27,68,False
2012-07-28,69,False
2012-07-29,63,False
2012-07-30,66,False
2012-07-31,56,False
2012-08-01,57,False
2012-08-02,55,False
2012-08-03,54,False
2012-08-04,57,False
2012-08-05,53,False
2012-08-06,59,False
2012-08-07,55,False
2012-08-08,59,False
2012-08-09,57,False
2012-08-10,57,False
2012-08-11,58,False
2012-08-12,54,False
2012-08-13,56,False
2012-08-14,54,False
2012-08-15,62,False
2012-08-16,63,False
2012-08-17,67,False
2012-08-18,59,False
2012-08-19,59,False
2012-08-20,59,False
2012-08-21,54,False
2012-08-22,52,False
2012-08-23,52,False
2012-08-24,56,False
2012-08-25,57,False
