date,DISH Network,isPartial
2013-11-06,67,False
2013-11-07,72,False
2013-11-08,85,False
2013-11-09,87,False
2013-11-10,76,False
2013-11-11,68,False
2013-11-12,68,False
2013-11-13,65,False
2013-11-14,58,False
2013-11-15,75,False
2013-11-16,83,False
2013-11-17,77,False
2013-11-18,69,False
2013-11-19,65,False
2013-11-20,64,False
2013-11-21,67,False
2013-11-22,74,False
2013-11-23,89,False
2013-11-24,81,False
2013-11-25,67,False
2013-11-26,64,False
2013-11-27,68,False
2013-11-28,60,False
2013-11-29,82,False
2013-11-30,100,False
2013-12-01,79,False
2013-12-02,73,False
2013-12-03,74,False
2013-12-04,69,False
2013-12-05,66,False
2013-12-06,75,False
2013-12-07,81,False
2013-12-08,79,False
2013-12-09,71,False
2013-12-10,62,False
2013-12-11,60,False
2013-12-12,63,False
2013-12-13,71,False
2013-12-14,79,False
2013-12-15,70,False
2013-12-16,65,False
2013-12-17,60,False
2013-12-18,54,False
2013-12-19,64,False
2013-12-20,61,False
2013-12-21,66,False
2013-12-22,74,False
2013-12-23,64,False
2013-12-24,67,False
2013-12-25,60,False
2013-12-26,90,False
2013-12-27,86,False
2013-12-28,94,False
2013-12-29,96,False
2013-12-30,84,False
2013-12-31,88,False
2014-01-01,92,False
2014-01-02,77,False
2014-01-03,86,False
2014-01-04,85,False
2014-01-05,83,False
2014-01-06,81,False
2014-01-07,77,False
2014-01-08,73,False
2014-01-09,78,False
2014-01-10,67,False
2014-01-11,80,False
2014-01-12,73,False
2014-01-13,68,False
2014-01-14,70,False
2014-01-15,75,False
2014-01-16,66,False
2014-01-17,73,False
2014-01-18,79,False
2014-01-19,76,False
2014-01-20,64,False
2014-01-21,63,False
2014-01-22,65,False
2014-01-23,67,False
2014-01-24,72,False
2014-01-25,75,False
2014-01-26,77,False
2014-01-27,65,False
2014-01-28,65,False
2014-01-29,66,False
2014-01-30,64,False
2014-01-31,67,False
2014-02-01,79,False
2014-02-02,75,False
2014-02-03,64,False
2014-02-04,98,False
2014-02-05,93,False
2014-02-06,65,False
2014-02-07,62,False
2014-02-08,80,False
2014-02-09,81,False
2014-02-10,65,False
2014-02-11,70,False
2014-02-12,64,False
2014-02-13,59,False
2014-02-14,53,False
2014-02-15,78,False
2014-02-16,73,False
2014-02-17,66,False
2014-02-18,63,False
2014-02-19,66,False
2014-02-20,64,False
2014-02-21,69,False
2014-02-22,66,False
2014-02-23,78,False
2014-02-24,72,False
2014-02-25,68,False
2014-02-26,67,False
2014-02-27,65,False
2014-02-28,66,False
2014-03-01,78,False
2014-03-02,73,False
2014-03-03,78,False
2014-03-04,75,False
2014-03-05,73,False
2014-03-06,65,False
2014-03-07,72,False
2014-03-08,71,False
2014-03-09,77,False
2014-03-10,64,False
2014-03-11,64,False
2014-03-12,63,False
2014-03-13,64,False
2014-03-14,66,False
2014-03-15,70,False
2014-03-16,71,False
2014-03-17,69,False
2014-03-18,63,False
2014-03-19,63,False
2014-03-20,66,False
2014-03-21,65,False
2014-03-22,73,False
2014-03-23,64,False
2014-03-24,61,False
2014-03-25,64,False
2014-03-26,61,False
2014-03-27,62,False
2014-03-28,64,False
2014-03-29,70,False
2014-03-30,67,False
2014-03-31,71,False
2014-04-01,72,False
2014-04-02,71,False
2014-04-03,72,False
2014-04-04,68,False
2014-04-05,72,False
2014-04-06,78,False
2014-04-07,63,False
2014-04-08,58,False
2014-04-09,70,False
2014-04-10,61,False
2014-04-11,62,False
2014-04-12,73,False
2014-04-13,72,False
2014-04-14,64,False
2014-04-15,65,False
2014-04-16,67,False
2014-04-17,70,False
2014-04-18,70,False
2014-04-19,62,False
2014-04-20,61,False
2014-04-21,60,False
2014-04-22,61,False
2014-04-23,56,False
2014-04-24,56,False
2014-04-25,64,False
2014-04-26,60,False
2014-04-27,66,False
2014-04-28,59,False
2014-04-29,64,False
2014-04-30,69,False
2014-05-01,72,False
2014-05-02,69,False
2014-05-03,69,False
2014-05-04,73,False
2014-05-05,64,False
2014-05-06,58,False
2014-05-07,59,False
2014-05-08,56,False
2014-05-09,61,False
2014-05-10,55,False
2014-05-11,50,False
2014-05-12,65,False
2014-05-13,57,False
2014-05-14,59,False
2014-05-15,58,False
2014-05-16,56,False
2014-05-17,56,False
2014-05-18,60,False
2014-05-19,57,False
2014-05-20,51,False
2014-05-21,51,False
2014-05-22,56,False
2014-05-23,60,False
2014-05-24,67,False
2014-05-25,47,False
2014-05-26,42,False
2014-05-27,60,False
2014-05-28,56,False
2014-05-29,64,False
2014-05-30,65,False
2014-05-31,63,False
2014-06-01,59,False
2014-06-02,56,False
2014-06-03,65,False
2014-06-04,62,False
2014-06-05,55,False
2014-06-06,61,False
2014-06-07,65,False
2014-06-08,62,False
2014-06-09,66,False
2014-06-10,64,False
2014-06-11,61,False
2014-06-12,67,False
2014-06-13,73,False
2014-06-14,64,False
2014-06-15,52,False
2014-06-16,63,False
2014-06-17,64,False
2014-06-18,61,False
2014-06-19,57,False
2014-06-20,64,False
2014-06-21,62,False
2014-06-22,64,False
2014-06-23,64,False
2014-06-24,57,False
2014-06-25,62,False
2014-06-26,66,False
2014-06-27,64,False
2014-06-28,72,False
2014-06-29,61,False
2014-06-30,64,False
2014-07-01,71,False
2014-07-02,66,False
2014-07-03,67,False
2014-07-04,51,False
2014-07-05,51,False
2014-07-06,61,False
2014-07-07,65,False
2014-07-08,63,False
2014-07-09,66,False
2014-07-10,59,False
2014-07-11,62,False
2014-07-12,62,False
2014-07-13,93,False
2014-07-14,68,False
2014-07-15,68,False
2014-07-16,65,False
2014-07-17,66,False
2014-07-18,65,False
2014-07-19,68,False
2014-07-20,59,False
2014-07-21,61,False
2014-07-22,60,False
2014-07-23,66,False
2014-07-24,66,False
