date,DISH Network,isPartial
2011-01-01,56,False
2011-01-02,54,False
2011-01-03,50,False
2011-01-04,41,False
2011-01-05,39,False
2011-01-06,35,False
2011-01-07,37,False
2011-01-08,43,False
2011-01-09,38,False
2011-01-10,34,False
2011-01-11,36,False
2011-01-12,35,False
2011-01-13,33,False
2011-01-14,35,False
2011-01-15,39,False
2011-01-16,37,False
2011-01-17,35,False
2011-01-18,33,False
2011-01-19,34,False
2011-01-20,28,False
2011-01-21,35,False
2011-01-22,37,False
2011-01-23,33,False
2011-01-24,30,False
2011-01-25,34,False
2011-01-26,34,False
2011-01-27,29,False
2011-01-28,34,False
2011-01-29,37,False
2011-01-30,38,False
2011-01-31,34,False
2011-02-01,37,False
2011-02-02,36,False
2011-02-03,35,False
2011-02-04,38,False
2011-02-05,45,False
2011-02-06,47,False
2011-02-07,29,False
2011-02-08,35,False
2011-02-09,33,False
2011-02-10,31,False
2011-02-11,34,False
2011-02-12,35,False
2011-02-13,36,False
2011-02-14,36,False
2011-02-15,33,False
2011-02-16,35,False
2011-02-17,35,False
2011-02-18,36,False
2011-02-19,40,False
2011-02-20,52,False
2011-02-21,46,False
2011-02-22,37,False
2011-02-23,30,False
2011-02-24,33,False
2011-02-25,32,False
2011-02-26,37,False
2011-02-27,36,False
2011-02-28,33,False
2011-03-01,38,False
2011-03-02,32,False
2011-03-03,32,False
2011-03-04,34,False
2011-03-05,43,False
2011-03-06,41,False
2011-03-07,38,False
2011-03-08,34,False
2011-03-09,33,False
2011-03-10,31,False
2011-03-11,29,False
2011-03-12,34,False
2011-03-13,28,False
2011-03-14,31,False
2011-03-15,31,False
2011-03-16,35,False
2011-03-17,31,False
2011-03-18,32,False
2011-03-19,35,False
2011-03-20,43,False
2011-03-21,35,False
2011-03-22,31,False
2011-03-23,31,False
2011-03-24,30,False
2011-03-25,32,False
2011-03-26,37,False
2011-03-27,32,False
2011-03-28,33,False
2011-03-29,29,False
2011-03-30,30,False
2011-03-31,32,False
2011-04-01,36,False
2011-04-02,37,False
2011-04-03,38,False
2011-04-04,31,False
2011-04-05,31,False
2011-04-06,39,False
2011-04-07,35,False
2011-04-08,35,False
2011-04-09,37,False
2011-04-10,38,False
2011-04-11,31,False
2011-04-12,28,False
2011-04-13,29,False
2011-04-14,30,False
2011-04-15,31,False
2011-04-16,37,False
2011-04-17,34,False
2011-04-18,32,False
2011-04-19,35,False
2011-04-20,32,False
2011-04-21,30,False
2011-04-22,36,False
2011-04-23,34,False
2011-04-24,32,False
2011-04-25,33,False
2011-04-26,34,False
2011-04-27,37,False
2011-04-28,34,False
2011-04-29,29,False
2011-04-30,38,False
2011-05-01,34,False
2011-05-02,33,False
2011-05-03,31,False
2011-05-04,27,False
2011-05-05,29,False
2011-05-06,30,False
2011-05-07,35,False
2011-05-08,33,False
2011-05-09,32,False
2011-05-10,28,False
2011-05-11,27,False
2011-05-12,28,False
2011-05-13,31,False
2011-05-14,31,False
2011-05-15,27,False
2011-05-16,28,False
2011-05-17,31,False
2011-05-18,29,False
