date,DISH Network,isPartial
2017-05-29,38,False
2017-05-30,42,False
2017-05-31,48,False
2017-06-01,44,False
2017-06-02,46,False
2017-06-03,43,False
2017-06-04,46,False
2017-06-05,46,False
2017-06-06,47,False
2017-06-07,42,False
2017-06-08,43,False
2017-06-09,39,False
2017-06-10,45,False
2017-06-11,42,False
2017-06-12,42,False
2017-06-13,45,False
2017-06-14,39,False
2017-06-15,44,False
2017-06-16,34,False
2017-06-17,44,False
2017-06-18,46,False
2017-06-19,42,False
2017-06-20,43,False
2017-06-21,37,False
2017-06-22,40,False
2017-06-23,42,False
2017-06-24,43,False
2017-06-25,44,False
2017-06-26,45,False
2017-06-27,42,False
2017-06-28,37,False
2017-06-29,42,False
2017-06-30,45,False
2017-07-01,46,False
2017-07-02,45,False
2017-07-03,46,False
2017-07-04,36,False
2017-07-05,43,False
2017-07-06,45,False
2017-07-07,46,False
2017-07-08,52,False
2017-07-09,41,False
2017-07-10,49,False
2017-07-11,47,False
2017-07-12,42,False
2017-07-13,44,False
2017-07-14,39,False
2017-07-15,40,False
2017-07-16,47,False
2017-07-17,46,False
2017-07-18,42,False
2017-07-19,45,False
2017-07-20,42,False
2017-07-21,43,False
2017-07-22,41,False
2017-07-23,39,False
2017-07-24,50,False
2017-07-25,44,False
2017-07-26,40,False
2017-07-27,41,False
2017-07-28,45,False
2017-07-29,47,False
2017-07-30,48,False
2017-07-31,46,False
2017-08-01,44,False
2017-08-02,44,False
2017-08-03,45,False
2017-08-04,53,False
2017-08-05,48,False
2017-08-06,46,False
2017-08-07,49,False
2017-08-08,44,False
2017-08-09,44,False
2017-08-10,41,False
2017-08-11,51,False
2017-08-12,48,False
2017-08-13,52,False
2017-08-14,49,False
2017-08-15,47,False
2017-08-16,45,False
2017-08-17,42,False
2017-08-18,48,False
2017-08-19,50,False
2017-08-20,46,False
2017-08-21,48,False
2017-08-22,47,False
2017-08-23,51,False
2017-08-24,46,False
2017-08-25,62,False
2017-08-26,100,False
2017-08-27,79,False
2017-08-28,52,False
2017-08-29,50,False
2017-08-30,45,False
2017-08-31,52,False
2017-09-01,60,False
2017-09-02,91,False
2017-09-03,57,False
2017-09-04,44,False
2017-09-05,49,False
2017-09-06,51,False
2017-09-07,49,False
2017-09-08,48,False
2017-09-09,75,False
2017-09-10,73,False
2017-09-11,50,False
2017-09-12,46,False
2017-09-13,39,False
2017-09-14,38,False
2017-09-15,59,False
2017-09-16,97,False
2017-09-17,87,False
2017-09-18,51,False
2017-09-19,47,False
2017-09-20,43,False
2017-09-21,39,False
2017-09-22,53,False
2017-09-23,68,False
2017-09-24,64,False
2017-09-25,50,False
2017-09-26,48,False
2017-09-27,47,False
2017-09-28,41,False
2017-09-29,50,False
2017-09-30,61,False
2017-10-01,62,False
2017-10-02,50,False
2017-10-03,53,False
2017-10-04,45,False
2017-10-05,52,False
2017-10-06,49,False
2017-10-07,67,False
2017-10-08,57,False
2017-10-09,56,False
2017-10-10,44,False
2017-10-11,50,False
2017-10-12,52,False
2017-10-13,64,False
2017-10-14,72,False
2017-10-15,63,False
2017-10-16,45,False
2017-10-17,44,False
2017-10-18,48,False
2017-10-19,42,False
2017-10-20,46,False
2017-10-21,58,False
2017-10-22,53,False
2017-10-23,48,False
2017-10-24,46,False
2017-10-25,48,False
2017-10-26,44,False
2017-10-27,49,False
2017-10-28,59,False
2017-10-29,58,False
2017-10-30,47,False
2017-10-31,40,False
2017-11-01,45,False
2017-11-02,43,False
2017-11-03,52,False
2017-11-04,68,False
2017-11-05,58,False
2017-11-06,41,False
