date,DISH Network,isPartial
2013-02-19,49,False
2013-02-20,53,False
2013-02-21,48,False
2013-02-22,51,False
2013-02-23,54,False
2013-02-24,60,False
2013-02-25,56,False
2013-02-26,54,False
2013-02-27,51,False
2013-02-28,50,False
2013-03-01,57,False
2013-03-02,56,False
2013-03-03,64,False
2013-03-04,56,False
2013-03-05,49,False
2013-03-06,49,False
2013-03-07,46,False
2013-03-08,47,False
2013-03-09,55,False
2013-03-10,53,False
2013-03-11,53,False
2013-03-12,46,False
2013-03-13,49,False
2013-03-14,44,False
2013-03-15,45,False
2013-03-16,55,False
2013-03-17,51,False
2013-03-18,49,False
2013-03-19,47,False
2013-03-20,49,False
2013-03-21,49,False
2013-03-22,54,False
2013-03-23,53,False
2013-03-24,50,False
2013-03-25,53,False
2013-03-26,44,False
2013-03-27,46,False
2013-03-28,46,False
2013-03-29,49,False
2013-03-30,52,False
2013-03-31,45,False
2013-04-01,59,False
2013-04-02,51,False
2013-04-03,47,False
2013-04-04,47,False
2013-04-05,47,False
2013-04-06,47,False
2013-04-07,53,False
2013-04-08,48,False
2013-04-09,47,False
2013-04-10,47,False
2013-04-11,49,False
2013-04-12,45,False
2013-04-13,48,False
2013-04-14,48,False
2013-04-15,56,False
2013-04-16,50,False
2013-04-17,47,False
2013-04-18,48,False
2013-04-19,48,False
2013-04-20,60,False
2013-04-21,59,False
2013-04-22,50,False
2013-04-23,47,False
2013-04-24,45,False
2013-04-25,48,False
2013-04-26,44,False
2013-04-27,47,False
2013-04-28,49,False
2013-04-29,49,False
2013-04-30,48,False
2013-05-01,56,False
2013-05-02,42,False
2013-05-03,55,False
2013-05-04,57,False
2013-05-05,57,False
2013-05-06,48,False
2013-05-07,46,False
2013-05-08,46,False
2013-05-09,44,False
2013-05-10,44,False
2013-05-11,51,False
2013-05-12,42,False
2013-05-13,46,False
2013-05-14,44,False
2013-05-15,45,False
2013-05-16,48,False
2013-05-17,43,False
2013-05-18,47,False
2013-05-19,51,False
2013-05-20,55,False
2013-05-21,43,False
2013-05-22,44,False
2013-05-23,51,False
2013-05-24,50,False
2013-05-25,54,False
2013-05-26,44,False
2013-05-27,49,False
2013-05-28,53,False
2013-05-29,49,False
2013-05-30,58,False
2013-05-31,53,False
2013-06-01,60,False
2013-06-02,50,False
2013-06-03,53,False
2013-06-04,55,False
2013-06-05,54,False
2013-06-06,59,False
2013-06-07,60,False
2013-06-08,54,False
2013-06-09,53,False
2013-06-10,56,False
2013-06-11,50,False
2013-06-12,49,False
2013-06-13,49,False
2013-06-14,51,False
2013-06-15,50,False
2013-06-16,58,False
2013-06-17,57,False
2013-06-18,55,False
2013-06-19,50,False
2013-06-20,45,False
2013-06-21,48,False
2013-06-22,49,False
2013-06-23,53,False
2013-06-24,55,False
2013-06-25,53,False
2013-06-26,45,False
2013-06-27,52,False
2013-06-28,54,False
2013-06-29,55,False
2013-06-30,61,False
2013-07-01,57,False
2013-07-02,49,False
2013-07-03,54,False
2013-07-04,41,False
2013-07-05,50,False
2013-07-06,57,False
