date,DISH Network,isPartial
2014-12-01,59,False
2014-12-02,59,False
2014-12-03,61,False
2014-12-04,66,False
2014-12-05,70,False
2014-12-06,76,False
2014-12-07,61,False
2014-12-08,54,False
2014-12-09,45,False
2014-12-10,49,False
2014-12-11,47,False
2014-12-12,49,False
2014-12-13,52,False
2014-12-14,59,False
2014-12-15,52,False
2014-12-16,48,False
2014-12-17,48,False
2014-12-18,51,False
2014-12-19,52,False
2014-12-20,57,False
2014-12-21,100,False
2014-12-22,96,False
2014-12-23,82,False
2014-12-24,67,False
2014-12-25,59,False
2014-12-26,82,False
2014-12-27,73,False
2014-12-28,77,False
2014-12-29,79,False
2014-12-30,78,False
2014-12-31,83,False
2015-01-01,82,False
2015-01-02,85,False
2015-01-03,87,False
2015-01-04,83,False
2015-01-05,77,False
2015-01-06,84,False
2015-01-07,74,False
2015-01-08,74,False
2015-01-09,69,False
2015-01-10,75,False
2015-01-11,76,False
2015-01-12,65,False
2015-01-13,62,False
2015-01-14,65,False
2015-01-15,65,False
2015-01-16,66,False
2015-01-17,68,False
2015-01-18,68,False
2015-01-19,58,False
2015-01-20,51,False
2015-01-21,55,False
2015-01-22,53,False
2015-01-23,60,False
2015-01-24,63,False
2015-01-25,60,False
2015-01-26,55,False
2015-01-27,52,False
2015-01-28,48,False
2015-01-29,51,False
2015-01-30,57,False
2015-01-31,66,False
2015-02-01,72,False
2015-02-02,51,False
2015-02-03,51,False
2015-02-04,50,False
2015-02-05,53,False
2015-02-06,52,False
2015-02-07,56,False
2015-02-08,59,False
2015-02-09,55,False
2015-02-10,49,False
2015-02-11,46,False
2015-02-12,48,False
2015-02-13,54,False
2015-02-14,62,False
2015-02-15,59,False
2015-02-16,53,False
2015-02-17,51,False
2015-02-18,51,False
2015-02-19,50,False
2015-02-20,55,False
2015-02-21,60,False
2015-02-22,58,False
2015-02-23,54,False
2015-02-24,51,False
2015-02-25,51,False
2015-02-26,50,False
2015-02-27,53,False
2015-02-28,62,False
2015-03-01,63,False
2015-03-02,51,False
2015-03-03,53,False
2015-03-04,49,False
2015-03-05,48,False
2015-03-06,54,False
2015-03-07,53,False
2015-03-08,50,False
2015-03-09,49,False
2015-03-10,46,False
2015-03-11,45,False
2015-03-12,46,False
2015-03-13,55,False
2015-03-14,57,False
2015-03-15,46,False
2015-03-16,44,False
2015-03-17,48,False
2015-03-18,47,False
2015-03-19,50,False
2015-03-20,53,False
2015-03-21,50,False
2015-03-22,56,False
2015-03-23,48,False
2015-03-24,43,False
2015-03-25,42,False
2015-03-26,41,False
2015-03-27,50,False
2015-03-28,51,False
2015-03-29,56,False
2015-03-30,50,False
2015-03-31,46,False
2015-04-01,46,False
2015-04-02,48,False
2015-04-03,55,False
2015-04-04,56,False
2015-04-05,51,False
2015-04-06,61,False
2015-04-07,51,False
2015-04-08,52,False
2015-04-09,49,False
2015-04-10,50,False
2015-04-11,53,False
2015-04-12,49,False
2015-04-13,44,False
2015-04-14,47,False
2015-04-15,46,False
2015-04-16,46,False
2015-04-17,48,False
2015-04-18,54,False
2015-04-19,49,False
2015-04-20,48,False
2015-04-21,48,False
2015-04-22,46,False
2015-04-23,45,False
2015-04-24,50,False
2015-04-25,56,False
2015-04-26,47,False
2015-04-27,51,False
2015-04-28,47,False
2015-04-29,48,False
2015-04-30,52,False
2015-05-01,63,False
2015-05-02,92,False
2015-05-03,93,False
2015-05-04,46,False
2015-05-05,48,False
2015-05-06,46,False
2015-05-07,45,False
2015-05-08,45,False
2015-05-09,52,False
2015-05-10,43,False
2015-05-11,46,False
2015-05-12,46,False
2015-05-13,44,False
2015-05-14,43,False
2015-05-15,45,False
2015-05-16,47,False
2015-05-17,47,False
2015-05-18,44,False
2015-05-19,44,False
2015-05-20,44,False
2015-05-21,42,False
2015-05-22,49,False
2015-05-23,51,False
2015-05-24,44,False
2015-05-25,40,False
2015-05-26,49,False
2015-05-27,46,False
2015-05-28,46,False
2015-05-29,50,False
2015-05-30,50,False
2015-05-31,49,False
2015-06-01,49,False
2015-06-02,45,False
2015-06-03,44,False
2015-06-04,53,False
2015-06-05,53,False
2015-06-06,52,False
2015-06-07,47,False
2015-06-08,49,False
2015-06-09,47,False
2015-06-10,42,False
2015-06-11,47,False
2015-06-12,51,False
2015-06-13,49,False
2015-06-14,51,False
2015-06-15,51,False
2015-06-16,47,False
2015-06-17,50,False
2015-06-18,46,False
2015-06-19,48,False
2015-06-20,45,False
2015-06-21,48,False
2015-06-22,48,False
2015-06-23,50,False
2015-06-24,43,False
2015-06-25,44,False
2015-06-26,55,False
2015-06-27,51,False
2015-06-28,45,False
2015-06-29,49,False
2015-06-30,53,False
2015-07-01,51,False
2015-07-02,49,False
2015-07-03,47,False
2015-07-04,43,False
2015-07-05,41,False
2015-07-06,49,False
2015-07-07,50,False
2015-07-08,48,False
2015-07-09,43,False
2015-07-10,48,False
2015-07-11,47,False
2015-07-12,48,False
2015-07-13,47,False
2015-07-14,47,False
2015-07-15,46,False
2015-07-16,48,False
2015-07-17,45,False
2015-07-18,45,False
2015-07-19,42,False
2015-07-20,43,False
2015-07-21,46,False
2015-07-22,46,False
2015-07-23,45,False
2015-07-24,43,False
2015-07-25,44,False
2015-07-26,47,False
2015-07-27,50,False
2015-07-28,45,False
2015-07-29,44,False
2015-07-30,41,False
2015-07-31,50,False
2015-08-01,53,False
2015-08-02,55,False
2015-08-03,54,False
2015-08-04,50,False
2015-08-05,48,False
2015-08-06,52,False
2015-08-07,55,False
2015-08-08,50,False
2015-08-09,46,False
2015-08-10,50,False
2015-08-11,50,False
2015-08-12,48,False
2015-08-13,54,False
2015-08-14,57,False
2015-08-15,57,False
2015-08-16,59,False
2015-08-17,52,False
2015-08-18,49,False
