date,Xilinx,isPartial
2018-02-13,76,False
2018-02-14,75,False
2018-02-15,63,False
2018-02-16,62,False
2018-02-17,31,False
2018-02-18,30,False
2018-02-19,50,False
2018-02-20,83,False
2018-02-21,75,False
2018-02-22,74,False
2018-02-23,61,False
2018-02-24,31,False
2018-02-25,43,False
2018-02-26,73,False
2018-02-27,69,False
2018-02-28,71,False
2018-03-01,69,False
2018-03-02,68,False
2018-03-03,31,False
2018-03-04,30,False
2018-03-05,78,False
2018-03-06,73,False
2018-03-07,71,False
2018-03-08,90,False
2018-03-09,61,False
2018-03-10,31,False
2018-03-11,26,False
2018-03-12,74,False
2018-03-13,65,False
2018-03-14,82,False
2018-03-15,79,False
2018-03-16,58,False
2018-03-17,28,False
2018-03-18,22,False
2018-03-19,91,False
2018-03-20,100,False
2018-03-21,79,False
2018-03-22,83,False
2018-03-23,72,False
2018-03-24,27,False
2018-03-25,32,False
2018-03-26,71,False
2018-03-27,73,False
2018-03-28,66,False
2018-03-29,82,False
2018-03-30,67,False
2018-03-31,32,False
2018-04-01,20,False
2018-04-02,60,False
2018-04-03,64,False
2018-04-04,78,False
2018-04-05,76,False
2018-04-06,80,False
2018-04-07,28,False
2018-04-08,28,False
2018-04-09,73,False
2018-04-10,81,False
2018-04-11,79,False
2018-04-12,85,False
2018-04-13,68,False
2018-04-14,27,False
2018-04-15,25,False
2018-04-16,78,False
2018-04-17,72,False
2018-04-18,86,False
2018-04-19,85,False
2018-04-20,68,False
2018-04-21,24,False
2018-04-22,35,False
2018-04-23,74,False
2018-04-24,81,False
2018-04-25,81,False
2018-04-26,70,False
2018-04-27,72,False
2018-04-28,33,False
2018-04-29,27,False
2018-04-30,55,False
2018-05-01,56,False
2018-05-02,47,False
2018-05-03,72,False
2018-05-04,54,False
2018-05-05,16,False
2018-05-06,20,False
2018-05-07,64,False
2018-05-08,70,False
2018-05-09,73,False
2018-05-10,70,False
2018-05-11,79,False
2018-05-12,25,False
2018-05-13,25,False
2018-05-14,68,False
2018-05-15,70,False
2018-05-16,72,False
2018-05-17,72,False
2018-05-18,71,False
2018-05-19,27,False
2018-05-20,24,False
2018-05-21,60,False
2018-05-22,69,False
2018-05-23,62,False
2018-05-24,59,False
2018-05-25,63,False
2018-05-26,31,False
2018-05-27,22,False
2018-05-28,52,False
2018-05-29,72,False
2018-05-30,76,False
2018-05-31,55,False
2018-06-01,60,False
2018-06-02,34,False
2018-06-03,29,False
2018-06-04,74,False
2018-06-05,66,False
2018-06-06,77,False
2018-06-07,67,False
2018-06-08,66,False
2018-06-09,31,False
2018-06-10,25,False
2018-06-11,63,False
2018-06-12,57,False
2018-06-13,80,False
2018-06-14,58,False
2018-06-15,57,False
2018-06-16,26,False
2018-06-17,23,False
2018-06-18,61,False
2018-06-19,76,False
2018-06-20,72,False
2018-06-21,84,False
2018-06-22,65,False
2018-06-23,24,False
2018-06-24,20,False
2018-06-25,76,False
2018-06-26,75,False
2018-06-27,68,False
2018-06-28,68,False
2018-06-29,68,False
