date,Xilinx,isPartial
2010-12-10,61,False
2010-12-11,21,False
2010-12-12,26,False
2010-12-13,68,False
2010-12-14,65,False
2010-12-15,64,False
2010-12-16,43,False
2010-12-17,63,False
2010-12-18,29,False
2010-12-19,27,False
2010-12-20,51,False
2010-12-21,52,False
2010-12-22,63,False
2010-12-23,50,False
2010-12-24,65,False
2010-12-25,35,False
2010-12-26,15,False
2010-12-27,54,False
2010-12-28,35,False
2010-12-29,38,False
2010-12-30,28,False
2010-12-31,36,False
2011-01-01,22,False
2011-01-02,17,False
2011-01-03,37,False
2011-01-04,50,False
2011-01-05,61,False
2011-01-06,49,False
2011-01-07,58,False
2011-01-08,27,False
2011-01-09,21,False
2011-01-10,46,False
2011-01-11,55,False
2011-01-12,79,False
2011-01-13,61,False
2011-01-14,46,False
2011-01-15,25,False
2011-01-16,33,False
2011-01-17,58,False
2011-01-18,81,False
2011-01-19,63,False
2011-01-20,71,False
2011-01-21,60,False
2011-01-22,24,False
2011-01-23,35,False
2011-01-24,57,False
2011-01-25,67,False
2011-01-26,71,False
2011-01-27,78,False
2011-01-28,67,False
2011-01-29,36,False
2011-01-30,36,False
2011-01-31,59,False
2011-02-01,59,False
2011-02-02,58,False
2011-02-03,48,False
2011-02-04,67,False
2011-02-05,35,False
2011-02-06,35,False
2011-02-07,52,False
2011-02-08,67,False
2011-02-09,61,False
2011-02-10,76,False
2011-02-11,70,False
2011-02-12,31,False
2011-02-13,25,False
2011-02-14,58,False
2011-02-15,80,False
2011-02-16,60,False
2011-02-17,61,False
2011-02-18,65,False
2011-02-19,27,False
2011-02-20,30,False
2011-02-21,61,False
2011-02-22,64,False
2011-02-23,78,False
2011-02-24,75,False
2011-02-25,57,False
2011-02-26,22,False
2011-02-27,20,False
2011-02-28,56,False
2011-03-01,68,False
2011-03-02,100,False
2011-03-03,100,False
2011-03-04,68,False
2011-03-05,38,False
2011-03-06,24,False
2011-03-07,80,False
2011-03-08,69,False
2011-03-09,69,False
2011-03-10,67,False
2011-03-11,52,False
2011-03-12,43,False
2011-03-13,31,False
2011-03-14,68,False
2011-03-15,58,False
2011-03-16,65,False
2011-03-17,61,False
2011-03-18,62,False
2011-03-19,32,False
2011-03-20,40,False
2011-03-21,68,False
2011-03-22,66,False
2011-03-23,77,False
2011-03-24,50,False
2011-03-25,72,False
2011-03-26,19,False
2011-03-27,37,False
2011-03-28,73,False
2011-03-29,72,False
2011-03-30,66,False
2011-03-31,54,False
2011-04-01,69,False
2011-04-02,31,False
2011-04-03,32,False
2011-04-04,40,False
2011-04-05,72,False
2011-04-06,80,False
2011-04-07,77,False
2011-04-08,52,False
2011-04-09,21,False
2011-04-10,29,False
2011-04-11,58,False
2011-04-12,67,False
2011-04-13,63,False
2011-04-14,68,False
2011-04-15,63,False
2011-04-16,26,False
2011-04-17,35,False
2011-04-18,54,False
2011-04-19,78,False
2011-04-20,62,False
2011-04-21,66,False
2011-04-22,61,False
2011-04-23,39,False
2011-04-24,25,False
2011-04-25,43,False
2011-04-26,69,False
2011-04-27,55,False
2011-04-28,63,False
2011-04-29,45,False
2011-04-30,22,False
2011-05-01,30,False
2011-05-02,56,False
2011-05-03,59,False
2011-05-04,59,False
2011-05-05,60,False
2011-05-06,80,False
2011-05-07,37,False
2011-05-08,31,False
2011-05-09,54,False
2011-05-10,67,False
2011-05-11,59,False
