date,Xilinx,isPartial
2016-05-04,52,False
2016-05-05,54,False
2016-05-06,38,False
2016-05-07,30,False
2016-05-08,22,False
2016-05-09,46,False
2016-05-10,73,False
2016-05-11,64,False
2016-05-12,71,False
2016-05-13,78,False
2016-05-14,32,False
2016-05-15,35,False
2016-05-16,68,False
2016-05-17,93,False
2016-05-18,83,False
2016-05-19,55,False
2016-05-20,42,False
2016-05-21,25,False
2016-05-22,25,False
2016-05-23,62,False
2016-05-24,87,False
2016-05-25,86,False
2016-05-26,61,False
2016-05-27,57,False
2016-05-28,18,False
2016-05-29,16,False
2016-05-30,63,False
2016-05-31,55,False
2016-06-01,76,False
2016-06-02,65,False
2016-06-03,60,False
2016-06-04,24,False
2016-06-05,28,False
2016-06-06,64,False
2016-06-07,83,False
2016-06-08,56,False
2016-06-09,71,False
2016-06-10,57,False
2016-06-11,37,False
2016-06-12,38,False
2016-06-13,62,False
2016-06-14,59,False
2016-06-15,60,False
2016-06-16,56,False
2016-06-17,44,False
2016-06-18,24,False
2016-06-19,9,False
2016-06-20,62,False
2016-06-21,78,False
2016-06-22,55,False
2016-06-23,65,False
2016-06-24,57,False
2016-06-25,15,False
2016-06-26,24,False
2016-06-27,64,False
2016-06-28,52,False
2016-06-29,66,False
2016-06-30,67,False
2016-07-01,50,False
2016-07-02,22,False
2016-07-03,26,False
2016-07-04,46,False
2016-07-05,50,False
2016-07-06,55,False
2016-07-07,56,False
2016-07-08,58,False
2016-07-09,30,False
2016-07-10,26,False
2016-07-11,47,False
2016-07-12,55,False
2016-07-13,78,False
2016-07-14,56,False
2016-07-15,41,False
2016-07-16,22,False
2016-07-17,16,False
2016-07-18,51,False
2016-07-19,72,False
2016-07-20,56,False
2016-07-21,69,False
2016-07-22,54,False
2016-07-23,20,False
2016-07-24,30,False
2016-07-25,71,False
2016-07-26,60,False
2016-07-27,66,False
2016-07-28,67,False
2016-07-29,39,False
2016-07-30,31,False
2016-07-31,23,False
2016-08-01,46,False
2016-08-02,61,False
2016-08-03,58,False
2016-08-04,68,False
2016-08-05,50,False
2016-08-06,23,False
2016-08-07,21,False
2016-08-08,67,False
2016-08-09,59,False
2016-08-10,68,False
2016-08-11,56,False
2016-08-12,46,False
2016-08-13,29,False
2016-08-14,16,False
2016-08-15,32,False
2016-08-16,58,False
2016-08-17,50,False
2016-08-18,47,False
2016-08-19,62,False
2016-08-20,14,False
2016-08-21,21,False
2016-08-22,45,False
2016-08-23,54,False
2016-08-24,54,False
2016-08-25,64,False
2016-08-26,49,False
2016-08-27,17,False
2016-08-28,26,False
2016-08-29,65,False
2016-08-30,61,False
2016-08-31,72,False
2016-09-01,50,False
2016-09-02,61,False
2016-09-03,29,False
2016-09-04,17,False
2016-09-05,47,False
2016-09-06,59,False
2016-09-07,65,False
2016-09-08,50,False
2016-09-09,73,False
2016-09-10,35,False
2016-09-11,20,False
2016-09-12,68,False
2016-09-13,60,False
2016-09-14,62,False
2016-09-15,61,False
2016-09-16,63,False
2016-09-17,18,False
2016-09-18,23,False
2016-09-19,65,False
2016-09-20,62,False
2016-09-21,65,False
2016-09-22,60,False
2016-09-23,70,False
2016-09-24,23,False
2016-09-25,22,False
2016-09-26,77,False
2016-09-27,75,False
2016-09-28,59,False
2016-09-29,61,False
2016-09-30,72,False
2016-10-01,25,False
2016-10-02,17,False
2016-10-03,65,False
2016-10-04,63,False
2016-10-05,70,False
2016-10-06,76,False
2016-10-07,52,False
2016-10-08,37,False
2016-10-09,28,False
2016-10-10,53,False
2016-10-11,62,False
2016-10-12,66,False
2016-10-13,72,False
2016-10-14,57,False
2016-10-15,38,False
2016-10-16,17,False
2016-10-17,67,False
2016-10-18,79,False
2016-10-19,100,False
2016-10-20,80,False
2016-10-21,72,False
2016-10-22,26,False
2016-10-23,26,False
2016-10-24,55,False
2016-10-25,56,False
2016-10-26,51,False
2016-10-27,75,False
2016-10-28,51,False
2016-10-29,34,False
2016-10-30,15,False
2016-10-31,59,False
2016-11-01,67,False
2016-11-02,51,False
2016-11-03,76,False
2016-11-04,48,False
2016-11-05,22,False
2016-11-06,25,False
2016-11-07,59,False
2016-11-08,81,False
2016-11-09,64,False
2016-11-10,89,False
2016-11-11,62,False
2016-11-12,30,False
2016-11-13,30,False
2016-11-14,67,False
2016-11-15,60,False
2016-11-16,77,False
2016-11-17,72,False
2016-11-18,68,False
2016-11-19,27,False
2016-11-20,45,False
2016-11-21,80,False
2016-11-22,88,False
2016-11-23,63,False
2016-11-24,50,False
2016-11-25,50,False
2016-11-26,28,False
2016-11-27,23,False
2016-11-28,59,False
2016-11-29,78,False
2016-11-30,81,False
2016-12-01,73,False
2016-12-02,75,False
2016-12-03,29,False
2016-12-04,25,False
2016-12-05,48,False
2016-12-06,78,False
2016-12-07,67,False
2016-12-08,70,False
2016-12-09,51,False
2016-12-10,27,False
2016-12-11,26,False
2016-12-12,69,False
2016-12-13,81,False
2016-12-14,60,False
2016-12-15,78,False
2016-12-16,61,False
2016-12-17,26,False
2016-12-18,30,False
2016-12-19,65,False
2016-12-20,75,False
2016-12-21,68,False
2016-12-22,74,False
2016-12-23,40,False
2016-12-24,26,False
2016-12-25,27,False
2016-12-26,30,False
2016-12-27,48,False
2016-12-28,51,False
2016-12-29,40,False
2016-12-30,26,False
2016-12-31,18,False
2017-01-01,9,False
2017-01-02,36,False
2017-01-03,50,False
2017-01-04,57,False
2017-01-05,75,False
2017-01-06,51,False
2017-01-07,37,False
2017-01-08,27,False
2017-01-09,42,False
2017-01-10,89,False
2017-01-11,77,False
2017-01-12,62,False
2017-01-13,51,False
2017-01-14,20,False
2017-01-15,13,False
2017-01-16,69,False
2017-01-17,77,False
2017-01-18,70,False
2017-01-19,61,False
