date,Xilinx,isPartial
2013-02-19,66,False
2013-02-20,76,False
2013-02-21,59,False
2013-02-22,57,False
2013-02-23,30,False
2013-02-24,22,False
2013-02-25,72,False
2013-02-26,72,False
2013-02-27,65,False
2013-02-28,76,False
2013-03-01,57,False
2013-03-02,31,False
2013-03-03,52,False
2013-03-04,65,False
2013-03-05,74,False
2013-03-06,72,False
2013-03-07,100,False
2013-03-08,67,False
2013-03-09,26,False
2013-03-10,41,False
2013-03-11,60,False
2013-03-12,68,False
2013-03-13,69,False
2013-03-14,67,False
2013-03-15,65,False
2013-03-16,29,False
2013-03-17,32,False
2013-03-18,63,False
2013-03-19,69,False
2013-03-20,70,False
2013-03-21,69,False
2013-03-22,62,False
2013-03-23,31,False
2013-03-24,31,False
2013-03-25,49,False
2013-03-26,44,False
2013-03-27,58,False
2013-03-28,53,False
2013-03-29,48,False
2013-03-30,23,False
2013-03-31,11,False
2013-04-01,47,False
2013-04-02,70,False
2013-04-03,68,False
2013-04-04,64,False
2013-04-05,67,False
2013-04-06,26,False
2013-04-07,28,False
2013-04-08,67,False
2013-04-09,70,False
2013-04-10,65,False
2013-04-11,72,False
2013-04-12,73,False
2013-04-13,24,False
2013-04-14,22,False
2013-04-15,70,False
2013-04-16,60,False
2013-04-17,77,False
2013-04-18,80,False
2013-04-19,65,False
2013-04-20,35,False
2013-04-21,35,False
2013-04-22,63,False
2013-04-23,55,False
2013-04-24,69,False
2013-04-25,78,False
2013-04-26,63,False
2013-04-27,26,False
2013-04-28,27,False
2013-04-29,67,False
2013-04-30,71,False
2013-05-01,44,False
2013-05-02,51,False
2013-05-03,51,False
2013-05-04,30,False
2013-05-05,37,False
2013-05-06,46,False
2013-05-07,70,False
2013-05-08,65,False
2013-05-09,48,False
2013-05-10,57,False
2013-05-11,35,False
2013-05-12,22,False
2013-05-13,64,False
2013-05-14,55,False
2013-05-15,79,False
2013-05-16,63,False
2013-05-17,56,False
2013-05-18,22,False
2013-05-19,33,False
2013-05-20,54,False
2013-05-21,58,False
2013-05-22,52,False
2013-05-23,55,False
2013-05-24,59,False
2013-05-25,33,False
2013-05-26,25,False
2013-05-27,51,False
2013-05-28,67,False
2013-05-29,61,False
2013-05-30,64,False
2013-05-31,62,False
2013-06-01,33,False
2013-06-02,36,False
2013-06-03,73,False
2013-06-04,59,False
2013-06-05,54,False
2013-06-06,57,False
2013-06-07,57,False
2013-06-08,20,False
2013-06-09,31,False
2013-06-10,53,False
2013-06-11,54,False
2013-06-12,64,False
2013-06-13,61,False
2013-06-14,52,False
2013-06-15,29,False
2013-06-16,27,False
2013-06-17,54,False
2013-06-18,61,False
2013-06-19,65,False
2013-06-20,56,False
2013-06-21,51,False
2013-06-22,32,False
2013-06-23,23,False
2013-06-24,56,False
2013-06-25,59,False
2013-06-26,47,False
2013-06-27,69,False
2013-06-28,49,False
2013-06-29,25,False
2013-06-30,28,False
2013-07-01,49,False
2013-07-02,61,False
2013-07-03,53,False
2013-07-04,41,False
2013-07-05,48,False
2013-07-06,18,False
2013-07-07,22,False
2013-07-08,53,False
2013-07-09,63,False
2013-07-10,67,False
2013-07-11,54,False
2013-07-12,43,False
2013-07-13,25,False
2013-07-14,16,False
2013-07-15,51,False
2013-07-16,67,False
2013-07-17,54,False
2013-07-18,66,False
2013-07-19,66,False
2013-07-20,30,False
2013-07-21,31,False
2013-07-22,46,False
2013-07-23,56,False
2013-07-24,70,False
2013-07-25,79,False
2013-07-26,51,False
2013-07-27,33,False
2013-07-28,16,False
2013-07-29,49,False
2013-07-30,46,False
2013-07-31,59,False
2013-08-01,55,False
2013-08-02,48,False
2013-08-03,30,False
2013-08-04,23,False
2013-08-05,53,False
2013-08-06,57,False
2013-08-07,58,False
2013-08-08,56,False
2013-08-09,61,False
2013-08-10,27,False
2013-08-11,23,False
2013-08-12,76,False
2013-08-13,58,False
2013-08-14,76,False
2013-08-15,50,False
2013-08-16,47,False
2013-08-17,16,False
2013-08-18,20,False
2013-08-19,63,False
2013-08-20,58,False
2013-08-21,55,False
2013-08-22,59,False
2013-08-23,48,False
2013-08-24,24,False
2013-08-25,21,False
2013-08-26,66,False
2013-08-27,61,False
2013-08-28,51,False
2013-08-29,58,False
2013-08-30,61,False
2013-08-31,19,False
2013-09-01,29,False
2013-09-02,54,False
2013-09-03,62,False
2013-09-04,58,False
2013-09-05,59,False
2013-09-06,83,False
2013-09-07,27,False
2013-09-08,33,False
2013-09-09,56,False
2013-09-10,59,False
2013-09-11,54,False
2013-09-12,74,False
2013-09-13,47,False
2013-09-14,27,False
2013-09-15,18,False
2013-09-16,55,False
2013-09-17,60,False
2013-09-18,68,False
2013-09-19,62,False
2013-09-20,56,False
2013-09-21,24,False
2013-09-22,39,False
2013-09-23,54,False
2013-09-24,72,False
2013-09-25,66,False
2013-09-26,56,False
2013-09-27,42,False
2013-09-28,37,False
2013-09-29,26,False
2013-09-30,62,False
2013-10-01,60,False
2013-10-02,55,False
2013-10-03,57,False
2013-10-04,59,False
2013-10-05,22,False
2013-10-06,26,False
2013-10-07,51,False
2013-10-08,68,False
2013-10-09,71,False
2013-10-10,55,False
2013-10-11,48,False
2013-10-12,26,False
2013-10-13,29,False
2013-10-14,54,False
2013-10-15,53,False
2013-10-16,75,False
2013-10-17,73,False
2013-10-18,66,False
2013-10-19,27,False
2013-10-20,22,False
2013-10-21,72,False
2013-10-22,60,False
2013-10-23,62,False
2013-10-24,69,False
2013-10-25,60,False
2013-10-26,38,False
2013-10-27,34,False
