date,Autodesk,isPartial
2017-10-06,85,False
2017-10-07,52,False
2017-10-08,54,False
2017-10-09,70,False
2017-10-10,81,False
2017-10-11,93,False
2017-10-12,78,False
2017-10-13,77,False
2017-10-14,54,False
2017-10-15,50,False
2017-10-16,85,False
2017-10-17,93,False
2017-10-18,87,False
2017-10-19,80,False
2017-10-20,80,False
2017-10-21,50,False
2017-10-22,45,False
2017-10-23,79,False
2017-10-24,81,False
2017-10-25,80,False
2017-10-26,82,False
2017-10-27,76,False
2017-10-28,44,False
2017-10-29,55,False
2017-10-30,78,False
2017-10-31,78,False
2017-11-01,75,False
2017-11-02,82,False
2017-11-03,74,False
2017-11-04,50,False
2017-11-05,43,False
2017-11-06,82,False
2017-11-07,83,False
2017-11-08,84,False
2017-11-09,90,False
2017-11-10,72,False
2017-11-11,44,False
2017-11-12,54,False
2017-11-13,85,False
2017-11-14,88,False
2017-11-15,86,False
2017-11-16,80,False
2017-11-17,73,False
2017-11-18,50,False
2017-11-19,49,False
2017-11-20,79,False
2017-11-21,83,False
2017-11-22,81,False
2017-11-23,69,False
2017-11-24,65,False
2017-11-25,48,False
2017-11-26,49,False
2017-11-27,86,False
2017-11-28,87,False
2017-11-29,100,False
2017-11-30,90,False
2017-12-01,81,False
2017-12-02,49,False
2017-12-03,50,False
2017-12-04,76,False
2017-12-05,78,False
2017-12-06,80,False
2017-12-07,75,False
2017-12-08,70,False
2017-12-09,45,False
2017-12-10,43,False
2017-12-11,75,False
2017-12-12,80,False
2017-12-13,86,False
2017-12-14,76,False
2017-12-15,76,False
2017-12-16,47,False
2017-12-17,50,False
2017-12-18,72,False
2017-12-19,77,False
2017-12-20,75,False
2017-12-21,67,False
2017-12-22,47,False
2017-12-23,45,False
2017-12-24,34,False
2017-12-25,40,False
2017-12-26,49,False
2017-12-27,58,False
2017-12-28,53,False
2017-12-29,45,False
2017-12-30,41,False
2017-12-31,35,False
2018-01-01,34,False
2018-01-02,67,False
2018-01-03,73,False
2018-01-04,62,False
2018-01-05,58,False
2018-01-06,44,False
2018-01-07,38,False
2018-01-08,70,False
2018-01-09,77,False
2018-01-10,81,False
2018-01-11,83,False
2018-01-12,69,False
2018-01-13,49,False
2018-01-14,40,False
2018-01-15,65,False
2018-01-16,77,False
2018-01-17,70,False
2018-01-18,77,False
2018-01-19,74,False
2018-01-20,44,False
2018-01-21,40,False
2018-01-22,75,False
2018-01-23,86,False
2018-01-24,86,False
2018-01-25,82,False
2018-01-26,61,False
2018-01-27,53,False
2018-01-28,41,False
2018-01-29,80,False
2018-01-30,90,False
2018-01-31,91,False
2018-02-01,83,False
2018-02-02,69,False
2018-02-03,52,False
2018-02-04,41,False
2018-02-05,75,False
2018-02-06,80,False
2018-02-07,79,False
2018-02-08,85,False
2018-02-09,78,False
2018-02-10,49,False
2018-02-11,41,False
2018-02-12,84,False
2018-02-13,79,False
2018-02-14,82,False
2018-02-15,80,False
2018-02-16,83,False
2018-02-17,44,False
2018-02-18,47,False
2018-02-19,73,False
2018-02-20,78,False
2018-02-21,82,False
2018-02-22,89,False
2018-02-23,71,False
2018-02-24,52,False
2018-02-25,48,False
2018-02-26,78,False
2018-02-27,83,False
2018-02-28,80,False
2018-03-01,72,False
2018-03-02,77,False
2018-03-03,55,False
2018-03-04,46,False
2018-03-05,70,False
2018-03-06,82,False
2018-03-07,89,False
2018-03-08,84,False
2018-03-09,74,False
2018-03-10,45,False
2018-03-11,51,False
2018-03-12,82,False
2018-03-13,84,False
2018-03-14,80,False
2018-03-15,75,False
2018-03-16,69,False
2018-03-17,50,False
2018-03-18,45,False
2018-03-19,79,False
2018-03-20,78,False
2018-03-21,82,False
2018-03-22,79,False
2018-03-23,72,False
2018-03-24,49,False
2018-03-25,48,False
2018-03-26,80,False
2018-03-27,78,False
2018-03-28,78,False
2018-03-29,71,False
2018-03-30,61,False
2018-03-31,45,False
2018-04-01,38,False
2018-04-02,66,False
2018-04-03,71,False
