date,Autodesk,isPartial
2015-04-10,76,False
2015-04-11,63,False
2015-04-12,55,False
2015-04-13,88,False
2015-04-14,86,False
2015-04-15,96,False
2015-04-16,100,False
2015-04-17,84,False
2015-04-18,54,False
2015-04-19,60,False
2015-04-20,77,False
2015-04-21,94,False
2015-04-22,90,False
2015-04-23,86,False
2015-04-24,89,False
2015-04-25,60,False
2015-04-26,58,False
2015-04-27,79,False
2015-04-28,85,False
2015-04-29,78,False
2015-04-30,76,False
2015-05-01,64,False
2015-05-02,50,False
2015-05-03,40,False
2015-05-04,79,False
2015-05-05,82,False
2015-05-06,83,False
2015-05-07,85,False
2015-05-08,75,False
2015-05-09,56,False
2015-05-10,50,False
2015-05-11,75,False
2015-05-12,80,False
2015-05-13,91,False
2015-05-14,86,False
2015-05-15,73,False
2015-05-16,60,False
2015-05-17,55,False
2015-05-18,80,False
2015-05-19,82,False
2015-05-20,82,False
2015-05-21,90,False
2015-05-22,80,False
2015-05-23,49,False
2015-05-24,47,False
2015-05-25,68,False
2015-05-26,78,False
2015-05-27,73,False
2015-05-28,73,False
2015-05-29,74,False
2015-05-30,50,False
2015-05-31,55,False
2015-06-01,71,False
2015-06-02,87,False
2015-06-03,78,False
2015-06-04,79,False
2015-06-05,66,False
2015-06-06,54,False
2015-06-07,46,False
2015-06-08,68,False
2015-06-09,77,False
2015-06-10,75,False
2015-06-11,74,False
2015-06-12,68,False
2015-06-13,50,False
2015-06-14,49,False
2015-06-15,86,False
2015-06-16,80,False
2015-06-17,72,False
2015-06-18,73,False
2015-06-19,77,False
2015-06-20,53,False
2015-06-21,51,False
2015-06-22,74,False
2015-06-23,79,False
2015-06-24,71,False
2015-06-25,79,False
2015-06-26,70,False
2015-06-27,52,False
2015-06-28,45,False
2015-06-29,74,False
2015-06-30,78,False
2015-07-01,70,False
2015-07-02,81,False
2015-07-03,64,False
2015-07-04,44,False
2015-07-05,43,False
2015-07-06,66,False
2015-07-07,80,False
2015-07-08,71,False
2015-07-09,69,False
2015-07-10,61,False
2015-07-11,43,False
2015-07-12,40,False
2015-07-13,68,False
2015-07-14,73,False
2015-07-15,72,False
2015-07-16,73,False
2015-07-17,65,False
2015-07-18,47,False
2015-07-19,44,False
2015-07-20,74,False
2015-07-21,77,False
2015-07-22,70,False
2015-07-23,70,False
2015-07-24,60,False
2015-07-25,45,False
2015-07-26,37,False
2015-07-27,70,False
2015-07-28,70,False
2015-07-29,68,False
2015-07-30,77,False
2015-07-31,59,False
2015-08-01,49,False
2015-08-02,44,False
2015-08-03,79,False
2015-08-04,81,False
2015-08-05,82,False
2015-08-06,76,False
2015-08-07,62,False
2015-08-08,48,False
2015-08-09,45,False
2015-08-10,70,False
2015-08-11,73,False
2015-08-12,79,False
2015-08-13,74,False
2015-08-14,75,False
2015-08-15,51,False
2015-08-16,46,False
2015-08-17,78,False
