date,Autodesk,isPartial
2017-05-29,65,False
2017-05-30,81,False
2017-05-31,87,False
2017-06-01,77,False
2017-06-02,69,False
2017-06-03,52,False
2017-06-04,46,False
2017-06-05,61,False
2017-06-06,81,False
2017-06-07,81,False
2017-06-08,80,False
2017-06-09,72,False
2017-06-10,42,False
2017-06-11,40,False
2017-06-12,69,False
2017-06-13,75,False
2017-06-14,69,False
2017-06-15,74,False
2017-06-16,65,False
2017-06-17,46,False
2017-06-18,40,False
2017-06-19,68,False
2017-06-20,72,False
2017-06-21,75,False
2017-06-22,66,False
2017-06-23,69,False
2017-06-24,41,False
2017-06-25,35,False
2017-06-26,62,False
2017-06-27,64,False
2017-06-28,78,False
2017-06-29,63,False
2017-06-30,66,False
2017-07-01,45,False
2017-07-02,42,False
2017-07-03,62,False
2017-07-04,66,False
2017-07-05,75,False
2017-07-06,68,False
2017-07-07,69,False
2017-07-08,45,False
2017-07-09,48,False
2017-07-10,63,False
2017-07-11,78,False
2017-07-12,76,False
2017-07-13,71,False
2017-07-14,61,False
2017-07-15,40,False
2017-07-16,52,False
2017-07-17,61,False
2017-07-18,79,False
2017-07-19,76,False
2017-07-20,71,False
2017-07-21,76,False
2017-07-22,49,False
2017-07-23,50,False
2017-07-24,80,False
2017-07-25,73,False
2017-07-26,74,False
2017-07-27,81,False
2017-07-28,69,False
2017-07-29,50,False
2017-07-30,43,False
2017-07-31,74,False
2017-08-01,73,False
2017-08-02,77,False
2017-08-03,68,False
2017-08-04,71,False
2017-08-05,47,False
2017-08-06,41,False
2017-08-07,66,False
2017-08-08,67,False
2017-08-09,81,False
2017-08-10,73,False
2017-08-11,70,False
2017-08-12,49,False
2017-08-13,47,False
2017-08-14,72,False
2017-08-15,75,False
2017-08-16,74,False
2017-08-17,70,False
2017-08-18,68,False
2017-08-19,43,False
2017-08-20,45,False
2017-08-21,72,False
2017-08-22,72,False
2017-08-23,82,False
2017-08-24,74,False
2017-08-25,71,False
2017-08-26,43,False
2017-08-27,38,False
2017-08-28,74,False
2017-08-29,78,False
2017-08-30,78,False
2017-08-31,82,False
2017-09-01,73,False
2017-09-02,51,False
2017-09-03,43,False
2017-09-04,72,False
2017-09-05,76,False
2017-09-06,80,False
2017-09-07,89,False
2017-09-08,77,False
2017-09-09,48,False
2017-09-10,53,False
2017-09-11,84,False
2017-09-12,84,False
2017-09-13,85,False
2017-09-14,88,False
2017-09-15,75,False
2017-09-16,57,False
2017-09-17,53,False
2017-09-18,81,False
2017-09-19,88,False
2017-09-20,90,False
2017-09-21,86,False
2017-09-22,79,False
2017-09-23,54,False
2017-09-24,47,False
2017-09-25,77,False
2017-09-26,87,False
2017-09-27,88,False
2017-09-28,86,False
2017-09-29,72,False
2017-09-30,56,False
2017-10-01,55,False
2017-10-02,83,False
2017-10-03,90,False
2017-10-04,85,False
2017-10-05,91,False
2017-10-06,82,False
2017-10-07,64,False
2017-10-08,55,False
2017-10-09,82,False
2017-10-10,85,False
2017-10-11,96,False
2017-10-12,85,False
2017-10-13,79,False
2017-10-14,52,False
2017-10-15,56,False
2017-10-16,87,False
2017-10-17,95,False
