date,Autodesk,isPartial
2014-07-24,73,False
2014-07-25,73,False
2014-07-26,42,False
2014-07-27,40,False
2014-07-28,71,False
2014-07-29,80,False
2014-07-30,77,False
2014-07-31,72,False
2014-08-01,68,False
2014-08-02,46,False
2014-08-03,42,False
2014-08-04,65,False
2014-08-05,72,False
2014-08-06,80,False
2014-08-07,85,False
2014-08-08,68,False
2014-08-09,55,False
2014-08-10,44,False
2014-08-11,74,False
2014-08-12,76,False
2014-08-13,74,False
2014-08-14,72,False
2014-08-15,71,False
2014-08-16,53,False
2014-08-17,53,False
2014-08-18,83,False
2014-08-19,83,False
2014-08-20,78,False
2014-08-21,80,False
2014-08-22,77,False
2014-08-23,56,False
2014-08-24,49,False
2014-08-25,73,False
2014-08-26,83,False
2014-08-27,80,False
2014-08-28,78,False
2014-08-29,79,False
2014-08-30,51,False
2014-08-31,52,False
2014-09-01,66,False
2014-09-02,83,False
2014-09-03,92,False
2014-09-04,99,False
2014-09-05,73,False
2014-09-06,56,False
2014-09-07,59,False
2014-09-08,83,False
2014-09-09,83,False
2014-09-10,88,False
2014-09-11,85,False
2014-09-12,81,False
2014-09-13,58,False
2014-09-14,61,False
2014-09-15,89,False
2014-09-16,85,False
2014-09-17,95,False
2014-09-18,89,False
2014-09-19,81,False
2014-09-20,65,False
2014-09-21,63,False
2014-09-22,85,False
2014-09-23,92,False
2014-09-24,96,False
2014-09-25,89,False
2014-09-26,85,False
2014-09-27,64,False
2014-09-28,59,False
2014-09-29,79,False
2014-09-30,89,False
2014-10-01,89,False
2014-10-02,92,False
2014-10-03,84,False
2014-10-04,54,False
2014-10-05,51,False
2014-10-06,83,False
2014-10-07,90,False
2014-10-08,88,False
2014-10-09,86,False
2014-10-10,80,False
2014-10-11,66,False
2014-10-12,69,False
2014-10-13,90,False
2014-10-14,93,False
2014-10-15,91,False
2014-10-16,84,False
2014-10-17,82,False
2014-10-18,63,False
2014-10-19,61,False
2014-10-20,83,False
2014-10-21,92,False
2014-10-22,89,False
2014-10-23,85,False
2014-10-24,85,False
2014-10-25,61,False
2014-10-26,58,False
2014-10-27,83,False
2014-10-28,92,False
2014-10-29,89,False
2014-10-30,88,False
2014-10-31,83,False
2014-11-01,61,False
2014-11-02,54,False
2014-11-03,88,False
2014-11-04,95,False
2014-11-05,88,False
2014-11-06,84,False
2014-11-07,89,False
2014-11-08,58,False
2014-11-09,57,False
2014-11-10,87,False
2014-11-11,85,False
2014-11-12,87,False
2014-11-13,84,False
2014-11-14,84,False
2014-11-15,58,False
2014-11-16,52,False
2014-11-17,85,False
2014-11-18,92,False
2014-11-19,87,False
2014-11-20,93,False
2014-11-21,82,False
2014-11-22,55,False
2014-11-23,51,False
2014-11-24,78,False
2014-11-25,87,False
2014-11-26,85,False
