date,Autodesk,isPartial
2011-09-18,61,False
2011-09-19,78,False
2011-09-20,85,False
2011-09-21,78,False
2011-09-22,77,False
2011-09-23,77,False
2011-09-24,56,False
2011-09-25,58,False
2011-09-26,73,False
2011-09-27,96,False
2011-09-28,84,False
2011-09-29,88,False
2011-09-30,80,False
2011-10-01,59,False
2011-10-02,47,False
2011-10-03,73,False
2011-10-04,87,False
2011-10-05,94,False
2011-10-06,81,False
2011-10-07,79,False
2011-10-08,62,False
2011-10-09,58,False
2011-10-10,80,False
2011-10-11,85,False
2011-10-12,83,False
2011-10-13,76,False
2011-10-14,73,False
2011-10-15,66,False
2011-10-16,55,False
2011-10-17,75,False
2011-10-18,90,False
2011-10-19,88,False
2011-10-20,89,False
2011-10-21,63,False
2011-10-22,60,False
2011-10-23,56,False
2011-10-24,82,False
2011-10-25,77,False
2011-10-26,79,False
2011-10-27,75,False
2011-10-28,75,False
2011-10-29,59,False
2011-10-30,60,False
2011-10-31,75,False
2011-11-01,76,False
2011-11-02,84,False
2011-11-03,75,False
2011-11-04,77,False
2011-11-05,60,False
2011-11-06,52,False
2011-11-07,77,False
2011-11-08,80,False
2011-11-09,89,False
2011-11-10,81,False
2011-11-11,78,False
2011-11-12,57,False
2011-11-13,51,False
2011-11-14,78,False
2011-11-15,95,False
2011-11-16,83,False
2011-11-17,79,False
2011-11-18,82,False
2011-11-19,62,False
2011-11-20,68,False
2011-11-21,82,False
2011-11-22,84,False
2011-11-23,76,False
2011-11-24,79,False
2011-11-25,73,False
2011-11-26,55,False
2011-11-27,56,False
2011-11-28,79,False
2011-11-29,76,False
2011-11-30,80,False
2011-12-01,91,False
2011-12-02,71,False
2011-12-03,56,False
2011-12-04,50,False
2011-12-05,75,False
2011-12-06,77,False
2011-12-07,76,False
2011-12-08,74,False
2011-12-09,74,False
2011-12-10,45,False
2011-12-11,49,False
2011-12-12,65,False
2011-12-13,74,False
2011-12-14,67,False
2011-12-15,63,False
2011-12-16,66,False
2011-12-17,49,False
2011-12-18,58,False
2011-12-19,65,False
2011-12-20,71,False
2011-12-21,70,False
2011-12-22,65,False
2011-12-23,57,False
2011-12-24,41,False
2011-12-25,42,False
2011-12-26,44,False
2011-12-27,59,False
2011-12-28,54,False
2011-12-29,51,False
2011-12-30,45,False
2011-12-31,44,False
2012-01-01,34,False
2012-01-02,63,False
2012-01-03,66,False
2012-01-04,68,False
2012-01-05,63,False
2012-01-06,59,False
2012-01-07,53,False
2012-01-08,50,False
2012-01-09,80,False
2012-01-10,75,False
2012-01-11,85,False
2012-01-12,71,False
2012-01-13,75,False
2012-01-14,58,False
2012-01-15,55,False
2012-01-16,72,False
2012-01-17,75,False
2012-01-18,77,False
2012-01-19,72,False
2012-01-20,76,False
2012-01-21,58,False
2012-01-22,51,False
2012-01-23,74,False
2012-01-24,79,False
2012-01-25,76,False
2012-01-26,75,False
2012-01-27,74,False
2012-01-28,58,False
2012-01-29,57,False
2012-01-30,75,False
2012-01-31,88,False
2012-02-01,86,False
2012-02-02,81,False
2012-02-03,73,False
2012-02-04,60,False
2012-02-05,51,False
2012-02-06,74,False
2012-02-07,81,False
2012-02-08,100,False
2012-02-09,87,False
2012-02-10,80,False
2012-02-11,54,False
2012-02-12,43,False
2012-02-13,76,False
2012-02-14,75,False
2012-02-15,81,False
2012-02-16,79,False
2012-02-17,71,False
2012-02-18,56,False
2012-02-19,49,False
2012-02-20,72,False
2012-02-21,88,False
2012-02-22,77,False
2012-02-23,78,False
2012-02-24,72,False
2012-02-25,53,False
2012-02-26,57,False
2012-02-27,75,False
2012-02-28,88,False
2012-02-29,85,False
2012-03-01,77,False
2012-03-02,73,False
2012-03-03,70,False
2012-03-04,54,False
2012-03-05,81,False
2012-03-06,82,False
2012-03-07,94,False
2012-03-08,91,False
2012-03-09,79,False
2012-03-10,60,False
2012-03-11,57,False
2012-03-12,77,False
2012-03-13,76,False
2012-03-14,74,False
2012-03-15,76,False
2012-03-16,69,False
2012-03-17,55,False
2012-03-18,52,False
2012-03-19,67,False
2012-03-20,83,False
2012-03-21,81,False
2012-03-22,85,False
2012-03-23,79,False
2012-03-24,63,False
2012-03-25,63,False
2012-03-26,80,False
2012-03-27,84,False
2012-03-28,94,False
2012-03-29,84,False
2012-03-30,88,False
2012-03-31,64,False
2012-04-01,61,False
2012-04-02,85,False
2012-04-03,85,False
2012-04-04,95,False
2012-04-05,83,False
