date,Autodesk,isPartial
2013-01-14,82,False
2013-01-15,81,False
2013-01-16,81,False
2013-01-17,85,False
2013-01-18,82,False
2013-01-19,62,False
2013-01-20,56,False
2013-01-21,71,False
2013-01-22,80,False
2013-01-23,86,False
2013-01-24,86,False
2013-01-25,82,False
2013-01-26,60,False
2013-01-27,54,False
2013-01-28,79,False
2013-01-29,79,False
2013-01-30,90,False
2013-01-31,80,False
2013-02-01,81,False
2013-02-02,62,False
2013-02-03,62,False
2013-02-04,80,False
2013-02-05,88,False
2013-02-06,91,False
2013-02-07,84,False
2013-02-08,77,False
2013-02-09,59,False
2013-02-10,56,False
2013-02-11,75,False
2013-02-12,81,False
2013-02-13,81,False
2013-02-14,74,False
2013-02-15,80,False
2013-02-16,58,False
2013-02-17,60,False
2013-02-18,82,False
2013-02-19,87,False
2013-02-20,84,False
2013-02-21,82,False
2013-02-22,90,False
2013-02-23,59,False
2013-02-24,60,False
2013-02-25,82,False
2013-02-26,85,False
2013-02-27,88,False
2013-02-28,87,False
2013-03-01,81,False
2013-03-02,66,False
2013-03-03,60,False
2013-03-04,85,False
2013-03-05,82,False
2013-03-06,84,False
2013-03-07,84,False
2013-03-08,81,False
2013-03-09,67,False
2013-03-10,58,False
2013-03-11,83,False
2013-03-12,85,False
2013-03-13,86,False
2013-03-14,85,False
2013-03-15,75,False
2013-03-16,64,False
2013-03-17,55,False
2013-03-18,83,False
2013-03-19,89,False
2013-03-20,86,False
2013-03-21,93,False
2013-03-22,78,False
2013-03-23,57,False
2013-03-24,67,False
2013-03-25,81,False
2013-03-26,92,False
2013-03-27,98,False
2013-03-28,97,False
2013-03-29,87,False
2013-03-30,67,False
2013-03-31,58,False
2013-04-01,81,False
2013-04-02,98,False
2013-04-03,100,False
2013-04-04,90,False
2013-04-05,90,False
2013-04-06,63,False
2013-04-07,65,False
2013-04-08,91,False
2013-04-09,89,False
2013-04-10,96,False
2013-04-11,92,False
2013-04-12,92,False
2013-04-13,66,False
2013-04-14,62,False
2013-04-15,89,False
2013-04-16,90,False
2013-04-17,89,False
2013-04-18,99,False
2013-04-19,93,False
2013-04-20,65,False
2013-04-21,63,False
2013-04-22,91,False
2013-04-23,88,False
2013-04-24,94,False
2013-04-25,88,False
2013-04-26,79,False
2013-04-27,64,False
2013-04-28,60,False
2013-04-29,80,False
2013-04-30,83,False
2013-05-01,82,False
2013-05-02,91,False
2013-05-03,81,False
2013-05-04,66,False
2013-05-05,59,False
2013-05-06,76,False
2013-05-07,98,False
2013-05-08,88,False
2013-05-09,79,False
2013-05-10,79,False
2013-05-11,61,False
2013-05-12,51,False
2013-05-13,83,False
2013-05-14,86,False
2013-05-15,88,False
2013-05-16,86,False
2013-05-17,78,False
2013-05-18,60,False
2013-05-19,54,False
2013-05-20,76,False
2013-05-21,84,False
2013-05-22,90,False
2013-05-23,84,False
2013-05-24,84,False
2013-05-25,62,False
2013-05-26,54,False
2013-05-27,76,False
2013-05-28,89,False
2013-05-29,81,False
2013-05-30,86,False
2013-05-31,77,False
2013-06-01,59,False
2013-06-02,56,False
2013-06-03,79,False
2013-06-04,89,False
2013-06-05,76,False
2013-06-06,77,False
2013-06-07,72,False
2013-06-08,59,False
2013-06-09,55,False
2013-06-10,79,False
2013-06-11,78,False
2013-06-12,79,False
2013-06-13,86,False
2013-06-14,72,False
2013-06-15,62,False
2013-06-16,51,False
2013-06-17,86,False
2013-06-18,83,False
2013-06-19,77,False
2013-06-20,73,False
2013-06-21,79,False
2013-06-22,52,False
2013-06-23,55,False
2013-06-24,80,False
2013-06-25,85,False
2013-06-26,75,False
2013-06-27,78,False
2013-06-28,77,False
2013-06-29,45,False
