date,Autodesk,isPartial
2017-01-19,84,False
2017-01-20,74,False
2017-01-21,51,False
2017-01-22,47,False
2017-01-23,84,False
2017-01-24,76,False
2017-01-25,81,False
2017-01-26,77,False
2017-01-27,78,False
2017-01-28,45,False
2017-01-29,46,False
2017-01-30,76,False
2017-01-31,82,False
2017-02-01,82,False
2017-02-02,75,False
2017-02-03,72,False
2017-02-04,57,False
2017-02-05,47,False
2017-02-06,78,False
2017-02-07,86,False
2017-02-08,85,False
2017-02-09,85,False
2017-02-10,81,False
2017-02-11,52,False
2017-02-12,52,False
2017-02-13,86,False
2017-02-14,82,False
2017-02-15,83,False
2017-02-16,82,False
2017-02-17,81,False
2017-02-18,60,False
2017-02-19,53,False
2017-02-20,83,False
2017-02-21,93,False
2017-02-22,84,False
2017-02-23,88,False
2017-02-24,76,False
2017-02-25,63,False
2017-02-26,58,False
2017-02-27,75,False
2017-02-28,88,False
2017-03-01,82,False
2017-03-02,86,False
2017-03-03,83,False
2017-03-04,53,False
2017-03-05,55,False
2017-03-06,100,False
2017-03-07,91,False
2017-03-08,86,False
2017-03-09,92,False
2017-03-10,79,False
2017-03-11,59,False
2017-03-12,55,False
2017-03-13,92,False
2017-03-14,93,False
2017-03-15,81,False
2017-03-16,83,False
2017-03-17,72,False
2017-03-18,57,False
2017-03-19,59,False
2017-03-20,81,False
2017-03-21,85,False
2017-03-22,85,False
2017-03-23,77,False
2017-03-24,81,False
2017-03-25,56,False
2017-03-26,59,False
2017-03-27,83,False
2017-03-28,90,False
2017-03-29,86,False
2017-03-30,94,False
2017-03-31,75,False
2017-04-01,55,False
2017-04-02,57,False
2017-04-03,83,False
2017-04-04,83,False
2017-04-05,86,False
2017-04-06,81,False
2017-04-07,75,False
2017-04-08,51,False
2017-04-09,51,False
2017-04-10,76,False
2017-04-11,86,False
2017-04-12,78,False
2017-04-13,82,False
2017-04-14,68,False
2017-04-15,52,False
2017-04-16,50,False
2017-04-17,72,False
2017-04-18,91,False
2017-04-19,81,False
2017-04-20,83,False
2017-04-21,75,False
2017-04-22,59,False
2017-04-23,54,False
2017-04-24,87,False
2017-04-25,88,False
2017-04-26,84,False
2017-04-27,86,False
2017-04-28,80,False
2017-04-29,49,False
2017-04-30,43,False
2017-05-01,67,False
2017-05-02,79,False
2017-05-03,85,False
2017-05-04,77,False
2017-05-05,77,False
2017-05-06,52,False
2017-05-07,55,False
2017-05-08,84,False
2017-05-09,87,False
2017-05-10,84,False
2017-05-11,82,False
2017-05-12,72,False
2017-05-13,50,False
2017-05-14,48,False
2017-05-15,78,False
2017-05-16,73,False
2017-05-17,79,False
2017-05-18,78,False
2017-05-19,78,False
2017-05-20,43,False
2017-05-21,47,False
2017-05-22,77,False
2017-05-23,76,False
2017-05-24,74,False
2017-05-25,76,False
2017-05-26,69,False
2017-05-27,45,False
2017-05-28,41,False
2017-05-29,62,False
2017-05-30,76,False
2017-05-31,80,False
2017-06-01,77,False
2017-06-02,69,False
2017-06-03,50,False
2017-06-04,46,False
2017-06-05,63,False
2017-06-06,77,False
2017-06-07,81,False
2017-06-08,77,False
2017-06-09,77,False
2017-06-10,43,False
2017-06-11,42,False
2017-06-12,69,False
2017-06-13,79,False
2017-06-14,69,False
2017-06-15,71,False
2017-06-16,67,False
2017-06-17,48,False
2017-06-18,39,False
2017-06-19,66,False
2017-06-20,80,False
2017-06-21,71,False
2017-06-22,72,False
2017-06-23,61,False
2017-06-24,41,False
2017-06-25,35,False
2017-06-26,62,False
2017-06-27,67,False
2017-06-28,68,False
2017-06-29,67,False
2017-06-30,66,False
2017-07-01,41,False
2017-07-02,41,False
2017-07-03,59,False
