date,Autodesk,isPartial
2014-09-24,94,False
2014-09-25,87,False
2014-09-26,85,False
2014-09-27,61,False
2014-09-28,54,False
2014-09-29,80,False
2014-09-30,85,False
2014-10-01,85,False
2014-10-02,90,False
2014-10-03,76,False
2014-10-04,57,False
2014-10-05,60,False
2014-10-06,79,False
2014-10-07,83,False
2014-10-08,92,False
2014-10-09,89,False
2014-10-10,81,False
2014-10-11,63,False
2014-10-12,57,False
2014-10-13,85,False
2014-10-14,86,False
2014-10-15,91,False
2014-10-16,93,False
2014-10-17,96,False
2014-10-18,71,False
2014-10-19,59,False
2014-10-20,91,False
2014-10-21,90,False
2014-10-22,95,False
2014-10-23,89,False
2014-10-24,83,False
2014-10-25,56,False
2014-10-26,56,False
2014-10-27,79,False
2014-10-28,90,False
2014-10-29,95,False
2014-10-30,81,False
2014-10-31,73,False
2014-11-01,56,False
2014-11-02,67,False
2014-11-03,87,False
2014-11-04,75,False
2014-11-05,88,False
2014-11-06,87,False
2014-11-07,88,False
2014-11-08,67,False
2014-11-09,54,False
2014-11-10,82,False
2014-11-11,80,False
2014-11-12,83,False
2014-11-13,90,False
2014-11-14,81,False
2014-11-15,67,False
2014-11-16,53,False
2014-11-17,85,False
2014-11-18,88,False
2014-11-19,88,False
2014-11-20,85,False
2014-11-21,81,False
2014-11-22,57,False
2014-11-23,57,False
2014-11-24,81,False
2014-11-25,91,False
2014-11-26,82,False
2014-11-27,75,False
2014-11-28,59,False
2014-11-29,52,False
2014-11-30,43,False
2014-12-01,78,False
