date,Autodesk,isPartial
2016-10-19,87,False
2016-10-20,95,False
2016-10-21,82,False
2016-10-22,57,False
2016-10-23,58,False
2016-10-24,88,False
2016-10-25,96,False
2016-10-26,97,False
2016-10-27,91,False
2016-10-28,87,False
2016-10-29,55,False
2016-10-30,49,False
2016-10-31,76,False
2016-11-01,84,False
2016-11-02,81,False
2016-11-03,95,False
2016-11-04,74,False
2016-11-05,57,False
2016-11-06,60,False
2016-11-07,95,False
2016-11-08,89,False
2016-11-09,81,False
2016-11-10,92,False
2016-11-11,81,False
2016-11-12,53,False
2016-11-13,60,False
2016-11-14,87,False
2016-11-15,98,False
2016-11-16,100,False
2016-11-17,95,False
2016-11-18,77,False
2016-11-19,54,False
2016-11-20,59,False
2016-11-21,89,False
2016-11-22,91,False
2016-11-23,82,False
2016-11-24,78,False
2016-11-25,71,False
2016-11-26,51,False
2016-11-27,50,False
2016-11-28,83,False
2016-11-29,93,False
2016-11-30,92,False
2016-12-01,80,False
2016-12-02,85,False
2016-12-03,61,False
2016-12-04,55,False
2016-12-05,83,False
2016-12-06,79,False
2016-12-07,82,False
2016-12-08,84,False
2016-12-09,76,False
2016-12-10,43,False
2016-12-11,48,False
2016-12-12,77,False
2016-12-13,88,False
2016-12-14,79,False
2016-12-15,83,False
2016-12-16,76,False
2016-12-17,45,False
2016-12-18,43,False
2016-12-19,72,False
2016-12-20,73,False
2016-12-21,80,False
2016-12-22,69,False
2016-12-23,58,False
2016-12-24,41,False
2016-12-25,42,False
2016-12-26,51,False
2016-12-27,55,False
2016-12-28,62,False
2016-12-29,56,False
2016-12-30,39,False
2016-12-31,34,False
2017-01-01,37,False
2017-01-02,60,False
2017-01-03,73,False
2017-01-04,73,False
2017-01-05,78,False
2017-01-06,61,False
2017-01-07,46,False
2017-01-08,47,False
2017-01-09,86,False
2017-01-10,84,False
2017-01-11,86,False
2017-01-12,86,False
2017-01-13,77,False
2017-01-14,56,False
2017-01-15,51,False
2017-01-16,78,False
2017-01-17,84,False
2017-01-18,90,False
2017-01-19,84,False
