date,Autodesk,isPartial
2015-08-06,74,False
2015-08-07,64,False
2015-08-08,46,False
2015-08-09,42,False
2015-08-10,65,False
2015-08-11,72,False
2015-08-12,77,False
2015-08-13,77,False
2015-08-14,71,False
2015-08-15,46,False
2015-08-16,44,False
2015-08-17,65,False
2015-08-18,80,False
