date,Ross Stores,isPartial
2013-06-29,49,False
2013-06-30,60,False
2013-07-01,71,False
2013-07-02,54,False
2013-07-03,40,False
2013-07-04,68,False
2013-07-05,49,False
2013-07-06,43,False
2013-07-07,54,False
2013-07-08,45,False
2013-07-09,38,False
2013-07-10,38,False
2013-07-11,55,False
2013-07-12,41,False
2013-07-13,57,False
2013-07-14,49,False
2013-07-15,44,False
2013-07-16,52,False
2013-07-17,48,False
2013-07-18,34,False
2013-07-19,56,False
2013-07-20,62,False
2013-07-21,51,False
2013-07-22,46,False
2013-07-23,40,False
2013-07-24,41,False
2013-07-25,51,False
2013-07-26,49,False
2013-07-27,63,False
2013-07-28,61,False
2013-07-29,47,False
2013-07-30,45,False
2013-07-31,47,False
2013-08-01,61,False
2013-08-02,50,False
2013-08-03,59,False
2013-08-04,75,False
2013-08-05,46,False
2013-08-06,51,False
2013-08-07,58,False
2013-08-08,54,False
2013-08-09,61,False
2013-08-10,54,False
2013-08-11,65,False
2013-08-12,57,False
2013-08-13,40,False
2013-08-14,42,False
2013-08-15,52,False
2013-08-16,43,False
2013-08-17,57,False
2013-08-18,67,False
2013-08-19,53,False
2013-08-20,47,False
2013-08-21,28,False
2013-08-22,50,False
2013-08-23,42,False
2013-08-24,38,False
2013-08-25,58,False
2013-08-26,35,False
2013-08-27,38,False
2013-08-28,47,False
2013-08-29,36,False
2013-08-30,42,False
2013-08-31,48,False
2013-09-01,64,False
2013-09-02,44,False
2013-09-03,27,False
2013-09-04,40,False
2013-09-05,31,False
2013-09-06,35,False
2013-09-07,38,False
2013-09-08,45,False
2013-09-09,27,False
2013-09-10,37,False
2013-09-11,40,False
2013-09-12,33,False
2013-09-13,32,False
2013-09-14,34,False
2013-09-15,28,False
2013-09-16,45,False
2013-09-17,30,False
2013-09-18,40,False
2013-09-19,34,False
2013-09-20,42,False
2013-09-21,40,False
2013-09-22,44,False
2013-09-23,40,False
2013-09-24,45,False
2013-09-25,36,False
2013-09-26,33,False
2013-09-27,36,False
2013-09-28,29,False
2013-09-29,54,False
2013-09-30,34,False
2013-10-01,36,False
2013-10-02,47,False
2013-10-03,31,False
2013-10-04,45,False
2013-10-05,51,False
2013-10-06,65,False
2013-10-07,34,False
2013-10-08,44,False
2013-10-09,47,False
2013-10-10,34,False
2013-10-11,37,False
2013-10-12,42,False
2013-10-13,68,False
2013-10-14,49,False
2013-10-15,42,False
2013-10-16,42,False
2013-10-17,35,False
2013-10-18,36,False
2013-10-19,43,False
2013-10-20,49,False
2013-10-21,35,False
2013-10-22,39,False
2013-10-23,54,False
2013-10-24,39,False
2013-10-25,46,False
2013-10-26,56,False
2013-10-27,56,False
2013-10-28,34,False
2013-10-29,37,False
2013-10-30,39,False
2013-10-31,22,False
2013-11-01,40,False
2013-11-02,34,False
2013-11-03,63,False
2013-11-04,40,False
2013-11-05,40,False
2013-11-06,42,False
2013-11-07,49,False
2013-11-08,49,False
2013-11-09,70,False
2013-11-10,49,False
2013-11-11,57,False
2013-11-12,49,False
2013-11-13,51,False
2013-11-14,52,False
2013-11-15,56,False
2013-11-16,52,False
2013-11-17,63,False
2013-11-18,43,False
2013-11-19,41,False
2013-11-20,49,False
2013-11-21,37,False
2013-11-22,44,False
2013-11-23,45,False
2013-11-24,62,False
2013-11-25,62,False
2013-11-26,42,False
2013-11-27,56,False
2013-11-28,78,False
2013-11-29,100,False
2013-11-30,68,False
2013-12-01,54,False
2013-12-02,61,False
2013-12-03,55,False
2013-12-04,46,False
2013-12-05,42,False
2013-12-06,38,False
2013-12-07,67,False
2013-12-08,56,False
2013-12-09,53,False
2013-12-10,50,False
2013-12-11,48,False
2013-12-12,51,False
2013-12-13,58,False
2013-12-14,60,False
2013-12-15,44,False
2013-12-16,56,False
2013-12-17,63,False
2013-12-18,47,False
2013-12-19,46,False
2013-12-20,42,False
2013-12-21,70,False
2013-12-22,100,False
2013-12-23,64,False
2013-12-24,91,False
2013-12-25,80,False
2013-12-26,50,False
2013-12-27,66,False
2013-12-28,75,False
2013-12-29,53,False
2013-12-30,46,False
2013-12-31,44,False
2014-01-01,58,False
2014-01-02,26,False
2014-01-03,35,False
2014-01-04,40,False
2014-01-05,47,False
2014-01-06,17,False
2014-01-07,33,False
2014-01-08,39,False
2014-01-09,42,False
2014-01-10,22,False
2014-01-11,30,False
2014-01-12,57,False
2014-01-13,22,False
2014-01-14,19,False
2014-01-15,35,False
2014-01-16,33,False
2014-01-17,36,False
2014-01-18,52,False
2014-01-19,34,False
2014-01-20,39,False
2014-01-21,25,False
2014-01-22,32,False
2014-01-23,35,False
2014-01-24,27,False
2014-01-25,39,False
2014-01-26,38,False
2014-01-27,25,False
2014-01-28,37,False
2014-01-29,29,False
2014-01-30,34,False
2014-01-31,31,False
2014-02-01,38,False
2014-02-02,35,False
2014-02-03,26,False
2014-02-04,44,False
2014-02-05,27,False
2014-02-06,29,False
2014-02-07,22,False
2014-02-08,46,False
2014-02-09,48,False
2014-02-10,30,False
2014-02-11,32,False
2014-02-12,26,False
2014-02-13,37,False
2014-02-14,37,False
2014-02-15,37,False
2014-02-16,49,False
2014-02-17,40,False
2014-02-18,43,False
2014-02-19,32,False
2014-02-20,25,False
2014-02-21,33,False
2014-02-22,41,False
2014-02-23,44,False
2014-02-24,42,False
2014-02-25,27,False
2014-02-26,33,False
2014-02-27,36,False
2014-02-28,34,False
2014-03-01,35,False
2014-03-02,62,False
2014-03-03,33,False
2014-03-04,35,False
2014-03-05,37,False
2014-03-06,37,False
2014-03-07,50,False
2014-03-08,51,False
2014-03-09,50,False
2014-03-10,44,False
2014-03-11,39,False
2014-03-12,39,False
2014-03-13,38,False
2014-03-14,53,False
2014-03-15,51,False
2014-03-16,56,False
