date,Ross Stores,isPartial
2016-09-11,39,False
2016-09-12,17,False
2016-09-13,14,False
2016-09-14,22,False
2016-09-15,19,False
2016-09-16,21,False
2016-09-17,23,False
2016-09-18,34,False
2016-09-19,22,False
2016-09-20,22,False
2016-09-21,23,False
2016-09-22,22,False
2016-09-23,23,False
2016-09-24,32,False
2016-09-25,35,False
2016-09-26,16,False
2016-09-27,11,False
2016-09-28,15,False
2016-09-29,16,False
2016-09-30,27,False
2016-10-01,24,False
2016-10-02,23,False
2016-10-03,17,False
2016-10-04,20,False
2016-10-05,14,False
2016-10-06,23,False
2016-10-07,19,False
2016-10-08,31,False
2016-10-09,27,False
2016-10-10,30,False
2016-10-11,26,False
2016-10-12,22,False
2016-10-13,20,False
2016-10-14,21,False
2016-10-15,23,False
2016-10-16,21,False
2016-10-17,25,False
2016-10-18,15,False
2016-10-19,16,False
2016-10-20,25,False
2016-10-21,30,False
2016-10-22,27,False
2016-10-23,24,False
2016-10-24,11,False
2016-10-25,21,False
2016-10-26,15,False
2016-10-27,20,False
2016-10-28,20,False
2016-10-29,23,False
2016-10-30,25,False
2016-10-31,22,False
2016-11-01,21,False
2016-11-02,16,False
2016-11-03,25,False
2016-11-04,16,False
2016-11-05,19,False
2016-11-06,27,False
2016-11-07,24,False
2016-11-08,19,False
2016-11-09,12,False
2016-11-10,23,False
2016-11-11,30,False
2016-11-12,35,False
2016-11-13,24,False
2016-11-14,19,False
2016-11-15,20,False
2016-11-16,19,False
2016-11-17,33,False
2016-11-18,17,False
2016-11-19,24,False
2016-11-20,26,False
2016-11-21,21,False
2016-11-22,20,False
2016-11-23,22,False
2016-11-24,62,False
2016-11-25,31,False
2016-11-26,29,False
2016-11-27,37,False
2016-11-28,23,False
2016-11-29,19,False
2016-11-30,22,False
2016-12-01,25,False
2016-12-02,21,False
2016-12-03,26,False
2016-12-04,18,False
2016-12-05,23,False
2016-12-06,19,False
2016-12-07,20,False
2016-12-08,21,False
2016-12-09,19,False
2016-12-10,26,False
2016-12-11,24,False
2016-12-12,30,False
2016-12-13,22,False
2016-12-14,17,False
2016-12-15,27,False
2016-12-16,21,False
2016-12-17,47,False
2016-12-18,30,False
2016-12-19,26,False
2016-12-20,25,False
2016-12-21,34,False
2016-12-22,26,False
2016-12-23,46,False
2016-12-24,64,False
2016-12-25,100,False
2016-12-26,32,False
2016-12-27,29,False
2016-12-28,25,False
2016-12-29,30,False
2016-12-30,27,False
2016-12-31,37,False
2017-01-01,38,False
2017-01-02,17,False
2017-01-03,19,False
2017-01-04,20,False
2017-01-05,21,False
2017-01-06,16,False
2017-01-07,21,False
2017-01-08,26,False
2017-01-09,16,False
2017-01-10,19,False
2017-01-11,17,False
2017-01-12,17,False
2017-01-13,23,False
2017-01-14,18,False
2017-01-15,24,False
2017-01-16,34,False
2017-01-17,16,False
2017-01-18,8,False
2017-01-19,17,False
2017-01-20,14,False
2017-01-21,21,False
2017-01-22,21,False
2017-01-23,22,False
2017-01-24,12,False
2017-01-25,17,False
2017-01-26,20,False
2017-01-27,21,False
2017-01-28,20,False
2017-01-29,22,False
2017-01-30,15,False
2017-01-31,26,False
2017-02-01,16,False
2017-02-02,14,False
2017-02-03,18,False
2017-02-04,25,False
2017-02-05,19,False
2017-02-06,15,False
2017-02-07,19,False
2017-02-08,19,False
2017-02-09,18,False
2017-02-10,18,False
2017-02-11,20,False
2017-02-12,17,False
2017-02-13,19,False
2017-02-14,19,False
2017-02-15,19,False
2017-02-16,21,False
2017-02-17,16,False
2017-02-18,17,False
2017-02-19,26,False
2017-02-20,22,False
2017-02-21,13,False
2017-02-22,17,False
2017-02-23,19,False
2017-02-24,24,False
2017-02-25,27,False
2017-02-26,34,False
2017-02-27,24,False
2017-02-28,13,False
2017-03-01,25,False
2017-03-02,18,False
2017-03-03,21,False
2017-03-04,31,False
2017-03-05,36,False
2017-03-06,19,False
2017-03-07,20,False
2017-03-08,17,False
2017-03-09,17,False
2017-03-10,22,False
2017-03-11,25,False
2017-03-12,26,False
2017-03-13,24,False
2017-03-14,18,False
2017-03-15,21,False
2017-03-16,23,False
2017-03-17,23,False
2017-03-18,26,False
2017-03-19,29,False
2017-03-20,14,False
2017-03-21,22,False
2017-03-22,24,False
2017-03-23,20,False
2017-03-24,16,False
2017-03-25,26,False
2017-03-26,27,False
2017-03-27,18,False
2017-03-28,18,False
2017-03-29,24,False
2017-03-30,21,False
2017-03-31,17,False
2017-04-01,24,False
2017-04-02,20,False
2017-04-03,22,False
2017-04-04,24,False
2017-04-05,23,False
2017-04-06,19,False
2017-04-07,24,False
2017-04-08,30,False
2017-04-09,30,False
2017-04-10,19,False
2017-04-11,33,False
2017-04-12,18,False
2017-04-13,15,False
2017-04-14,28,False
2017-04-15,28,False
2017-04-16,63,False
2017-04-17,24,False
2017-04-18,18,False
2017-04-19,20,False
2017-04-20,14,False
2017-04-21,26,False
2017-04-22,27,False
2017-04-23,23,False
2017-04-24,25,False
2017-04-25,14,False
2017-04-26,18,False
2017-04-27,26,False
2017-04-28,18,False
2017-04-29,29,False
2017-04-30,35,False
2017-05-01,15,False
2017-05-02,17,False
2017-05-03,25,False
2017-05-04,13,False
2017-05-05,25,False
2017-05-06,32,False
2017-05-07,27,False
2017-05-08,16,False
2017-05-09,17,False
2017-05-10,23,False
2017-05-11,22,False
2017-05-12,21,False
2017-05-13,31,False
2017-05-14,23,False
2017-05-15,25,False
2017-05-16,20,False
2017-05-17,25,False
2017-05-18,22,False
2017-05-19,16,False
2017-05-20,36,False
2017-05-21,28,False
2017-05-22,20,False
2017-05-23,25,False
2017-05-24,24,False
2017-05-25,22,False
2017-05-26,24,False
2017-05-27,27,False
2017-05-28,34,False
2017-05-29,26,False
