date,Ross Stores,isPartial
2011-05-11,20,False
2011-05-12,35,False
2011-05-13,40,False
2011-05-14,53,False
2011-05-15,74,False
2011-05-16,24,False
2011-05-17,26,False
2011-05-18,42,False
2011-05-19,45,False
2011-05-20,36,False
2011-05-21,52,False
2011-05-22,50,False
2011-05-23,39,False
2011-05-24,29,False
2011-05-25,44,False
2011-05-26,18,False
2011-05-27,61,False
2011-05-28,23,False
2011-05-29,37,False
2011-05-30,42,False
2011-05-31,22,False
2011-06-01,38,False
2011-06-02,28,False
2011-06-03,29,False
2011-06-04,38,False
2011-06-05,42,False
2011-06-06,24,False
2011-06-07,46,False
2011-06-08,48,False
2011-06-09,40,False
2011-06-10,42,False
2011-06-11,37,False
2011-06-12,43,False
2011-06-13,29,False
2011-06-14,37,False
2011-06-15,46,False
2011-06-16,38,False
2011-06-17,35,False
2011-06-18,34,False
2011-06-19,48,False
2011-06-20,32,False
2011-06-21,40,False
2011-06-22,44,False
2011-06-23,37,False
2011-06-24,19,False
2011-06-25,37,False
2011-06-26,75,False
2011-06-27,44,False
2011-06-28,44,False
2011-06-29,27,False
2011-06-30,52,False
2011-07-01,43,False
2011-07-02,76,False
2011-07-03,41,False
2011-07-04,40,False
2011-07-05,31,False
2011-07-06,31,False
2011-07-07,32,False
2011-07-08,36,False
2011-07-09,49,False
2011-07-10,70,False
2011-07-11,38,False
2011-07-12,31,False
2011-07-13,38,False
2011-07-14,41,False
2011-07-15,56,False
2011-07-16,41,False
2011-07-17,43,False
2011-07-18,55,False
2011-07-19,46,False
2011-07-20,33,False
2011-07-21,32,False
2011-07-22,40,False
2011-07-23,37,False
2011-07-24,65,False
2011-07-25,49,False
2011-07-26,38,False
2011-07-27,31,False
2011-07-28,47,False
2011-07-29,43,False
2011-07-30,40,False
2011-07-31,37,False
2011-08-01,58,False
2011-08-02,43,False
2011-08-03,33,False
2011-08-04,47,False
2011-08-05,49,False
2011-08-06,47,False
2011-08-07,56,False
2011-08-08,59,False
2011-08-09,47,False
2011-08-10,53,False
2011-08-11,49,False
2011-08-12,54,False
2011-08-13,68,False
2011-08-14,70,False
2011-08-15,69,False
2011-08-16,44,False
2011-08-17,58,False
2011-08-18,35,False
2011-08-19,27,False
2011-08-20,63,False
2011-08-21,62,False
2011-08-22,36,False
2011-08-23,59,False
2011-08-24,23,False
2011-08-25,39,False
2011-08-26,36,False
2011-08-27,42,False
2011-08-28,34,False
2011-08-29,36,False
2011-08-30,19,False
2011-08-31,36,False
2011-09-01,26,False
2011-09-02,38,False
2011-09-03,32,False
2011-09-04,70,False
2011-09-05,55,False
2011-09-06,25,False
2011-09-07,36,False
2011-09-08,35,False
2011-09-09,34,False
2011-09-10,39,False
2011-09-11,48,False
2011-09-12,36,False
2011-09-13,22,False
2011-09-14,61,False
2011-09-15,27,False
2011-09-16,37,False
2011-09-17,41,False
2011-09-18,64,False
2011-09-19,34,False
2011-09-20,42,False
2011-09-21,46,False
2011-09-22,39,False
2011-09-23,34,False
2011-09-24,38,False
2011-09-25,45,False
2011-09-26,40,False
2011-09-27,34,False
2011-09-28,28,False
2011-09-29,33,False
2011-09-30,49,False
2011-10-01,71,False
2011-10-02,58,False
2011-10-03,43,False
2011-10-04,30,False
2011-10-05,48,False
2011-10-06,57,False
2011-10-07,34,False
2011-10-08,52,False
2011-10-09,54,False
2011-10-10,44,False
2011-10-11,45,False
2011-10-12,43,False
2011-10-13,34,False
2011-10-14,41,False
2011-10-15,56,False
2011-10-16,39,False
2011-10-17,38,False
2011-10-18,41,False
2011-10-19,41,False
2011-10-20,36,False
2011-10-21,53,False
2011-10-22,54,False
2011-10-23,57,False
2011-10-24,37,False
2011-10-25,35,False
2011-10-26,62,False
2011-10-27,36,False
2011-10-28,51,False
2011-10-29,41,False
2011-10-30,36,False
2011-10-31,44,False
2011-11-01,51,False
2011-11-02,36,False
2011-11-03,54,False
2011-11-04,47,False
2011-11-05,70,False
2011-11-06,54,False
2011-11-07,56,False
2011-11-08,51,False
2011-11-09,45,False
2011-11-10,48,False
2011-11-11,58,False
2011-11-12,45,False
2011-11-13,42,False
2011-11-14,48,False
2011-11-15,58,False
2011-11-16,33,False
2011-11-17,32,False
2011-11-18,43,False
2011-11-19,47,False
2011-11-20,46,False
2011-11-21,51,False
2011-11-22,52,False
2011-11-23,41,False
2011-11-24,72,False
2011-11-25,100,False
2011-11-26,67,False
2011-11-27,58,False
2011-11-28,49,False
2011-11-29,45,False
2011-11-30,54,False
2011-12-01,27,False
2011-12-02,51,False
2011-12-03,52,False
2011-12-04,41,False
2011-12-05,40,False
2011-12-06,51,False
2011-12-07,36,False
2011-12-08,56,False
2011-12-09,47,False
2011-12-10,51,False
2011-12-11,64,False
2011-12-12,36,False
2011-12-13,30,False
2011-12-14,30,False
2011-12-15,47,False
2011-12-16,61,False
2011-12-17,47,False
2011-12-18,53,False
2011-12-19,46,False
2011-12-20,45,False
2011-12-21,58,False
2011-12-22,60,False
2011-12-23,47,False
2011-12-24,72,False
2011-12-25,69,False
2011-12-26,54,False
2011-12-27,47,False
2011-12-28,50,False
2011-12-29,54,False
2011-12-30,42,False
2011-12-31,62,False
2012-01-01,37,False
2012-01-02,54,False
2012-01-03,28,False
2012-01-04,32,False
2012-01-05,36,False
2012-01-06,46,False
2012-01-07,31,False
2012-01-08,24,False
2012-01-09,44,False
2012-01-10,29,False
2012-01-11,31,False
2012-01-12,27,False
2012-01-13,34,False
2012-01-14,49,False
2012-01-15,41,False
2012-01-16,33,False
2012-01-17,40,False
2012-01-18,23,False
2012-01-19,26,False
2012-01-20,30,False
2012-01-21,39,False
2012-01-22,34,False
2012-01-23,23,False
2012-01-24,43,False
2012-01-25,43,False
2012-01-26,26,False
