date,Ross Stores,isPartial
2014-12-01,38,False
2014-12-02,42,False
2014-12-03,46,False
2014-12-04,38,False
2014-12-05,28,False
2014-12-06,54,False
2014-12-07,63,False
2014-12-08,40,False
2014-12-09,47,False
2014-12-10,32,False
2014-12-11,36,False
2014-12-12,46,False
2014-12-13,41,False
2014-12-14,44,False
2014-12-15,29,False
2014-12-16,33,False
2014-12-17,39,False
2014-12-18,43,False
2014-12-19,51,False
2014-12-20,66,False
2014-12-21,71,False
2014-12-22,61,False
2014-12-23,81,False
2014-12-24,95,False
2014-12-25,95,False
2014-12-26,81,False
2014-12-27,56,False
2014-12-28,34,False
2014-12-29,40,False
2014-12-30,39,False
2014-12-31,61,False
2015-01-01,81,False
2015-01-02,55,False
2015-01-03,40,False
2015-01-04,43,False
2015-01-05,33,False
2015-01-06,29,False
2015-01-07,29,False
2015-01-08,30,False
2015-01-09,25,False
2015-01-10,38,False
2015-01-11,42,False
2015-01-12,29,False
2015-01-13,29,False
2015-01-14,22,False
2015-01-15,27,False
2015-01-16,36,False
2015-01-17,29,False
2015-01-18,47,False
2015-01-19,53,False
2015-01-20,29,False
2015-01-21,23,False
2015-01-22,31,False
2015-01-23,37,False
2015-01-24,45,False
2015-01-25,48,False
2015-01-26,37,False
2015-01-27,22,False
2015-01-28,26,False
2015-01-29,35,False
2015-01-30,30,False
2015-01-31,54,False
2015-02-01,27,False
2015-02-02,25,False
2015-02-03,40,False
2015-02-04,34,False
2015-02-05,27,False
2015-02-06,31,False
2015-02-07,35,False
2015-02-08,45,False
2015-02-09,38,False
2015-02-10,25,False
2015-02-11,32,False
2015-02-12,32,False
2015-02-13,36,False
2015-02-14,40,False
2015-02-15,52,False
2015-02-16,46,False
2015-02-17,42,False
2015-02-18,36,False
2015-02-19,30,False
2015-02-20,37,False
2015-02-21,45,False
2015-02-22,48,False
2015-02-23,35,False
2015-02-24,33,False
2015-02-25,30,False
2015-02-26,43,False
2015-02-27,37,False
2015-02-28,58,False
2015-03-01,55,False
2015-03-02,35,False
2015-03-03,39,False
2015-03-04,33,False
2015-03-05,46,False
2015-03-06,42,False
2015-03-07,44,False
2015-03-08,52,False
2015-03-09,23,False
2015-03-10,32,False
2015-03-11,28,False
2015-03-12,49,False
2015-03-13,24,False
2015-03-14,50,False
2015-03-15,54,False
2015-03-16,41,False
2015-03-17,38,False
2015-03-18,36,False
2015-03-19,34,False
2015-03-20,47,False
2015-03-21,51,False
2015-03-22,43,False
2015-03-23,37,False
2015-03-24,36,False
2015-03-25,32,False
2015-03-26,34,False
2015-03-27,49,False
2015-03-28,61,False
2015-03-29,53,False
2015-03-30,38,False
2015-03-31,41,False
2015-04-01,35,False
2015-04-02,39,False
2015-04-03,45,False
2015-04-04,60,False
2015-04-05,100,False
2015-04-06,32,False
2015-04-07,39,False
2015-04-08,44,False
2015-04-09,52,False
2015-04-10,49,False
2015-04-11,50,False
2015-04-12,44,False
2015-04-13,37,False
2015-04-14,31,False
2015-04-15,43,False
2015-04-16,40,False
2015-04-17,46,False
2015-04-18,49,False
2015-04-19,43,False
2015-04-20,37,False
2015-04-21,40,False
2015-04-22,44,False
2015-04-23,36,False
2015-04-24,42,False
2015-04-25,50,False
2015-04-26,57,False
2015-04-27,29,False
2015-04-28,33,False
2015-04-29,32,False
2015-04-30,44,False
2015-05-01,50,False
2015-05-02,50,False
2015-05-03,65,False
2015-05-04,29,False
2015-05-05,37,False
2015-05-06,43,False
