date,Ross Stores,isPartial
2015-12-26,60,False
2015-12-27,57,False
2015-12-28,59,False
2015-12-29,56,False
2015-12-30,57,False
2015-12-31,57,False
2016-01-01,66,False
2016-01-02,46,False
2016-01-03,37,False
2016-01-04,31,False
2016-01-05,46,False
2016-01-06,34,False
2016-01-07,36,False
2016-01-08,31,False
2016-01-09,49,False
2016-01-10,42,False
2016-01-11,35,False
2016-01-12,25,False
2016-01-13,24,False
2016-01-14,27,False
2016-01-15,33,False
2016-01-16,36,False
2016-01-17,39,False
2016-01-18,36,False
2016-01-19,31,False
2016-01-20,28,False
2016-01-21,29,False
2016-01-22,39,False
2016-01-23,30,False
2016-01-24,37,False
2016-01-25,30,False
2016-01-26,21,False
2016-01-27,31,False
2016-01-28,28,False
2016-01-29,36,False
2016-01-30,33,False
2016-01-31,31,False
2016-02-01,33,False
2016-02-02,29,False
2016-02-03,28,False
2016-02-04,25,False
2016-02-05,25,False
2016-02-06,34,False
2016-02-07,46,False
2016-02-08,22,False
2016-02-09,26,False
2016-02-10,32,False
2016-02-11,32,False
2016-02-12,37,False
2016-02-13,61,False
2016-02-14,40,False
2016-02-15,35,False
2016-02-16,36,False
2016-02-17,23,False
2016-02-18,29,False
2016-02-19,22,False
2016-02-20,39,False
2016-02-21,39,False
2016-02-22,27,False
2016-02-23,39,False
2016-02-24,24,False
2016-02-25,31,False
2016-02-26,32,False
2016-02-27,47,False
2016-02-28,47,False
2016-02-29,31,False
2016-03-01,30,False
2016-03-02,46,False
2016-03-03,33,False
2016-03-04,44,False
2016-03-05,44,False
2016-03-06,48,False
2016-03-07,36,False
2016-03-08,26,False
2016-03-09,31,False
2016-03-10,39,False
2016-03-11,38,False
2016-03-12,38,False
2016-03-13,41,False
2016-03-14,49,False
2016-03-15,30,False
2016-03-16,34,False
2016-03-17,50,False
2016-03-18,47,False
2016-03-19,44,False
2016-03-20,51,False
2016-03-21,38,False
2016-03-22,35,False
2016-03-23,43,False
2016-03-24,38,False
2016-03-25,55,False
2016-03-26,70,False
2016-03-27,100,False
2016-03-28,46,False
2016-03-29,39,False
2016-03-30,30,False
2016-03-31,43,False
2016-04-01,36,False
2016-04-02,53,False
2016-04-03,51,False
2016-04-04,31,False
2016-04-05,28,False
2016-04-06,37,False
2016-04-07,32,False
2016-04-08,36,False
2016-04-09,41,False
2016-04-10,50,False
2016-04-11,34,False
2016-04-12,25,False
2016-04-13,32,False
2016-04-14,31,False
2016-04-15,36,False
2016-04-16,41,False
2016-04-17,59,False
2016-04-18,50,False
2016-04-19,39,False
2016-04-20,28,False
2016-04-21,26,False
2016-04-22,49,False
2016-04-23,49,False
2016-04-24,38,False
2016-04-25,44,False
2016-04-26,36,False
2016-04-27,35,False
2016-04-28,31,False
2016-04-29,40,False
2016-04-30,41,False
2016-05-01,56,False
2016-05-02,44,False
2016-05-03,31,False
2016-05-04,37,False
2016-05-05,39,False
2016-05-06,39,False
2016-05-07,56,False
2016-05-08,45,False
2016-05-09,33,False
2016-05-10,42,False
2016-05-11,30,False
2016-05-12,41,False
2016-05-13,44,False
2016-05-14,49,False
2016-05-15,40,False
2016-05-16,38,False
2016-05-17,39,False
2016-05-18,38,False
2016-05-19,34,False
2016-05-20,46,False
2016-05-21,40,False
2016-05-22,58,False
2016-05-23,35,False
2016-05-24,29,False
2016-05-25,37,False
2016-05-26,42,False
2016-05-27,36,False
2016-05-28,53,False
2016-05-29,53,False
2016-05-30,46,False
2016-05-31,31,False
2016-06-01,31,False
2016-06-02,34,False
2016-06-03,53,False
2016-06-04,44,False
2016-06-05,41,False
2016-06-06,39,False
2016-06-07,43,False
2016-06-08,39,False
2016-06-09,28,False
2016-06-10,37,False
2016-06-11,50,False
2016-06-12,51,False
2016-06-13,38,False
2016-06-14,25,False
2016-06-15,36,False
2016-06-16,40,False
2016-06-17,41,False
2016-06-18,46,False
2016-06-19,56,False
2016-06-20,44,False
2016-06-21,43,False
2016-06-22,46,False
2016-06-23,46,False
2016-06-24,30,False
2016-06-25,51,False
2016-06-26,46,False
2016-06-27,34,False
2016-06-28,43,False
2016-06-29,37,False
2016-06-30,45,False
2016-07-01,46,False
2016-07-02,54,False
2016-07-03,51,False
2016-07-04,51,False
2016-07-05,34,False
2016-07-06,37,False
2016-07-07,41,False
2016-07-08,38,False
2016-07-09,50,False
