date,Ross Stores,isPartial
2018-02-13,23,False
2018-02-14,19,False
2018-02-15,21,False
2018-02-16,27,False
2018-02-17,29,False
2018-02-18,31,False
2018-02-19,32,False
2018-02-20,29,False
2018-02-21,23,False
2018-02-22,28,False
2018-02-23,39,False
2018-02-24,29,False
2018-02-25,34,False
2018-02-26,24,False
2018-02-27,26,False
2018-02-28,29,False
2018-03-01,26,False
2018-03-02,28,False
2018-03-03,42,False
2018-03-04,40,False
2018-03-05,32,False
2018-03-06,35,False
2018-03-07,35,False
2018-03-08,30,False
2018-03-09,25,False
2018-03-10,36,False
2018-03-11,44,False
2018-03-12,25,False
2018-03-13,22,False
2018-03-14,26,False
2018-03-15,30,False
2018-03-16,28,False
2018-03-17,32,False
2018-03-18,38,False
2018-03-19,33,False
2018-03-20,26,False
2018-03-21,21,False
2018-03-22,30,False
2018-03-23,22,False
2018-03-24,39,False
2018-03-25,39,False
2018-03-26,27,False
2018-03-27,22,False
2018-03-28,26,False
2018-03-29,36,False
2018-03-30,38,False
2018-03-31,39,False
2018-04-01,100,False
2018-04-02,30,False
2018-04-03,29,False
2018-04-04,28,False
2018-04-05,26,False
2018-04-06,27,False
2018-04-07,43,False
2018-04-08,41,False
2018-04-09,22,False
2018-04-10,27,False
2018-04-11,26,False
2018-04-12,28,False
2018-04-13,29,False
2018-04-14,29,False
2018-04-15,36,False
2018-04-16,27,False
2018-04-17,18,False
2018-04-18,21,False
2018-04-19,23,False
2018-04-20,40,False
2018-04-21,34,False
2018-04-22,43,False
2018-04-23,29,False
2018-04-24,30,False
2018-04-25,23,False
2018-04-26,26,False
2018-04-27,20,False
2018-04-28,34,False
2018-04-29,35,False
2018-04-30,30,False
2018-05-01,26,False
2018-05-02,32,False
2018-05-03,29,False
2018-05-04,33,False
2018-05-05,40,False
2018-05-06,39,False
2018-05-07,29,False
2018-05-08,36,False
2018-05-09,29,False
2018-05-10,29,False
2018-05-11,32,False
2018-05-12,34,False
2018-05-13,45,False
2018-05-14,23,False
2018-05-15,29,False
2018-05-16,26,False
2018-05-17,25,False
2018-05-18,21,False
2018-05-19,33,False
2018-05-20,39,False
2018-05-21,28,False
2018-05-22,21,False
2018-05-23,19,False
2018-05-24,29,False
2018-05-25,31,False
2018-05-26,33,False
2018-05-27,37,False
2018-05-28,44,False
2018-05-29,24,False
2018-05-30,26,False
2018-05-31,26,False
2018-06-01,30,False
2018-06-02,32,False
2018-06-03,43,False
2018-06-04,30,False
2018-06-05,27,False
2018-06-06,30,False
2018-06-07,36,False
2018-06-08,38,False
2018-06-09,34,False
2018-06-10,34,False
2018-06-11,26,False
2018-06-12,32,False
2018-06-13,25,False
2018-06-14,30,False
2018-06-15,31,False
2018-06-16,40,False
2018-06-17,37,False
2018-06-18,23,False
2018-06-19,30,False
2018-06-20,23,False
2018-06-21,25,False
2018-06-22,24,False
2018-06-23,38,False
2018-06-24,41,False
2018-06-25,29,False
2018-06-26,28,False
2018-06-27,29,False
2018-06-28,27,False
2018-06-29,38,False
