date,Ross Stores,isPartial
2015-04-10,44,False
2015-04-11,60,False
2015-04-12,53,False
2015-04-13,44,False
2015-04-14,38,False
2015-04-15,33,False
2015-04-16,37,False
2015-04-17,39,False
2015-04-18,48,False
2015-04-19,51,False
2015-04-20,34,False
2015-04-21,38,False
2015-04-22,34,False
2015-04-23,41,False
2015-04-24,34,False
2015-04-25,56,False
2015-04-26,52,False
2015-04-27,35,False
2015-04-28,41,False
2015-04-29,34,False
2015-04-30,47,False
2015-05-01,44,False
2015-05-02,53,False
2015-05-03,60,False
2015-05-04,35,False
2015-05-05,39,False
2015-05-06,40,False
2015-05-07,54,False
2015-05-08,45,False
2015-05-09,55,False
2015-05-10,59,False
2015-05-11,46,False
2015-05-12,31,False
2015-05-13,40,False
2015-05-14,41,False
2015-05-15,37,False
2015-05-16,52,False
2015-05-17,57,False
2015-05-18,35,False
2015-05-19,30,False
2015-05-20,36,False
2015-05-21,38,False
2015-05-22,52,False
2015-05-23,59,False
2015-05-24,54,False
2015-05-25,57,False
2015-05-26,30,False
2015-05-27,35,False
2015-05-28,40,False
2015-05-29,34,False
2015-05-30,43,False
2015-05-31,48,False
2015-06-01,36,False
2015-06-02,49,False
2015-06-03,32,False
2015-06-04,39,False
2015-06-05,36,False
2015-06-06,53,False
2015-06-07,55,False
2015-06-08,40,False
2015-06-09,40,False
2015-06-10,37,False
2015-06-11,41,False
2015-06-12,36,False
2015-06-13,48,False
2015-06-14,49,False
2015-06-15,36,False
2015-06-16,37,False
2015-06-17,37,False
2015-06-18,33,False
2015-06-19,42,False
2015-06-20,34,False
2015-06-21,51,False
2015-06-22,40,False
2015-06-23,33,False
2015-06-24,37,False
2015-06-25,34,False
2015-06-26,34,False
2015-06-27,42,False
2015-06-28,44,False
2015-06-29,33,False
2015-06-30,39,False
2015-07-01,27,False
2015-07-02,39,False
2015-07-03,44,False
2015-07-04,72,False
2015-07-05,55,False
2015-07-06,36,False
2015-07-07,30,False
2015-07-08,32,False
2015-07-09,40,False
2015-07-10,41,False
2015-07-11,45,False
2015-07-12,48,False
2015-07-13,30,False
2015-07-14,36,False
2015-07-15,33,False
2015-07-16,32,False
2015-07-17,42,False
2015-07-18,47,False
2015-07-19,44,False
2015-07-20,34,False
2015-07-21,25,False
2015-07-22,33,False
2015-07-23,31,False
2015-07-24,31,False
2015-07-25,44,False
2015-07-26,50,False
2015-07-27,29,False
2015-07-28,29,False
2015-07-29,25,False
2015-07-30,34,False
2015-07-31,31,False
2015-08-01,44,False
2015-08-02,47,False
2015-08-03,33,False
2015-08-04,39,False
2015-08-05,42,False
2015-08-06,32,False
2015-08-07,36,False
2015-08-08,34,False
2015-08-09,46,False
2015-08-10,27,False
2015-08-11,26,False
2015-08-12,37,False
2015-08-13,41,False
2015-08-14,37,False
2015-08-15,41,False
2015-08-16,42,False
2015-08-17,38,False
2015-08-18,44,False
2015-08-19,40,False
2015-08-20,39,False
2015-08-21,47,False
2015-08-22,53,False
2015-08-23,51,False
2015-08-24,40,False
2015-08-25,25,False
2015-08-26,35,False
2015-08-27,26,False
2015-08-28,35,False
2015-08-29,64,False
2015-08-30,45,False
2015-08-31,27,False
2015-09-01,28,False
2015-09-02,35,False
2015-09-03,36,False
2015-09-04,43,False
2015-09-05,40,False
2015-09-06,53,False
2015-09-07,55,False
2015-09-08,30,False
2015-09-09,31,False
2015-09-10,33,False
2015-09-11,29,False
2015-09-12,39,False
2015-09-13,43,False
2015-09-14,33,False
2015-09-15,38,False
2015-09-16,29,False
2015-09-17,35,False
2015-09-18,32,False
2015-09-19,51,False
2015-09-20,44,False
2015-09-21,29,False
2015-09-22,32,False
2015-09-23,29,False
2015-09-24,28,False
2015-09-25,30,False
2015-09-26,48,False
2015-09-27,45,False
2015-09-28,25,False
2015-09-29,32,False
2015-09-30,29,False
2015-10-01,31,False
2015-10-02,35,False
2015-10-03,45,False
2015-10-04,47,False
2015-10-05,31,False
2015-10-06,36,False
2015-10-07,33,False
2015-10-08,38,False
2015-10-09,36,False
2015-10-10,59,False
2015-10-11,50,False
2015-10-12,38,False
2015-10-13,43,False
2015-10-14,27,False
2015-10-15,28,False
2015-10-16,37,False
2015-10-17,44,False
2015-10-18,41,False
2015-10-19,32,False
2015-10-20,26,False
2015-10-21,32,False
2015-10-22,28,False
2015-10-23,32,False
2015-10-24,45,False
2015-10-25,37,False
2015-10-26,35,False
2015-10-27,26,False
2015-10-28,26,False
2015-10-29,26,False
2015-10-30,35,False
2015-10-31,33,False
2015-11-01,30,False
2015-11-02,28,False
2015-11-03,29,False
2015-11-04,27,False
2015-11-05,30,False
2015-11-06,39,False
2015-11-07,40,False
2015-11-08,39,False
2015-11-09,29,False
2015-11-10,32,False
2015-11-11,27,False
2015-11-12,27,False
2015-11-13,37,False
2015-11-14,30,False
2015-11-15,28,False
2015-11-16,33,False
2015-11-17,31,False
2015-11-18,32,False
2015-11-19,33,False
2015-11-20,37,False
2015-11-21,42,False
2015-11-22,43,False
2015-11-23,29,False
2015-11-24,30,False
2015-11-25,38,False
2015-11-26,80,False
2015-11-27,66,False
2015-11-28,49,False
2015-11-29,47,False
2015-11-30,32,False
2015-12-01,35,False
2015-12-02,31,False
2015-12-03,41,False
2015-12-04,33,False
2015-12-05,42,False
2015-12-06,48,False
2015-12-07,32,False
2015-12-08,34,False
2015-12-09,32,False
2015-12-10,35,False
2015-12-11,41,False
2015-12-12,47,False
2015-12-13,51,False
2015-12-14,31,False
2015-12-15,38,False
2015-12-16,45,False
2015-12-17,38,False
2015-12-18,44,False
2015-12-19,57,False
2015-12-20,50,False
2015-12-21,35,False
2015-12-22,53,False
2015-12-23,52,False
2015-12-24,91,False
2015-12-25,100,False
2015-12-26,43,False
