date,Ross Stores,isPartial
2016-05-04,23,False
2016-05-05,29,False
2016-05-06,20,False
2016-05-07,36,False
2016-05-08,39,False
2016-05-09,20,False
2016-05-10,17,False
2016-05-11,19,False
2016-05-12,21,False
2016-05-13,24,False
2016-05-14,26,False
2016-05-15,33,False
2016-05-16,32,False
2016-05-17,21,False
2016-05-18,26,False
2016-05-19,24,False
2016-05-20,21,False
2016-05-21,29,False
2016-05-22,37,False
2016-05-23,18,False
2016-05-24,11,False
2016-05-25,18,False
2016-05-26,27,False
2016-05-27,31,False
2016-05-28,44,False
2016-05-29,26,False
2016-05-30,40,False
2016-05-31,17,False
2016-06-01,15,False
2016-06-02,22,False
2016-06-03,27,False
2016-06-04,28,False
2016-06-05,28,False
2016-06-06,31,False
2016-06-07,30,False
2016-06-08,22,False
2016-06-09,21,False
2016-06-10,24,False
2016-06-11,32,False
2016-06-12,38,False
2016-06-13,21,False
2016-06-14,22,False
2016-06-15,13,False
2016-06-16,29,False
2016-06-17,27,False
2016-06-18,33,False
2016-06-19,24,False
2016-06-20,24,False
2016-06-21,23,False
2016-06-22,36,False
2016-06-23,29,False
2016-06-24,26,False
2016-06-25,36,False
2016-06-26,26,False
2016-06-27,20,False
2016-06-28,26,False
2016-06-29,24,False
2016-06-30,24,False
2016-07-01,33,False
2016-07-02,26,False
2016-07-03,39,False
2016-07-04,34,False
2016-07-05,19,False
2016-07-06,24,False
2016-07-07,24,False
2016-07-08,29,False
2016-07-09,39,False
2016-07-10,27,False
2016-07-11,19,False
2016-07-12,27,False
2016-07-13,25,False
2016-07-14,27,False
2016-07-15,27,False
2016-07-16,36,False
2016-07-17,46,False
2016-07-18,26,False
2016-07-19,27,False
2016-07-20,28,False
2016-07-21,18,False
2016-07-22,33,False
2016-07-23,34,False
2016-07-24,39,False
2016-07-25,28,False
2016-07-26,27,False
2016-07-27,27,False
2016-07-28,24,False
2016-07-29,25,False
2016-07-30,31,False
2016-07-31,41,False
2016-08-01,27,False
2016-08-02,28,False
2016-08-03,20,False
2016-08-04,17,False
2016-08-05,28,False
2016-08-06,26,False
2016-08-07,37,False
2016-08-08,23,False
2016-08-09,22,False
2016-08-10,22,False
2016-08-11,31,False
2016-08-12,21,False
2016-08-13,22,False
2016-08-14,21,False
2016-08-15,24,False
2016-08-16,25,False
2016-08-17,29,False
2016-08-18,25,False
2016-08-19,27,False
2016-08-20,35,False
2016-08-21,35,False
2016-08-22,18,False
2016-08-23,17,False
2016-08-24,24,False
2016-08-25,16,False
2016-08-26,25,False
2016-08-27,35,False
2016-08-28,20,False
2016-08-29,21,False
2016-08-30,17,False
2016-08-31,16,False
2016-09-01,22,False
2016-09-02,29,False
2016-09-03,40,False
2016-09-04,34,False
2016-09-05,26,False
2016-09-06,17,False
2016-09-07,14,False
2016-09-08,19,False
2016-09-09,22,False
2016-09-10,32,False
2016-09-11,33,False
2016-09-12,27,False
2016-09-13,13,False
2016-09-14,30,False
2016-09-15,17,False
2016-09-16,15,False
2016-09-17,29,False
2016-09-18,30,False
2016-09-19,27,False
2016-09-20,23,False
2016-09-21,21,False
2016-09-22,21,False
2016-09-23,28,False
2016-09-24,31,False
2016-09-25,36,False
2016-09-26,16,False
2016-09-27,21,False
2016-09-28,16,False
2016-09-29,13,False
2016-09-30,23,False
2016-10-01,25,False
2016-10-02,25,False
2016-10-03,19,False
2016-10-04,29,False
2016-10-05,17,False
2016-10-06,21,False
2016-10-07,19,False
2016-10-08,27,False
2016-10-09,23,False
2016-10-10,31,False
2016-10-11,16,False
2016-10-12,17,False
2016-10-13,16,False
2016-10-14,24,False
2016-10-15,24,False
2016-10-16,22,False
2016-10-17,17,False
2016-10-18,17,False
2016-10-19,18,False
2016-10-20,31,False
2016-10-21,26,False
2016-10-22,21,False
2016-10-23,20,False
2016-10-24,19,False
2016-10-25,24,False
2016-10-26,16,False
2016-10-27,14,False
2016-10-28,21,False
2016-10-29,26,False
2016-10-30,23,False
2016-10-31,19,False
2016-11-01,18,False
2016-11-02,19,False
2016-11-03,18,False
2016-11-04,19,False
2016-11-05,20,False
2016-11-06,28,False
2016-11-07,18,False
2016-11-08,21,False
2016-11-09,16,False
2016-11-10,16,False
2016-11-11,25,False
2016-11-12,27,False
2016-11-13,28,False
2016-11-14,16,False
2016-11-15,13,False
2016-11-16,22,False
2016-11-17,32,False
2016-11-18,29,False
2016-11-19,23,False
2016-11-20,23,False
2016-11-21,24,False
2016-11-22,24,False
2016-11-23,27,False
2016-11-24,61,False
2016-11-25,36,False
2016-11-26,32,False
2016-11-27,36,False
2016-11-28,26,False
2016-11-29,24,False
2016-11-30,20,False
2016-12-01,22,False
2016-12-02,24,False
2016-12-03,27,False
2016-12-04,24,False
2016-12-05,22,False
2016-12-06,25,False
2016-12-07,21,False
2016-12-08,18,False
2016-12-09,21,False
2016-12-10,32,False
2016-12-11,27,False
2016-12-12,28,False
2016-12-13,23,False
2016-12-14,19,False
2016-12-15,31,False
2016-12-16,34,False
2016-12-17,48,False
2016-12-18,36,False
2016-12-19,20,False
2016-12-20,26,False
2016-12-21,33,False
2016-12-22,35,False
2016-12-23,44,False
2016-12-24,70,False
2016-12-25,100,False
2016-12-26,30,False
2016-12-27,24,False
2016-12-28,37,False
2016-12-29,29,False
2016-12-30,23,False
2016-12-31,28,False
2017-01-01,38,False
2017-01-02,25,False
2017-01-03,22,False
2017-01-04,23,False
2017-01-05,24,False
2017-01-06,16,False
2017-01-07,23,False
2017-01-08,19,False
2017-01-09,13,False
2017-01-10,15,False
2017-01-11,17,False
2017-01-12,18,False
2017-01-13,24,False
2017-01-14,17,False
2017-01-15,16,False
2017-01-16,24,False
2017-01-17,22,False
2017-01-18,11,False
2017-01-19,11,False
