date,Ross Stores,isPartial
2013-11-06,38,False
2013-11-07,41,False
2013-11-08,58,False
2013-11-09,62,False
2013-11-10,52,False
2013-11-11,65,False
2013-11-12,52,False
2013-11-13,50,False
2013-11-14,51,False
2013-11-15,48,False
2013-11-16,58,False
2013-11-17,54,False
2013-11-18,47,False
2013-11-19,52,False
2013-11-20,43,False
2013-11-21,52,False
2013-11-22,54,False
2013-11-23,52,False
2013-11-24,57,False
2013-11-25,61,False
2013-11-26,68,False
2013-11-27,64,False
2013-11-28,76,False
2013-11-29,94,False
2013-11-30,71,False
2013-12-01,59,False
2013-12-02,65,False
2013-12-03,61,False
2013-12-04,49,False
2013-12-05,39,False
2013-12-06,45,False
2013-12-07,62,False
2013-12-08,55,False
2013-12-09,46,False
2013-12-10,51,False
2013-12-11,42,False
2013-12-12,50,False
2013-12-13,52,False
2013-12-14,71,False
2013-12-15,68,False
2013-12-16,59,False
2013-12-17,55,False
2013-12-18,53,False
2013-12-19,60,False
2013-12-20,55,False
2013-12-21,64,False
2013-12-22,86,False
2013-12-23,64,False
2013-12-24,95,False
2013-12-25,75,False
2013-12-26,53,False
2013-12-27,60,False
2013-12-28,68,False
2013-12-29,58,False
2013-12-30,46,False
2013-12-31,51,False
2014-01-01,64,False
2014-01-02,31,False
2014-01-03,40,False
2014-01-04,35,False
2014-01-05,41,False
2014-01-06,32,False
2014-01-07,31,False
2014-01-08,33,False
2014-01-09,34,False
2014-01-10,31,False
2014-01-11,43,False
2014-01-12,46,False
2014-01-13,37,False
2014-01-14,37,False
2014-01-15,30,False
2014-01-16,34,False
2014-01-17,30,False
2014-01-18,49,False
2014-01-19,39,False
2014-01-20,42,False
2014-01-21,34,False
2014-01-22,31,False
2014-01-23,33,False
2014-01-24,33,False
2014-01-25,42,False
2014-01-26,37,False
2014-01-27,30,False
2014-01-28,28,False
2014-01-29,30,False
2014-01-30,39,False
2014-01-31,38,False
2014-02-01,35,False
2014-02-02,47,False
2014-02-03,29,False
2014-02-04,28,False
2014-02-05,33,False
2014-02-06,28,False
2014-02-07,28,False
2014-02-08,44,False
2014-02-09,50,False
2014-02-10,35,False
2014-02-11,36,False
2014-02-12,34,False
2014-02-13,40,False
2014-02-14,32,False
2014-02-15,38,False
2014-02-16,47,False
2014-02-17,34,False
2014-02-18,31,False
2014-02-19,33,False
2014-02-20,40,False
2014-02-21,36,False
2014-02-22,51,False
2014-02-23,44,False
2014-02-24,36,False
2014-02-25,37,False
2014-02-26,37,False
2014-02-27,42,False
2014-02-28,38,False
2014-03-01,58,False
2014-03-02,51,False
2014-03-03,42,False
2014-03-04,44,False
2014-03-05,40,False
2014-03-06,44,False
2014-03-07,49,False
2014-03-08,52,False
2014-03-09,61,False
2014-03-10,39,False
2014-03-11,42,False
2014-03-12,36,False
2014-03-13,33,False
2014-03-14,51,False
2014-03-15,50,False
2014-03-16,63,False
2014-03-17,41,False
2014-03-18,34,False
2014-03-19,30,False
2014-03-20,38,False
2014-03-21,36,False
2014-03-22,58,False
2014-03-23,47,False
2014-03-24,40,False
2014-03-25,41,False
2014-03-26,36,False
2014-03-27,32,False
2014-03-28,33,False
2014-03-29,40,False
2014-03-30,48,False
2014-03-31,40,False
2014-04-01,32,False
2014-04-02,34,False
2014-04-03,39,False
2014-04-04,39,False
2014-04-05,46,False
2014-04-06,51,False
2014-04-07,37,False
2014-04-08,39,False
2014-04-09,42,False
2014-04-10,42,False
2014-04-11,36,False
2014-04-12,57,False
2014-04-13,63,False
2014-04-14,41,False
2014-04-15,36,False
2014-04-16,38,False
2014-04-17,57,False
2014-04-18,48,False
2014-04-19,50,False
2014-04-20,100,False
2014-04-21,36,False
2014-04-22,37,False
2014-04-23,45,False
2014-04-24,44,False
2014-04-25,38,False
2014-04-26,50,False
2014-04-27,45,False
2014-04-28,44,False
2014-04-29,40,False
2014-04-30,35,False
2014-05-01,33,False
2014-05-02,52,False
2014-05-03,48,False
2014-05-04,51,False
2014-05-05,42,False
2014-05-06,40,False
2014-05-07,38,False
2014-05-08,39,False
2014-05-09,51,False
2014-05-10,60,False
2014-05-11,49,False
2014-05-12,36,False
2014-05-13,44,False
2014-05-14,37,False
2014-05-15,49,False
