date,Ross Stores,isPartial
2012-01-26,34,False
2012-01-27,12,False
2012-01-28,39,False
2012-01-29,36,False
2012-01-30,28,False
2012-01-31,23,False
2012-02-01,21,False
2012-02-02,27,False
2012-02-03,31,False
2012-02-04,42,False
2012-02-05,42,False
2012-02-06,43,False
2012-02-07,28,False
2012-02-08,33,False
2012-02-09,22,False
2012-02-10,33,False
2012-02-11,50,False
2012-02-12,23,False
2012-02-13,34,False
2012-02-14,33,False
2012-02-15,43,False
2012-02-16,35,False
2012-02-17,35,False
2012-02-18,32,False
2012-02-19,39,False
2012-02-20,41,False
2012-02-21,27,False
2012-02-22,35,False
2012-02-23,23,False
2012-02-24,41,False
2012-02-25,28,False
2012-02-26,47,False
2012-02-27,29,False
2012-02-28,33,False
2012-02-29,21,False
2012-03-01,26,False
2012-03-02,27,False
2012-03-03,59,False
2012-03-04,49,False
2012-03-05,30,False
2012-03-06,31,False
2012-03-07,47,False
2012-03-08,23,False
2012-03-09,33,False
2012-03-10,40,False
2012-03-11,29,False
2012-03-12,39,False
2012-03-13,31,False
2012-03-14,41,False
2012-03-15,36,False
2012-03-16,44,False
2012-03-17,50,False
2012-03-18,57,False
2012-03-19,15,False
2012-03-20,36,False
2012-03-21,36,False
2012-03-22,44,False
2012-03-23,47,False
2012-03-24,30,False
2012-03-25,48,False
2012-03-26,35,False
2012-03-27,25,False
2012-03-28,38,False
2012-03-29,35,False
2012-03-30,54,False
2012-03-31,52,False
2012-04-01,38,False
2012-04-02,38,False
2012-04-03,43,False
2012-04-04,41,False
2012-04-05,42,False
2012-04-06,54,False
2012-04-07,57,False
2012-04-08,53,False
2012-04-09,41,False
2012-04-10,26,False
2012-04-11,34,False
2012-04-12,17,False
2012-04-13,19,False
2012-04-14,50,False
2012-04-15,41,False
2012-04-16,29,False
2012-04-17,50,False
2012-04-18,32,False
2012-04-19,27,False
2012-04-20,36,False
2012-04-21,52,False
2012-04-22,48,False
2012-04-23,37,False
2012-04-24,37,False
2012-04-25,55,False
2012-04-26,32,False
2012-04-27,38,False
2012-04-28,47,False
2012-04-29,51,False
2012-04-30,48,False
2012-05-01,37,False
2012-05-02,30,False
2012-05-03,37,False
2012-05-04,48,False
2012-05-05,22,False
2012-05-06,37,False
2012-05-07,31,False
2012-05-08,29,False
2012-05-09,36,False
2012-05-10,25,False
2012-05-11,39,False
2012-05-12,40,False
2012-05-13,40,False
2012-05-14,22,False
2012-05-15,41,False
2012-05-16,27,False
2012-05-17,39,False
2012-05-18,37,False
2012-05-19,45,False
2012-05-20,56,False
2012-05-21,35,False
2012-05-22,42,False
2012-05-23,31,False
2012-05-24,34,False
2012-05-25,46,False
2012-05-26,44,False
2012-05-27,41,False
2012-05-28,41,False
2012-05-29,35,False
2012-05-30,48,False
2012-05-31,29,False
2012-06-01,38,False
2012-06-02,36,False
2012-06-03,45,False
2012-06-04,42,False
2012-06-05,32,False
2012-06-06,34,False
2012-06-07,50,False
2012-06-08,20,False
2012-06-09,32,False
2012-06-10,48,False
2012-06-11,25,False
2012-06-12,35,False
2012-06-13,39,False
2012-06-14,48,False
2012-06-15,51,False
2012-06-16,44,False
2012-06-17,26,False
2012-06-18,47,False
2012-06-19,32,False
2012-06-20,36,False
2012-06-21,36,False
2012-06-22,40,False
2012-06-23,43,False
2012-06-24,30,False
2012-06-25,28,False
2012-06-26,56,False
2012-06-27,51,False
2012-06-28,56,False
2012-06-29,29,False
2012-06-30,82,False
2012-07-01,53,False
2012-07-02,47,False
2012-07-03,55,False
2012-07-04,63,False
2012-07-05,44,False
2012-07-06,69,False
2012-07-07,59,False
2012-07-08,65,False
2012-07-09,47,False
2012-07-10,47,False
2012-07-11,64,False
2012-07-12,56,False
2012-07-13,66,False
2012-07-14,53,False
2012-07-15,56,False
2012-07-16,46,False
2012-07-17,54,False
2012-07-18,43,False
2012-07-19,43,False
2012-07-20,67,False
2012-07-21,91,False
2012-07-22,67,False
2012-07-23,72,False
2012-07-24,40,False
2012-07-25,65,False
2012-07-26,66,False
2012-07-27,74,False
2012-07-28,59,False
2012-07-29,87,False
2012-07-30,53,False
2012-07-31,62,False
2012-08-01,39,False
2012-08-02,54,False
2012-08-03,62,False
2012-08-04,100,False
2012-08-05,79,False
2012-08-06,72,False
2012-08-07,45,False
2012-08-08,59,False
2012-08-09,62,False
2012-08-10,48,False
2012-08-11,74,False
2012-08-12,61,False
2012-08-13,63,False
2012-08-14,56,False
2012-08-15,50,False
2012-08-16,70,False
2012-08-17,56,False
2012-08-18,82,False
2012-08-19,86,False
2012-08-20,49,False
2012-08-21,58,False
2012-08-22,45,False
2012-08-23,42,False
2012-08-24,38,False
2012-08-25,83,False
2012-08-26,54,False
2012-08-27,49,False
2012-08-28,47,False
2012-08-29,35,False
2012-08-30,44,False
2012-08-31,35,False
2012-09-01,47,False
2012-09-02,68,False
2012-09-03,62,False
2012-09-04,58,False
2012-09-05,59,False
2012-09-06,37,False
2012-09-07,53,False
2012-09-08,56,False
2012-09-09,75,False
2012-09-10,48,False
2012-09-11,42,False
2012-09-12,43,False
2012-09-13,38,False
2012-09-14,39,False
2012-09-15,50,False
2012-09-16,59,False
2012-09-17,44,False
2012-09-18,56,False
2012-09-19,55,False
2012-09-20,52,False
2012-09-21,49,False
2012-09-22,62,False
2012-09-23,50,False
2012-09-24,46,False
2012-09-25,43,False
2012-09-26,37,False
2012-09-27,27,False
2012-09-28,53,False
2012-09-29,44,False
2012-09-30,60,False
2012-10-01,43,False
2012-10-02,48,False
2012-10-03,42,False
2012-10-04,53,False
2012-10-05,44,False
2012-10-06,54,False
2012-10-07,34,False
2012-10-08,33,False
2012-10-09,50,False
2012-10-10,60,False
2012-10-11,38,False
2012-10-12,47,False
