date,Ross Stores,isPartial
2018-01-30,17,False
2018-01-31,13,False
2018-02-01,15,False
2018-02-02,15,False
2018-02-03,21,False
2018-02-04,21,False
2018-02-05,15,False
2018-02-06,20,False
2018-02-07,16,False
2018-02-08,19,False
2018-02-09,17,False
2018-02-10,23,False
2018-02-11,25,False
2018-02-12,21,False
2018-02-13,15,False
2018-02-14,12,False
2018-02-15,15,False
2018-02-16,18,False
2018-02-17,23,False
2018-02-18,26,False
2018-02-19,20,False
2018-02-20,18,False
2018-02-21,18,False
2018-02-22,23,False
2018-02-23,32,False
2018-02-24,23,False
2018-02-25,26,False
2018-02-26,20,False
2018-02-27,19,False
2018-02-28,20,False
2018-03-01,19,False
2018-03-02,18,False
2018-03-03,34,False
2018-03-04,26,False
2018-03-05,21,False
2018-03-06,21,False
2018-03-07,30,False
2018-03-08,23,False
2018-03-09,17,False
2018-03-10,28,False
2018-03-11,36,False
2018-03-12,22,False
2018-03-13,18,False
2018-03-14,21,False
2018-03-15,23,False
2018-03-16,24,False
2018-03-17,27,False
2018-03-18,27,False
2018-03-19,22,False
2018-03-20,14,False
2018-03-21,14,False
2018-03-22,22,False
2018-03-23,20,False
2018-03-24,23,False
2018-03-25,27,False
2018-03-26,15,False
2018-03-27,16,False
2018-03-28,19,False
2018-03-29,23,False
2018-03-30,24,False
2018-03-31,32,False
2018-04-01,77,False
2018-04-02,24,False
2018-04-03,23,False
2018-04-04,20,False
2018-04-05,22,False
2018-04-06,16,False
2018-04-07,32,False
2018-04-08,29,False
2018-04-09,20,False
2018-04-10,21,False
2018-04-11,21,False
2018-04-12,19,False
2018-04-13,22,False
2018-04-14,23,False
2018-04-15,24,False
2018-04-16,18,False
2018-04-17,15,False
2018-04-18,17,False
2018-04-19,14,False
2018-04-20,27,False
2018-04-21,30,False
2018-04-22,38,False
2018-04-23,18,False
2018-04-24,19,False
2018-04-25,20,False
2018-04-26,20,False
2018-04-27,21,False
2018-04-28,22,False
2018-04-29,27,False
2018-04-30,22,False
2018-05-01,19,False
2018-05-02,27,False
2018-05-03,25,False
2018-05-04,24,False
2018-05-05,34,False
2018-05-06,30,False
2018-05-07,21,False
2018-05-08,23,False
2018-05-09,21,False
2018-05-10,21,False
2018-05-11,26,False
2018-05-12,25,False
2018-05-13,28,False
2018-05-14,20,False
2018-05-15,20,False
2018-05-16,22,False
2018-05-17,17,False
2018-05-18,18,False
2018-05-19,20,False
2018-05-20,31,False
2018-05-21,16,False
2018-05-22,16,False
2018-05-23,15,False
2018-05-24,22,False
2018-05-25,22,False
2018-05-26,26,False
2018-05-27,26,False
2018-05-28,27,False
2018-05-29,19,False
2018-05-30,24,False
2018-05-31,18,False
2018-06-01,25,False
2018-06-02,25,False
2018-06-03,30,False
2018-06-04,23,False
2018-06-05,20,False
2018-06-06,24,False
2018-06-07,23,False
2018-06-08,23,False
2018-06-09,25,False
2018-06-10,25,False
2018-06-11,22,False
2018-06-12,21,False
2018-06-13,16,False
2018-06-14,23,False
2018-06-15,22,False
2018-06-16,28,False
2018-06-17,29,False
2018-06-18,20,False
2018-06-19,23,False
2018-06-20,19,False
2018-06-21,18,False
2018-06-22,17,False
2018-06-23,26,False
