date,T-Mobile,isPartial
2018-02-13,68,False
2018-02-14,70,False
2018-02-15,73,False
2018-02-16,68,False
2018-02-17,56,False
2018-02-18,55,False
2018-02-19,65,False
2018-02-20,65,False
2018-02-21,59,False
2018-02-22,65,False
2018-02-23,66,False
2018-02-24,57,False
2018-02-25,64,False
2018-02-26,71,False
2018-02-27,74,False
2018-02-28,71,False
2018-03-01,72,False
2018-03-02,65,False
2018-03-03,66,False
2018-03-04,57,False
2018-03-05,64,False
2018-03-06,66,False
2018-03-07,67,False
2018-03-08,64,False
2018-03-09,66,False
2018-03-10,56,False
2018-03-11,59,False
2018-03-12,64,False
2018-03-13,63,False
2018-03-14,69,False
2018-03-15,64,False
2018-03-16,66,False
2018-03-17,60,False
2018-03-18,60,False
2018-03-19,66,False
2018-03-20,75,False
2018-03-21,67,False
2018-03-22,63,False
2018-03-23,66,False
2018-03-24,55,False
2018-03-25,58,False
2018-03-26,68,False
2018-03-27,69,False
2018-03-28,69,False
2018-03-29,65,False
2018-03-30,61,False
2018-03-31,54,False
2018-04-01,53,False
2018-04-02,58,False
2018-04-03,72,False
2018-04-04,64,False
2018-04-05,67,False
2018-04-06,61,False
2018-04-07,56,False
2018-04-08,52,False
2018-04-09,67,False
2018-04-10,66,False
2018-04-11,66,False
2018-04-12,59,False
2018-04-13,56,False
2018-04-14,53,False
2018-04-15,55,False
2018-04-16,63,False
2018-04-17,65,False
2018-04-18,64,False
2018-04-19,57,False
2018-04-20,64,False
2018-04-21,48,False
2018-04-22,52,False
2018-04-23,63,False
2018-04-24,62,False
2018-04-25,64,False
2018-04-26,64,False
2018-04-27,63,False
2018-04-28,63,False
2018-04-29,78,False
2018-04-30,100,False
2018-05-01,71,False
2018-05-02,71,False
2018-05-03,62,False
2018-05-04,68,False
2018-05-05,53,False
2018-05-06,54,False
2018-05-07,68,False
2018-05-08,77,False
2018-05-09,67,False
2018-05-10,62,False
2018-05-11,66,False
2018-05-12,57,False
2018-05-13,55,False
2018-05-14,64,False
2018-05-15,70,False
2018-05-16,66,False
2018-05-17,68,False
2018-05-18,63,False
2018-05-19,54,False
2018-05-20,47,False
2018-05-21,64,False
2018-05-22,67,False
2018-05-23,65,False
2018-05-24,62,False
2018-05-25,65,False
2018-05-26,46,False
2018-05-27,47,False
2018-05-28,60,False
2018-05-29,65,False
2018-05-30,66,False
2018-05-31,60,False
2018-06-01,64,False
2018-06-02,58,False
2018-06-03,51,False
2018-06-04,64,False
2018-06-05,70,False
2018-06-06,64,False
2018-06-07,65,False
2018-06-08,65,False
2018-06-09,52,False
2018-06-10,56,False
2018-06-11,64,False
2018-06-12,70,False
2018-06-13,66,False
2018-06-14,64,False
2018-06-15,67,False
2018-06-16,53,False
2018-06-17,54,False
2018-06-18,73,False
2018-06-19,70,False
2018-06-20,69,False
2018-06-21,69,False
2018-06-22,63,False
2018-06-23,52,False
2018-06-24,58,False
2018-06-25,69,False
2018-06-26,62,False
2018-06-27,61,False
2018-06-28,60,False
2018-06-29,64,False
