date,T-Mobile,isPartial
2016-09-11,81,False
2016-09-12,94,False
2016-09-13,90,False
2016-09-14,78,False
2016-09-15,84,False
2016-09-16,95,False
2016-09-17,79,False
2016-09-18,77,False
2016-09-19,84,False
2016-09-20,89,False
2016-09-21,85,False
2016-09-22,100,False
2016-09-23,93,False
2016-09-24,74,False
2016-09-25,68,False
2016-09-26,81,False
2016-09-27,76,False
2016-09-28,76,False
2016-09-29,75,False
2016-09-30,74,False
2016-10-01,71,False
2016-10-02,63,False
2016-10-03,75,False
2016-10-04,78,False
2016-10-05,73,False
2016-10-06,68,False
2016-10-07,84,False
2016-10-08,63,False
2016-10-09,62,False
2016-10-10,79,False
2016-10-11,81,False
2016-10-12,74,False
2016-10-13,73,False
2016-10-14,73,False
2016-10-15,70,False
2016-10-16,63,False
2016-10-17,72,False
2016-10-18,70,False
2016-10-19,75,False
2016-10-20,72,False
2016-10-21,75,False
2016-10-22,65,False
2016-10-23,60,False
2016-10-24,75,False
2016-10-25,78,False
2016-10-26,70,False
2016-10-27,69,False
2016-10-28,71,False
2016-10-29,58,False
2016-10-30,58,False
2016-10-31,65,False
2016-11-01,64,False
2016-11-02,75,False
2016-11-03,69,False
2016-11-04,67,False
2016-11-05,62,False
2016-11-06,62,False
2016-11-07,70,False
2016-11-08,70,False
2016-11-09,60,False
2016-11-10,68,False
2016-11-11,64,False
2016-11-12,57,False
2016-11-13,61,False
2016-11-14,69,False
2016-11-15,80,False
2016-11-16,80,False
2016-11-17,73,False
2016-11-18,79,False
2016-11-19,74,False
2016-11-20,72,False
2016-11-21,79,False
2016-11-22,79,False
2016-11-23,83,False
2016-11-24,80,False
2016-11-25,89,False
2016-11-26,78,False
2016-11-27,74,False
2016-11-28,83,False
2016-11-29,76,False
2016-11-30,74,False
2016-12-01,68,False
2016-12-02,71,False
2016-12-03,69,False
2016-12-04,62,False
2016-12-05,68,False
2016-12-06,75,False
2016-12-07,79,False
2016-12-08,74,False
2016-12-09,71,False
2016-12-10,64,False
2016-12-11,61,False
2016-12-12,69,False
2016-12-13,75,False
2016-12-14,69,False
2016-12-15,72,False
2016-12-16,74,False
2016-12-17,66,False
2016-12-18,67,False
2016-12-19,76,False
2016-12-20,87,False
2016-12-21,72,False
2016-12-22,69,False
2016-12-23,71,False
2016-12-24,65,False
2016-12-25,58,False
2016-12-26,67,False
2016-12-27,84,False
2016-12-28,76,False
2016-12-29,74,False
2016-12-30,74,False
2016-12-31,57,False
2017-01-01,59,False
2017-01-02,73,False
2017-01-03,73,False
2017-01-04,71,False
2017-01-05,80,False
2017-01-06,71,False
2017-01-07,59,False
2017-01-08,58,False
2017-01-09,77,False
2017-01-10,83,False
2017-01-11,74,False
2017-01-12,67,False
2017-01-13,71,False
2017-01-14,64,False
2017-01-15,61,False
2017-01-16,71,False
2017-01-17,70,False
2017-01-18,67,False
2017-01-19,69,False
2017-01-20,66,False
2017-01-21,57,False
2017-01-22,64,False
2017-01-23,66,False
2017-01-24,68,False
