date,T-Mobile,isPartial
2017-05-29,65,False
2017-05-30,61,False
2017-05-31,73,False
2017-06-01,70,False
2017-06-02,69,False
2017-06-03,59,False
2017-06-04,56,False
2017-06-05,70,False
2017-06-06,74,False
2017-06-07,59,False
2017-06-08,66,False
2017-06-09,64,False
2017-06-10,57,False
2017-06-11,58,False
2017-06-12,80,False
2017-06-13,70,False
2017-06-14,72,False
2017-06-15,74,False
2017-06-16,73,False
2017-06-17,62,False
2017-06-18,60,False
2017-06-19,81,False
2017-06-20,65,False
2017-06-21,73,False
2017-06-22,72,False
2017-06-23,70,False
2017-06-24,59,False
2017-06-25,63,False
2017-06-26,74,False
2017-06-27,76,False
2017-06-28,62,False
2017-06-29,66,False
2017-06-30,66,False
2017-07-01,59,False
2017-07-02,58,False
2017-07-03,65,False
2017-07-04,66,False
2017-07-05,63,False
2017-07-06,66,False
2017-07-07,67,False
2017-07-08,65,False
2017-07-09,57,False
2017-07-10,71,False
2017-07-11,71,False
2017-07-12,62,False
2017-07-13,65,False
2017-07-14,69,False
2017-07-15,58,False
2017-07-16,56,False
2017-07-17,69,False
2017-07-18,69,False
2017-07-19,71,False
2017-07-20,69,False
2017-07-21,69,False
2017-07-22,61,False
2017-07-23,53,False
2017-07-24,70,False
2017-07-25,66,False
2017-07-26,74,False
2017-07-27,71,False
2017-07-28,64,False
2017-07-29,60,False
2017-07-30,59,False
2017-07-31,67,False
2017-08-01,69,False
2017-08-02,71,False
2017-08-03,67,False
2017-08-04,74,False
2017-08-05,60,False
2017-08-06,60,False
2017-08-07,71,False
2017-08-08,79,False
2017-08-09,78,False
2017-08-10,73,False
2017-08-11,71,False
2017-08-12,60,False
2017-08-13,62,False
2017-08-14,69,False
2017-08-15,66,False
2017-08-16,75,False
2017-08-17,66,False
2017-08-18,70,False
2017-08-19,59,False
2017-08-20,58,False
2017-08-21,69,False
2017-08-22,74,False
2017-08-23,79,False
2017-08-24,64,False
2017-08-25,69,False
2017-08-26,74,False
2017-08-27,83,False
2017-08-28,67,False
2017-08-29,68,False
2017-08-30,68,False
2017-08-31,64,False
2017-09-01,67,False
2017-09-02,61,False
2017-09-03,66,False
2017-09-04,71,False
2017-09-05,73,False
2017-09-06,70,False
2017-09-07,76,False
2017-09-08,67,False
2017-09-09,59,False
2017-09-10,59,False
2017-09-11,70,False
2017-09-12,91,False
2017-09-13,100,False
2017-09-14,82,False
2017-09-15,84,False
2017-09-16,73,False
2017-09-17,69,False
2017-09-18,73,False
2017-09-19,74,False
2017-09-20,73,False
2017-09-21,74,False
2017-09-22,78,False
2017-09-23,64,False
2017-09-24,65,False
2017-09-25,68,False
2017-09-26,74,False
2017-09-27,75,False
2017-09-28,67,False
2017-09-29,66,False
2017-09-30,65,False
2017-10-01,56,False
2017-10-02,68,False
2017-10-03,70,False
2017-10-04,71,False
2017-10-05,65,False
2017-10-06,75,False
2017-10-07,62,False
2017-10-08,57,False
2017-10-09,68,False
2017-10-10,69,False
2017-10-11,65,False
2017-10-12,60,False
2017-10-13,70,False
2017-10-14,57,False
2017-10-15,60,False
2017-10-16,61,False
2017-10-17,70,False
2017-10-18,64,False
2017-10-19,67,False
2017-10-20,66,False
2017-10-21,61,False
2017-10-22,53,False
2017-10-23,71,False
2017-10-24,69,False
2017-10-25,63,False
2017-10-26,67,False
2017-10-27,75,False
2017-10-28,53,False
2017-10-29,53,False
2017-10-30,63,False
2017-10-31,64,False
2017-11-01,64,False
2017-11-02,76,False
2017-11-03,78,False
2017-11-04,66,False
2017-11-05,66,False
2017-11-06,80,False
2017-11-07,69,False
2017-11-08,72,False
2017-11-09,75,False
2017-11-10,64,False
2017-11-11,62,False
2017-11-12,53,False
2017-11-13,71,False
2017-11-14,69,False
2017-11-15,72,False
2017-11-16,74,False
2017-11-17,70,False
2017-11-18,64,False
2017-11-19,64,False
2017-11-20,77,False
2017-11-21,70,False
2017-11-22,83,False
2017-11-23,72,False
2017-11-24,80,False
2017-11-25,69,False
2017-11-26,61,False
2017-11-27,74,False
2017-11-28,77,False
2017-11-29,72,False
2017-11-30,68,False
2017-12-01,68,False
2017-12-02,63,False
2017-12-03,63,False
2017-12-04,70,False
2017-12-05,69,False
2017-12-06,69,False
2017-12-07,66,False
2017-12-08,66,False
2017-12-09,56,False
2017-12-10,53,False
2017-12-11,67,False
2017-12-12,71,False
2017-12-13,67,False
2017-12-14,66,False
2017-12-15,69,False
2017-12-16,61,False
2017-12-17,63,False
2017-12-18,62,False
2017-12-19,67,False
2017-12-20,62,False
2017-12-21,70,False
2017-12-22,64,False
2017-12-23,63,False
2017-12-24,55,False
2017-12-25,47,False
2017-12-26,62,False
2017-12-27,71,False
2017-12-28,70,False
2017-12-29,65,False
2017-12-30,58,False
2017-12-31,57,False
2018-01-01,52,False
2018-01-02,68,False
2018-01-03,73,False
2018-01-04,63,False
2018-01-05,59,False
2018-01-06,59,False
2018-01-07,51,False
2018-01-08,68,False
2018-01-09,56,False
2018-01-10,64,False
2018-01-11,60,False
2018-01-12,63,False
2018-01-13,56,False
2018-01-14,52,False
2018-01-15,67,False
2018-01-16,65,False
2018-01-17,58,False
2018-01-18,59,False
2018-01-19,63,False
2018-01-20,54,False
2018-01-21,47,False
2018-01-22,54,False
2018-01-23,63,False
2018-01-24,60,False
2018-01-25,63,False
2018-01-26,52,False
2018-01-27,51,False
2018-01-28,47,False
2018-01-29,55,False
2018-01-30,63,False
2018-01-31,53,False
2018-02-01,61,False
2018-02-02,52,False
2018-02-03,46,False
2018-02-04,46,False
2018-02-05,60,False
2018-02-06,59,False
2018-02-07,58,False
2018-02-08,57,False
2018-02-09,54,False
2018-02-10,50,False
2018-02-11,49,False
2018-02-12,56,False
2018-02-13,60,False
