date,T-Mobile,isPartial
2013-06-29,72,False
2013-06-30,76,False
2013-07-01,92,False
2013-07-02,88,False
2013-07-03,83,False
2013-07-04,83,False
2013-07-05,76,False
2013-07-06,72,False
2013-07-07,67,False
2013-07-08,86,False
2013-07-09,84,False
2013-07-10,86,False
2013-07-11,87,False
2013-07-12,81,False
2013-07-13,75,False
2013-07-14,78,False
2013-07-15,83,False
2013-07-16,78,False
2013-07-17,85,False
2013-07-18,83,False
2013-07-19,85,False
2013-07-20,79,False
2013-07-21,73,False
2013-07-22,86,False
2013-07-23,86,False
2013-07-24,85,False
2013-07-25,82,False
2013-07-26,77,False
2013-07-27,80,False
2013-07-28,71,False
2013-07-29,88,False
2013-07-30,87,False
2013-07-31,89,False
2013-08-01,84,False
2013-08-02,85,False
2013-08-03,74,False
2013-08-04,81,False
2013-08-05,88,False
2013-08-06,90,False
2013-08-07,88,False
2013-08-08,100,False
2013-08-09,89,False
2013-08-10,83,False
2013-08-11,80,False
2013-08-12,92,False
2013-08-13,87,False
2013-08-14,86,False
2013-08-15,79,False
2013-08-16,81,False
2013-08-17,75,False
2013-08-18,73,False
2013-08-19,86,False
2013-08-20,86,False
2013-08-21,82,False
2013-08-22,82,False
2013-08-23,76,False
2013-08-24,77,False
2013-08-25,72,False
2013-08-26,84,False
2013-08-27,81,False
2013-08-28,90,False
2013-08-29,83,False
2013-08-30,78,False
2013-08-31,66,False
2013-09-01,78,False
2013-09-02,83,False
2013-09-03,82,False
2013-09-04,81,False
2013-09-05,76,False
2013-09-06,80,False
2013-09-07,68,False
2013-09-08,69,False
2013-09-09,78,False
2013-09-10,88,False
2013-09-11,99,False
2013-09-12,94,False
2013-09-13,86,False
2013-09-14,79,False
2013-09-15,71,False
2013-09-16,88,False
2013-09-17,88,False
2013-09-18,87,False
2013-09-19,80,False
2013-09-20,98,False
2013-09-21,83,False
2013-09-22,79,False
2013-09-23,94,False
2013-09-24,84,False
2013-09-25,86,False
2013-09-26,84,False
2013-09-27,78,False
2013-09-28,74,False
2013-09-29,74,False
2013-09-30,85,False
2013-10-01,85,False
2013-10-02,77,False
2013-10-03,75,False
2013-10-04,76,False
2013-10-05,72,False
2013-10-06,68,False
2013-10-07,81,False
2013-10-08,81,False
2013-10-09,83,False
2013-10-10,91,False
2013-10-11,75,False
2013-10-12,75,False
2013-10-13,67,False
2013-10-14,84,False
2013-10-15,79,False
2013-10-16,82,False
2013-10-17,76,False
2013-10-18,74,False
2013-10-19,64,False
2013-10-20,65,False
2013-10-21,79,False
2013-10-22,80,False
2013-10-23,71,False
2013-10-24,80,False
2013-10-25,79,False
2013-10-26,72,False
2013-10-27,73,False
2013-10-28,84,False
2013-10-29,75,False
2013-10-30,79,False
2013-10-31,78,False
2013-11-01,84,False
2013-11-02,79,False
2013-11-03,80,False
2013-11-04,86,False
2013-11-05,81,False
2013-11-06,83,False
2013-11-07,81,False
2013-11-08,79,False
2013-11-09,78,False
2013-11-10,69,False
2013-11-11,81,False
2013-11-12,82,False
2013-11-13,85,False
2013-11-14,80,False
2013-11-15,79,False
2013-11-16,75,False
2013-11-17,74,False
2013-11-18,89,False
2013-11-19,79,False
2013-11-20,78,False
2013-11-21,74,False
2013-11-22,77,False
2013-11-23,66,False
2013-11-24,71,False
2013-11-25,80,False
2013-11-26,84,False
2013-11-27,77,False
2013-11-28,84,False
2013-11-29,82,False
2013-11-30,75,False
2013-12-01,65,False
2013-12-02,83,False
2013-12-03,83,False
2013-12-04,80,False
2013-12-05,76,False
2013-12-06,75,False
2013-12-07,73,False
2013-12-08,74,False
2013-12-09,77,False
2013-12-10,76,False
2013-12-11,81,False
2013-12-12,72,False
2013-12-13,80,False
2013-12-14,76,False
2013-12-15,77,False
2013-12-16,91,False
2013-12-17,81,False
2013-12-18,81,False
2013-12-19,75,False
2013-12-20,75,False
2013-12-21,71,False
2013-12-22,69,False
2013-12-23,76,False
2013-12-24,66,False
2013-12-25,75,False
2013-12-26,77,False
2013-12-27,88,False
2013-12-28,72,False
2013-12-29,72,False
2013-12-30,77,False
2013-12-31,66,False
2014-01-01,62,False
2014-01-02,79,False
2014-01-03,81,False
2014-01-04,73,False
2014-01-05,67,False
2014-01-06,80,False
2014-01-07,87,False
2014-01-08,88,False
2014-01-09,95,False
2014-01-10,89,False
2014-01-11,72,False
2014-01-12,75,False
2014-01-13,79,False
2014-01-14,76,False
2014-01-15,77,False
2014-01-16,75,False
2014-01-17,79,False
2014-01-18,64,False
2014-01-19,62,False
2014-01-20,77,False
2014-01-21,75,False
2014-01-22,77,False
2014-01-23,71,False
2014-01-24,69,False
2014-01-25,62,False
2014-01-26,63,False
2014-01-27,67,False
2014-01-28,70,False
2014-01-29,71,False
2014-01-30,70,False
2014-01-31,70,False
2014-02-01,65,False
2014-02-02,65,False
2014-02-03,81,False
2014-02-04,71,False
2014-02-05,72,False
2014-02-06,71,False
2014-02-07,72,False
2014-02-08,61,False
2014-02-09,59,False
2014-02-10,73,False
2014-02-11,72,False
2014-02-12,71,False
2014-02-13,70,False
2014-02-14,67,False
2014-02-15,62,False
2014-02-16,61,False
2014-02-17,73,False
2014-02-18,68,False
2014-02-19,71,False
2014-02-20,64,False
2014-02-21,71,False
2014-02-22,63,False
2014-02-23,62,False
2014-02-24,73,False
2014-02-25,73,False
2014-02-26,72,False
2014-02-27,71,False
2014-02-28,71,False
2014-03-01,63,False
2014-03-02,62,False
2014-03-03,72,False
2014-03-04,72,False
2014-03-05,68,False
2014-03-06,64,False
2014-03-07,62,False
2014-03-08,63,False
2014-03-09,57,False
2014-03-10,74,False
2014-03-11,65,False
2014-03-12,63,False
2014-03-13,64,False
2014-03-14,63,False
2014-03-15,59,False
2014-03-16,54,False
