date,T-Mobile,isPartial
2014-12-01,82,False
2014-12-02,76,False
2014-12-03,73,False
2014-12-04,73,False
2014-12-05,73,False
2014-12-06,66,False
2014-12-07,71,False
2014-12-08,72,False
2014-12-09,70,False
2014-12-10,77,False
2014-12-11,74,False
2014-12-12,72,False
2014-12-13,65,False
2014-12-14,69,False
2014-12-15,75,False
2014-12-16,80,False
2014-12-17,75,False
2014-12-18,68,False
2014-12-19,72,False
2014-12-20,74,False
2014-12-21,65,False
2014-12-22,72,False
2014-12-23,70,False
2014-12-24,62,False
2014-12-25,59,False
2014-12-26,65,False
2014-12-27,63,False
2014-12-28,63,False
2014-12-29,76,False
2014-12-30,74,False
2014-12-31,63,False
2015-01-01,61,False
2015-01-02,77,False
2015-01-03,64,False
2015-01-04,63,False
2015-01-05,73,False
2015-01-06,63,False
2015-01-07,71,False
2015-01-08,72,False
2015-01-09,69,False
2015-01-10,65,False
2015-01-11,60,False
2015-01-12,73,False
2015-01-13,70,False
2015-01-14,70,False
2015-01-15,67,False
2015-01-16,66,False
2015-01-17,59,False
2015-01-18,64,False
2015-01-19,69,False
2015-01-20,65,False
2015-01-21,67,False
2015-01-22,68,False
2015-01-23,66,False
2015-01-24,59,False
2015-01-25,57,False
2015-01-26,68,False
2015-01-27,72,False
2015-01-28,70,False
2015-01-29,63,False
2015-01-30,65,False
2015-01-31,63,False
2015-02-01,57,False
2015-02-02,70,False
2015-02-03,70,False
2015-02-04,69,False
2015-02-05,63,False
2015-02-06,68,False
2015-02-07,56,False
2015-02-08,61,False
2015-02-09,64,False
2015-02-10,64,False
2015-02-11,67,False
2015-02-12,63,False
2015-02-13,66,False
2015-02-14,56,False
2015-02-15,58,False
2015-02-16,67,False
2015-02-17,63,False
2015-02-18,62,False
2015-02-19,58,False
2015-02-20,60,False
2015-02-21,55,False
2015-02-22,51,False
2015-02-23,62,False
2015-02-24,59,False
2015-02-25,57,False
2015-02-26,68,False
2015-02-27,61,False
2015-02-28,55,False
2015-03-01,60,False
2015-03-02,71,False
2015-03-03,63,False
2015-03-04,63,False
2015-03-05,64,False
2015-03-06,59,False
2015-03-07,54,False
2015-03-08,51,False
2015-03-09,65,False
2015-03-10,63,False
2015-03-11,60,False
2015-03-12,57,False
2015-03-13,62,False
2015-03-14,53,False
2015-03-15,52,False
2015-03-16,66,False
2015-03-17,62,False
2015-03-18,59,False
2015-03-19,61,False
2015-03-20,61,False
2015-03-21,52,False
2015-03-22,51,False
2015-03-23,57,False
2015-03-24,56,False
2015-03-25,59,False
2015-03-26,62,False
2015-03-27,58,False
2015-03-28,51,False
2015-03-29,49,False
2015-03-30,63,False
2015-03-31,61,False
2015-04-01,68,False
2015-04-02,61,False
2015-04-03,65,False
2015-04-04,50,False
2015-04-05,45,False
2015-04-06,55,False
2015-04-07,67,False
2015-04-08,61,False
2015-04-09,64,False
2015-04-10,63,False
2015-04-11,50,False
2015-04-12,51,False
2015-04-13,64,False
2015-04-14,64,False
2015-04-15,57,False
2015-04-16,61,False
2015-04-17,63,False
2015-04-18,53,False
2015-04-19,50,False
2015-04-20,64,False
2015-04-21,59,False
2015-04-22,57,False
2015-04-23,59,False
2015-04-24,57,False
2015-04-25,49,False
2015-04-26,51,False
2015-04-27,61,False
2015-04-28,62,False
2015-04-29,63,False
2015-04-30,62,False
2015-05-01,66,False
2015-05-02,55,False
2015-05-03,50,False
2015-05-04,63,False
2015-05-05,62,False
2015-05-06,64,False
2015-05-07,57,False
2015-05-08,59,False
2015-05-09,51,False
2015-05-10,51,False
2015-05-11,61,False
2015-05-12,57,False
2015-05-13,59,False
2015-05-14,60,False
2015-05-15,62,False
2015-05-16,51,False
2015-05-17,54,False
2015-05-18,58,False
2015-05-19,60,False
2015-05-20,57,False
2015-05-21,58,False
2015-05-22,58,False
2015-05-23,54,False
2015-05-24,49,False
2015-05-25,54,False
2015-05-26,61,False
2015-05-27,64,False
2015-05-28,58,False
2015-05-29,60,False
2015-05-30,54,False
2015-05-31,55,False
2015-06-01,65,False
2015-06-02,62,False
2015-06-03,58,False
2015-06-04,57,False
2015-06-05,56,False
2015-06-06,46,False
2015-06-07,53,False
2015-06-08,64,False
2015-06-09,64,False
2015-06-10,63,False
2015-06-11,58,False
2015-06-12,63,False
2015-06-13,48,False
2015-06-14,54,False
2015-06-15,65,False
2015-06-16,61,False
2015-06-17,65,False
2015-06-18,61,False
2015-06-19,64,False
2015-06-20,55,False
2015-06-21,53,False
2015-06-22,64,False
2015-06-23,63,False
2015-06-24,58,False
2015-06-25,66,False
2015-06-26,52,False
2015-06-27,55,False
2015-06-28,57,False
2015-06-29,65,False
2015-06-30,64,False
2015-07-01,74,False
2015-07-02,65,False
2015-07-03,55,False
2015-07-04,49,False
2015-07-05,51,False
2015-07-06,59,False
2015-07-07,62,False
2015-07-08,59,False
2015-07-09,73,False
2015-07-10,66,False
2015-07-11,48,False
2015-07-12,54,False
2015-07-13,65,False
2015-07-14,70,False
2015-07-15,63,False
2015-07-16,64,False
2015-07-17,65,False
2015-07-18,57,False
2015-07-19,57,False
2015-07-20,69,False
2015-07-21,67,False
2015-07-22,64,False
2015-07-23,61,False
2015-07-24,62,False
2015-07-25,54,False
2015-07-26,61,False
2015-07-27,70,False
2015-07-28,73,False
2015-07-29,69,False
2015-07-30,63,False
2015-07-31,67,False
2015-08-01,54,False
2015-08-02,54,False
2015-08-03,70,False
2015-08-04,63,False
2015-08-05,63,False
2015-08-06,65,False
2015-08-07,66,False
2015-08-08,54,False
2015-08-09,61,False
2015-08-10,70,False
2015-08-11,68,False
2015-08-12,66,False
2015-08-13,67,False
2015-08-14,100,False
2015-08-15,61,False
2015-08-16,67,False
2015-08-17,77,False
2015-08-18,74,False
