date,T-Mobile,isPartial
2015-12-26,72,False
2015-12-27,77,False
2015-12-28,100,False
2015-12-29,86,False
2015-12-30,86,False
2015-12-31,71,False
2016-01-01,56,False
2016-01-02,60,False
2016-01-03,57,False
2016-01-04,65,False
2016-01-05,63,False
2016-01-06,57,False
2016-01-07,63,False
2016-01-08,65,False
2016-01-09,48,False
2016-01-10,51,False
2016-01-11,64,False
2016-01-12,60,False
2016-01-13,60,False
2016-01-14,59,False
2016-01-15,58,False
2016-01-16,50,False
2016-01-17,51,False
2016-01-18,58,False
2016-01-19,58,False
2016-01-20,55,False
2016-01-21,58,False
2016-01-22,52,False
2016-01-23,48,False
2016-01-24,51,False
2016-01-25,58,False
2016-01-26,58,False
2016-01-27,62,False
2016-01-28,54,False
2016-01-29,54,False
2016-01-30,52,False
2016-01-31,51,False
2016-02-01,58,False
2016-02-02,61,False
2016-02-03,58,False
2016-02-04,58,False
2016-02-05,57,False
2016-02-06,52,False
2016-02-07,48,False
2016-02-08,67,False
2016-02-09,56,False
2016-02-10,63,False
2016-02-11,58,False
2016-02-12,57,False
2016-02-13,51,False
2016-02-14,46,False
2016-02-15,61,False
2016-02-16,56,False
2016-02-17,57,False
2016-02-18,55,False
2016-02-19,57,False
2016-02-20,61,False
2016-02-21,60,False
2016-02-22,62,False
2016-02-23,58,False
2016-02-24,58,False
2016-02-25,57,False
2016-02-26,62,False
2016-02-27,54,False
2016-02-28,52,False
2016-02-29,59,False
2016-03-01,64,False
2016-03-02,56,False
2016-03-03,59,False
2016-03-04,58,False
2016-03-05,48,False
2016-03-06,55,False
2016-03-07,61,False
2016-03-08,55,False
2016-03-09,61,False
2016-03-10,60,False
2016-03-11,63,False
2016-03-12,57,False
2016-03-13,54,False
2016-03-14,57,False
2016-03-15,61,False
2016-03-16,55,False
2016-03-17,57,False
2016-03-18,60,False
2016-03-19,50,False
2016-03-20,48,False
2016-03-21,62,False
2016-03-22,57,False
2016-03-23,55,False
2016-03-24,56,False
2016-03-25,60,False
2016-03-26,51,False
2016-03-27,49,False
2016-03-28,51,False
2016-03-29,65,False
2016-03-30,62,False
2016-03-31,61,False
2016-04-01,62,False
2016-04-02,50,False
2016-04-03,50,False
2016-04-04,61,False
2016-04-05,53,False
2016-04-06,55,False
2016-04-07,59,False
2016-04-08,59,False
2016-04-09,49,False
2016-04-10,48,False
2016-04-11,58,False
2016-04-12,55,False
2016-04-13,58,False
2016-04-14,57,False
2016-04-15,57,False
2016-04-16,44,False
2016-04-17,50,False
2016-04-18,56,False
2016-04-19,63,False
2016-04-20,52,False
2016-04-21,51,False
2016-04-22,50,False
2016-04-23,48,False
2016-04-24,46,False
2016-04-25,51,False
2016-04-26,54,False
2016-04-27,53,False
2016-04-28,56,False
2016-04-29,56,False
2016-04-30,45,False
2016-05-01,45,False
2016-05-02,54,False
2016-05-03,48,False
2016-05-04,53,False
2016-05-05,51,False
2016-05-06,53,False
2016-05-07,43,False
2016-05-08,45,False
2016-05-09,54,False
2016-05-10,53,False
2016-05-11,56,False
2016-05-12,52,False
2016-05-13,51,False
2016-05-14,44,False
2016-05-15,48,False
2016-05-16,50,False
2016-05-17,52,False
2016-05-18,54,False
2016-05-19,54,False
2016-05-20,54,False
2016-05-21,45,False
2016-05-22,44,False
2016-05-23,55,False
2016-05-24,54,False
2016-05-25,53,False
2016-05-26,46,False
2016-05-27,50,False
2016-05-28,46,False
2016-05-29,45,False
2016-05-30,55,False
2016-05-31,57,False
2016-06-01,56,False
2016-06-02,57,False
2016-06-03,56,False
2016-06-04,44,False
2016-06-05,48,False
2016-06-06,60,False
2016-06-07,66,False
2016-06-08,64,False
2016-06-09,58,False
2016-06-10,57,False
2016-06-11,66,False
2016-06-12,49,False
2016-06-13,58,False
2016-06-14,61,False
2016-06-15,62,False
2016-06-16,57,False
2016-06-17,56,False
2016-06-18,51,False
2016-06-19,54,False
2016-06-20,63,False
2016-06-21,58,False
2016-06-22,58,False
2016-06-23,56,False
2016-06-24,52,False
2016-06-25,45,False
2016-06-26,49,False
2016-06-27,59,False
2016-06-28,64,False
2016-06-29,61,False
2016-06-30,60,False
2016-07-01,59,False
2016-07-02,53,False
2016-07-03,47,False
2016-07-04,56,False
2016-07-05,62,False
2016-07-06,69,False
2016-07-07,61,False
2016-07-08,57,False
2016-07-09,54,False
2016-07-10,46,False
2016-07-11,59,False
2016-07-12,60,False
2016-07-13,65,False
2016-07-14,63,False
2016-07-15,68,False
2016-07-16,52,False
2016-07-17,53,False
2016-07-18,61,False
2016-07-19,63,False
2016-07-20,65,False
2016-07-21,57,False
2016-07-22,58,False
2016-07-23,50,False
2016-07-24,48,False
2016-07-25,64,False
2016-07-26,61,False
2016-07-27,64,False
2016-07-28,61,False
2016-07-29,57,False
2016-07-30,53,False
2016-07-31,48,False
2016-08-01,64,False
2016-08-02,68,False
2016-08-03,66,False
2016-08-04,61,False
2016-08-05,59,False
2016-08-06,52,False
2016-08-07,49,False
2016-08-08,59,False
2016-08-09,60,False
2016-08-10,61,False
2016-08-11,56,False
2016-08-12,53,False
2016-08-13,49,False
2016-08-14,43,False
2016-08-15,55,False
2016-08-16,59,False
2016-08-17,58,False
2016-08-18,63,False
2016-08-19,64,False
2016-08-20,48,False
2016-08-21,48,False
2016-08-22,60,False
2016-08-23,57,False
2016-08-24,55,False
2016-08-25,56,False
2016-08-26,58,False
2016-08-27,50,False
2016-08-28,46,False
2016-08-29,61,False
2016-08-30,57,False
2016-08-31,54,False
2016-09-01,56,False
2016-09-02,57,False
2016-09-03,49,False
2016-09-04,46,False
2016-09-05,58,False
2016-09-06,59,False
2016-09-07,71,False
2016-09-08,80,False
2016-09-09,90,False
2016-09-10,66,False
2016-09-11,61,False
