date,T-Mobile,isPartial
2017-01-19,73,False
2017-01-20,73,False
2017-01-21,59,False
2017-01-22,75,False
2017-01-23,78,False
2017-01-24,70,False
2017-01-25,69,False
2017-01-26,71,False
2017-01-27,70,False
2017-01-28,70,False
2017-01-29,61,False
2017-01-30,73,False
2017-01-31,81,False
2017-02-01,80,False
2017-02-02,67,False
2017-02-03,65,False
2017-02-04,66,False
2017-02-05,58,False
2017-02-06,80,False
2017-02-07,83,False
2017-02-08,70,False
2017-02-09,74,False
2017-02-10,73,False
2017-02-11,64,False
2017-02-12,60,False
2017-02-13,74,False
2017-02-14,77,False
2017-02-15,78,False
2017-02-16,72,False
2017-02-17,72,False
2017-02-18,69,False
2017-02-19,64,False
2017-02-20,72,False
2017-02-21,77,False
2017-02-22,70,False
2017-02-23,73,False
2017-02-24,81,False
2017-02-25,66,False
2017-02-26,63,False
2017-02-27,75,False
2017-02-28,90,False
2017-03-01,84,False
2017-03-02,80,False
2017-03-03,78,False
2017-03-04,63,False
2017-03-05,70,False
2017-03-06,68,False
2017-03-07,74,False
2017-03-08,70,False
2017-03-09,71,False
2017-03-10,68,False
2017-03-11,64,False
2017-03-12,58,False
2017-03-13,70,False
2017-03-14,69,False
2017-03-15,69,False
2017-03-16,63,False
2017-03-17,63,False
2017-03-18,66,False
2017-03-19,58,False
2017-03-20,66,False
2017-03-21,68,False
2017-03-22,70,False
2017-03-23,58,False
2017-03-24,68,False
2017-03-25,60,False
2017-03-26,55,False
2017-03-27,65,False
2017-03-28,74,False
2017-03-29,68,False
2017-03-30,80,False
2017-03-31,71,False
2017-04-01,65,False
2017-04-02,61,False
2017-04-03,74,False
2017-04-04,75,False
2017-04-05,66,False
2017-04-06,78,False
2017-04-07,76,False
2017-04-08,65,False
2017-04-09,56,False
2017-04-10,64,False
2017-04-11,65,False
2017-04-12,65,False
2017-04-13,70,False
2017-04-14,69,False
2017-04-15,53,False
2017-04-16,55,False
2017-04-17,55,False
2017-04-18,77,False
2017-04-19,76,False
2017-04-20,75,False
2017-04-21,76,False
2017-04-22,65,False
2017-04-23,62,False
2017-04-24,76,False
2017-04-25,77,False
2017-04-26,75,False
2017-04-27,67,False
2017-04-28,67,False
2017-04-29,54,False
2017-04-30,59,False
2017-05-01,69,False
