date,T-Mobile,isPartial
2013-11-06,85,False
2013-11-07,88,False
2013-11-08,85,False
2013-11-09,80,False
2013-11-10,69,False
2013-11-11,81,False
2013-11-12,84,False
2013-11-13,85,False
2013-11-14,83,False
2013-11-15,86,False
2013-11-16,77,False
2013-11-17,76,False
2013-11-18,91,False
2013-11-19,82,False
2013-11-20,81,False
2013-11-21,79,False
2013-11-22,80,False
2013-11-23,69,False
2013-11-24,75,False
2013-11-25,89,False
2013-11-26,87,False
2013-11-27,78,False
2013-11-28,81,False
2013-11-29,91,False
2013-11-30,83,False
2013-12-01,74,False
2013-12-02,83,False
2013-12-03,83,False
2013-12-04,85,False
2013-12-05,80,False
2013-12-06,78,False
2013-12-07,76,False
2013-12-08,77,False
2013-12-09,82,False
2013-12-10,81,False
2013-12-11,87,False
2013-12-12,81,False
2013-12-13,78,False
2013-12-14,76,False
2013-12-15,80,False
2013-12-16,91,False
2013-12-17,84,False
2013-12-18,83,False
2013-12-19,78,False
2013-12-20,76,False
2013-12-21,72,False
2013-12-22,68,False
2013-12-23,80,False
2013-12-24,69,False
2013-12-25,80,False
2013-12-26,78,False
2013-12-27,89,False
2013-12-28,78,False
2013-12-29,73,False
2013-12-30,77,False
2013-12-31,70,False
2014-01-01,61,False
2014-01-02,88,False
2014-01-03,82,False
2014-01-04,77,False
2014-01-05,67,False
2014-01-06,80,False
2014-01-07,81,False
2014-01-08,91,False
2014-01-09,100,False
2014-01-10,93,False
2014-01-11,80,False
2014-01-12,73,False
2014-01-13,84,False
2014-01-14,75,False
2014-01-15,75,False
2014-01-16,78,False
2014-01-17,83,False
2014-01-18,65,False
2014-01-19,67,False
2014-01-20,83,False
2014-01-21,79,False
2014-01-22,81,False
2014-01-23,73,False
2014-01-24,69,False
2014-01-25,65,False
2014-01-26,65,False
2014-01-27,74,False
2014-01-28,71,False
2014-01-29,72,False
2014-01-30,75,False
2014-01-31,72,False
2014-02-01,65,False
2014-02-02,62,False
2014-02-03,84,False
2014-02-04,78,False
2014-02-05,80,False
2014-02-06,74,False
2014-02-07,77,False
2014-02-08,66,False
2014-02-09,64,False
2014-02-10,76,False
2014-02-11,72,False
2014-02-12,71,False
2014-02-13,71,False
2014-02-14,75,False
2014-02-15,64,False
2014-02-16,63,False
2014-02-17,71,False
2014-02-18,66,False
2014-02-19,73,False
2014-02-20,70,False
2014-02-21,73,False
2014-02-22,69,False
2014-02-23,59,False
2014-02-24,73,False
2014-02-25,77,False
2014-02-26,67,False
2014-02-27,80,False
2014-02-28,72,False
2014-03-01,64,False
2014-03-02,64,False
2014-03-03,70,False
2014-03-04,71,False
2014-03-05,73,False
2014-03-06,73,False
2014-03-07,65,False
2014-03-08,61,False
2014-03-09,61,False
2014-03-10,76,False
2014-03-11,66,False
2014-03-12,64,False
2014-03-13,64,False
2014-03-14,62,False
2014-03-15,57,False
2014-03-16,60,False
2014-03-17,67,False
2014-03-18,67,False
2014-03-19,65,False
2014-03-20,64,False
2014-03-21,65,False
2014-03-22,52,False
2014-03-23,60,False
2014-03-24,69,False
2014-03-25,65,False
2014-03-26,68,False
2014-03-27,64,False
2014-03-28,65,False
2014-03-29,57,False
2014-03-30,53,False
2014-03-31,66,False
2014-04-01,64,False
2014-04-02,65,False
2014-04-03,64,False
2014-04-04,64,False
2014-04-05,55,False
2014-04-06,60,False
2014-04-07,63,False
2014-04-08,61,False
2014-04-09,66,False
2014-04-10,72,False
2014-04-11,72,False
2014-04-12,64,False
2014-04-13,60,False
2014-04-14,70,False
2014-04-15,73,False
2014-04-16,71,False
2014-04-17,64,False
2014-04-18,69,False
2014-04-19,54,False
2014-04-20,54,False
2014-04-21,59,False
2014-04-22,69,False
2014-04-23,68,False
2014-04-24,65,False
2014-04-25,65,False
2014-04-26,61,False
2014-04-27,59,False
2014-04-28,66,False
2014-04-29,62,False
2014-04-30,65,False
2014-05-01,63,False
2014-05-02,65,False
2014-05-03,57,False
2014-05-04,58,False
2014-05-05,72,False
2014-05-06,73,False
2014-05-07,73,False
2014-05-08,67,False
2014-05-09,66,False
2014-05-10,61,False
2014-05-11,59,False
2014-05-12,65,False
2014-05-13,68,False
2014-05-14,68,False
2014-05-15,65,False
2014-05-16,65,False
2014-05-17,58,False
2014-05-18,64,False
2014-05-19,70,False
2014-05-20,66,False
2014-05-21,59,False
2014-05-22,58,False
