date,T-Mobile,isPartial
2015-08-18,87,False
2015-08-19,81,False
2015-08-20,87,False
2015-08-21,78,False
2015-08-22,71,False
2015-08-23,71,False
2015-08-24,81,False
2015-08-25,78,False
2015-08-26,74,False
2015-08-27,75,False
2015-08-28,79,False
2015-08-29,67,False
2015-08-30,63,False
2015-08-31,78,False
2015-09-01,80,False
2015-09-02,84,False
2015-09-03,83,False
2015-09-04,75,False
2015-09-05,72,False
2015-09-06,64,False
2015-09-07,81,False
2015-09-08,76,False
2015-09-09,83,False
2015-09-10,95,False
2015-09-11,86,False
2015-09-12,82,False
2015-09-13,68,False
2015-09-14,81,False
2015-09-15,76,False
2015-09-16,79,False
2015-09-17,81,False
2015-09-18,75,False
2015-09-19,63,False
2015-09-20,68,False
2015-09-21,84,False
2015-09-22,83,False
2015-09-23,83,False
2015-09-24,79,False
2015-09-25,86,False
2015-09-26,79,False
2015-09-27,70,False
2015-09-28,82,False
2015-09-29,80,False
2015-09-30,88,False
2015-10-01,84,False
2015-10-02,100,False
2015-10-03,78,False
2015-10-04,72,False
2015-10-05,86,False
2015-10-06,77,False
2015-10-07,83,False
2015-10-08,81,False
2015-10-09,73,False
2015-10-10,67,False
2015-10-11,69,False
2015-10-12,76,False
2015-10-13,73,False
2015-10-14,72,False
2015-10-15,76,False
2015-10-16,72,False
2015-10-17,70,False
2015-10-18,63,False
2015-10-19,73,False
2015-10-20,67,False
2015-10-21,70,False
2015-10-22,65,False
2015-10-23,77,False
2015-10-24,57,False
2015-10-25,70,False
2015-10-26,78,False
2015-10-27,79,False
2015-10-28,68,False
2015-10-29,76,False
2015-10-30,76,False
2015-10-31,63,False
2015-11-01,59,False
2015-11-02,86,False
2015-11-03,78,False
2015-11-04,75,False
2015-11-05,72,False
2015-11-06,80,False
2015-11-07,67,False
2015-11-08,66,False
2015-11-09,82,False
2015-11-10,82,False
2015-11-11,80,False
2015-11-12,73,False
2015-11-13,72,False
2015-11-14,58,False
2015-11-15,70,False
2015-11-16,79,False
2015-11-17,74,False
2015-11-18,73,False
2015-11-19,74,False
2015-11-20,77,False
2015-11-21,74,False
2015-11-22,73,False
2015-11-23,74,False
2015-11-24,78,False
2015-11-25,73,False
2015-11-26,73,False
2015-11-27,85,False
2015-11-28,70,False
2015-11-29,69,False
2015-11-30,88,False
2015-12-01,83,False
2015-12-02,74,False
2015-12-03,74,False
2015-12-04,75,False
2015-12-05,73,False
2015-12-06,63,False
2015-12-07,78,False
2015-12-08,75,False
2015-12-09,72,False
2015-12-10,75,False
2015-12-11,76,False
2015-12-12,66,False
2015-12-13,65,False
2015-12-14,84,False
2015-12-15,73,False
2015-12-16,71,False
2015-12-17,76,False
2015-12-18,70,False
2015-12-19,65,False
2015-12-20,63,False
2015-12-21,74,False
2015-12-22,70,False
2015-12-23,75,False
2015-12-24,75,False
2015-12-25,64,False
2015-12-26,65,False
2015-12-27,70,False
2015-12-28,82,False
2015-12-29,78,False
2015-12-30,77,False
2015-12-31,69,False
2016-01-01,52,False
2016-01-02,53,False
2016-01-03,46,False
2016-01-04,56,False
2016-01-05,53,False
2016-01-06,49,False
2016-01-07,50,False
2016-01-08,58,False
2016-01-09,48,False
2016-01-10,52,False
2016-01-11,55,False
2016-01-12,51,False
2016-01-13,47,False
2016-01-14,55,False
2016-01-15,49,False
2016-01-16,50,False
2016-01-17,40,False
2016-01-18,53,False
2016-01-19,52,False
2016-01-20,50,False
2016-01-21,53,False
2016-01-22,51,False
2016-01-23,44,False
2016-01-24,44,False
2016-01-25,53,False
2016-01-26,54,False
2016-01-27,52,False
2016-01-28,52,False
2016-01-29,56,False
2016-01-30,48,False
2016-01-31,43,False
2016-02-01,54,False
2016-02-02,54,False
2016-02-03,48,False
2016-02-04,52,False
2016-02-05,51,False
2016-02-06,47,False
2016-02-07,40,False
2016-02-08,59,False
2016-02-09,55,False
2016-02-10,50,False
2016-02-11,49,False
2016-02-12,48,False
2016-02-13,47,False
2016-02-14,46,False
2016-02-15,55,False
2016-02-16,54,False
2016-02-17,50,False
2016-02-18,49,False
2016-02-19,52,False
2016-02-20,52,False
2016-02-21,52,False
2016-02-22,59,False
2016-02-23,54,False
2016-02-24,53,False
2016-02-25,51,False
2016-02-26,52,False
2016-02-27,48,False
2016-02-28,47,False
2016-02-29,51,False
2016-03-01,55,False
2016-03-02,53,False
2016-03-03,53,False
2016-03-04,53,False
2016-03-05,38,False
2016-03-06,48,False
2016-03-07,49,False
2016-03-08,48,False
2016-03-09,56,False
2016-03-10,56,False
2016-03-11,56,False
2016-03-12,50,False
2016-03-13,44,False
2016-03-14,51,False
2016-03-15,56,False
2016-03-16,50,False
2016-03-17,51,False
2016-03-18,56,False
2016-03-19,45,False
2016-03-20,47,False
2016-03-21,52,False
2016-03-22,48,False
2016-03-23,48,False
2016-03-24,54,False
2016-03-25,51,False
2016-03-26,46,False
2016-03-27,42,False
2016-03-28,45,False
2016-03-29,58,False
2016-03-30,57,False
2016-03-31,55,False
2016-04-01,57,False
2016-04-02,46,False
2016-04-03,45,False
2016-04-04,53,False
2016-04-05,53,False
2016-04-06,55,False
2016-04-07,53,False
2016-04-08,57,False
2016-04-09,51,False
2016-04-10,45,False
2016-04-11,54,False
2016-04-12,49,False
2016-04-13,49,False
2016-04-14,47,False
2016-04-15,48,False
2016-04-16,45,False
2016-04-17,45,False
2016-04-18,52,False
2016-04-19,55,False
2016-04-20,50,False
2016-04-21,42,False
2016-04-22,42,False
2016-04-23,38,False
2016-04-24,44,False
2016-04-25,50,False
2016-04-26,50,False
2016-04-27,48,False
2016-04-28,51,False
2016-04-29,49,False
2016-04-30,40,False
2016-05-01,42,False
2016-05-02,48,False
2016-05-03,44,False
2016-05-04,51,False
