date,T-Mobile,isPartial
2015-04-10,63,False
2015-04-11,58,False
2015-04-12,57,False
2015-04-13,68,False
2015-04-14,64,False
2015-04-15,62,False
2015-04-16,61,False
2015-04-17,61,False
2015-04-18,54,False
2015-04-19,51,False
2015-04-20,66,False
2015-04-21,61,False
2015-04-22,59,False
2015-04-23,60,False
2015-04-24,57,False
2015-04-25,54,False
2015-04-26,54,False
2015-04-27,61,False
2015-04-28,64,False
2015-04-29,67,False
2015-04-30,66,False
2015-05-01,71,False
2015-05-02,60,False
2015-05-03,50,False
2015-05-04,64,False
2015-05-05,67,False
2015-05-06,62,False
2015-05-07,60,False
2015-05-08,65,False
2015-05-09,53,False
2015-05-10,54,False
2015-05-11,61,False
2015-05-12,60,False
2015-05-13,58,False
2015-05-14,57,False
2015-05-15,64,False
2015-05-16,51,False
2015-05-17,59,False
2015-05-18,61,False
2015-05-19,62,False
2015-05-20,65,False
2015-05-21,55,False
2015-05-22,63,False
2015-05-23,53,False
2015-05-24,52,False
2015-05-25,55,False
2015-05-26,63,False
2015-05-27,71,False
2015-05-28,65,False
2015-05-29,60,False
2015-05-30,52,False
2015-05-31,55,False
2015-06-01,66,False
2015-06-02,60,False
2015-06-03,62,False
2015-06-04,57,False
2015-06-05,55,False
2015-06-06,51,False
2015-06-07,55,False
2015-06-08,70,False
2015-06-09,65,False
2015-06-10,62,False
2015-06-11,64,False
2015-06-12,58,False
2015-06-13,53,False
2015-06-14,56,False
2015-06-15,65,False
2015-06-16,62,False
2015-06-17,66,False
2015-06-18,64,False
2015-06-19,66,False
2015-06-20,60,False
2015-06-21,57,False
2015-06-22,68,False
2015-06-23,67,False
2015-06-24,64,False
2015-06-25,65,False
2015-06-26,55,False
2015-06-27,55,False
2015-06-28,53,False
2015-06-29,67,False
2015-06-30,65,False
2015-07-01,72,False
2015-07-02,66,False
2015-07-03,63,False
2015-07-04,52,False
2015-07-05,47,False
2015-07-06,63,False
2015-07-07,64,False
2015-07-08,63,False
2015-07-09,75,False
2015-07-10,70,False
2015-07-11,50,False
2015-07-12,54,False
2015-07-13,67,False
2015-07-14,65,False
2015-07-15,69,False
2015-07-16,67,False
2015-07-17,72,False
2015-07-18,55,False
2015-07-19,56,False
2015-07-20,72,False
2015-07-21,71,False
2015-07-22,68,False
2015-07-23,65,False
2015-07-24,65,False
2015-07-25,55,False
2015-07-26,63,False
2015-07-27,67,False
2015-07-28,72,False
2015-07-29,70,False
2015-07-30,62,False
2015-07-31,71,False
2015-08-01,57,False
2015-08-02,54,False
2015-08-03,72,False
2015-08-04,68,False
2015-08-05,70,False
2015-08-06,66,False
2015-08-07,69,False
2015-08-08,57,False
2015-08-09,64,False
2015-08-10,71,False
2015-08-11,68,False
2015-08-12,64,False
2015-08-13,67,False
2015-08-14,100,False
2015-08-15,66,False
2015-08-16,60,False
2015-08-17,72,False
2015-08-18,71,False
2015-08-19,71,False
2015-08-20,69,False
2015-08-21,74,False
2015-08-22,59,False
2015-08-23,58,False
2015-08-24,69,False
2015-08-25,67,False
2015-08-26,66,False
2015-08-27,67,False
2015-08-28,69,False
2015-08-29,61,False
2015-08-30,57,False
2015-08-31,66,False
2015-09-01,65,False
2015-09-02,68,False
2015-09-03,66,False
2015-09-04,69,False
2015-09-05,59,False
