date,Alphabet,isPartial
2017-05-29,61,False
2017-05-30,74,False
2017-05-31,76,False
2017-06-01,72,False
2017-06-02,66,False
2017-06-03,61,False
2017-06-04,57,False
2017-06-05,70,False
2017-06-06,69,False
2017-06-07,71,False
2017-06-08,76,False
2017-06-09,69,False
2017-06-10,62,False
2017-06-11,64,False
2017-06-12,68,False
2017-06-13,69,False
2017-06-14,70,False
2017-06-15,72,False
2017-06-16,67,False
2017-06-17,59,False
2017-06-18,61,False
2017-06-19,68,False
2017-06-20,66,False
2017-06-21,64,False
2017-06-22,68,False
2017-06-23,64,False
2017-06-24,55,False
2017-06-25,60,False
2017-06-26,64,False
2017-06-27,76,False
2017-06-28,65,False
2017-06-29,68,False
2017-06-30,63,False
2017-07-01,58,False
2017-07-02,61,False
2017-07-03,60,False
2017-07-04,64,False
2017-07-05,62,False
2017-07-06,64,False
2017-07-07,60,False
2017-07-08,60,False
2017-07-09,64,False
2017-07-10,66,False
2017-07-11,62,False
2017-07-12,65,False
2017-07-13,67,False
2017-07-14,62,False
2017-07-15,60,False
2017-07-16,59,False
2017-07-17,67,False
2017-07-18,67,False
2017-07-19,66,False
2017-07-20,64,False
2017-07-21,64,False
2017-07-22,54,False
2017-07-23,61,False
2017-07-24,73,False
2017-07-25,77,False
2017-07-26,71,False
2017-07-27,71,False
2017-07-28,64,False
2017-07-29,62,False
2017-07-30,58,False
2017-07-31,66,False
2017-08-01,70,False
2017-08-02,79,False
2017-08-03,80,False
2017-08-04,75,False
2017-08-05,72,False
2017-08-06,66,False
2017-08-07,68,False
2017-08-08,72,False
2017-08-09,72,False
2017-08-10,67,False
2017-08-11,70,False
2017-08-12,60,False
2017-08-13,69,False
2017-08-14,83,False
2017-08-15,86,False
2017-08-16,75,False
2017-08-17,71,False
2017-08-18,72,False
2017-08-19,58,False
2017-08-20,65,False
2017-08-21,64,False
2017-08-22,73,False
2017-08-23,78,False
2017-08-24,74,False
2017-08-25,74,False
2017-08-26,61,False
2017-08-27,61,False
2017-08-28,73,False
2017-08-29,80,False
2017-08-30,83,False
2017-08-31,81,False
2017-09-01,79,False
2017-09-02,63,False
2017-09-03,62,False
2017-09-04,68,False
2017-09-05,79,False
2017-09-06,97,False
2017-09-07,90,False
2017-09-08,86,False
2017-09-09,66,False
2017-09-10,74,False
2017-09-11,94,False
2017-09-12,97,False
2017-09-13,100,False
2017-09-14,90,False
2017-09-15,83,False
2017-09-16,75,False
2017-09-17,82,False
