date,Alphabet,isPartial
2015-04-10,18,False
2015-04-11,17,False
2015-04-12,15,False
2015-04-13,18,False
2015-04-14,18,False
2015-04-15,19,False
2015-04-16,19,False
2015-04-17,18,False
2015-04-18,14,False
2015-04-19,15,False
2015-04-20,17,False
2015-04-21,17,False
2015-04-22,18,False
2015-04-23,19,False
2015-04-24,18,False
2015-04-25,14,False
2015-04-26,16,False
2015-04-27,17,False
2015-04-28,19,False
2015-04-29,19,False
2015-04-30,18,False
2015-05-01,17,False
2015-05-02,15,False
2015-05-03,17,False
2015-05-04,17,False
2015-05-05,18,False
2015-05-06,18,False
2015-05-07,18,False
2015-05-08,17,False
2015-05-09,15,False
2015-05-10,15,False
2015-05-11,17,False
2015-05-12,17,False
2015-05-13,18,False
2015-05-14,17,False
2015-05-15,17,False
2015-05-16,14,False
2015-05-17,15,False
2015-05-18,18,False
2015-05-19,18,False
2015-05-20,18,False
2015-05-21,17,False
2015-05-22,16,False
2015-05-23,14,False
2015-05-24,16,False
2015-05-25,15,False
2015-05-26,18,False
2015-05-27,18,False
2015-05-28,18,False
2015-05-29,18,False
2015-05-30,15,False
2015-05-31,16,False
2015-06-01,17,False
2015-06-02,18,False
2015-06-03,17,False
2015-06-04,17,False
2015-06-05,17,False
2015-06-06,15,False
2015-06-07,15,False
2015-06-08,16,False
2015-06-09,16,False
2015-06-10,18,False
2015-06-11,18,False
2015-06-12,16,False
2015-06-13,16,False
2015-06-14,16,False
2015-06-15,17,False
2015-06-16,17,False
2015-06-17,17,False
2015-06-18,17,False
2015-06-19,17,False
2015-06-20,16,False
2015-06-21,15,False
2015-06-22,17,False
2015-06-23,17,False
2015-06-24,16,False
2015-06-25,16,False
2015-06-26,16,False
2015-06-27,17,False
2015-06-28,15,False
2015-06-29,16,False
2015-06-30,16,False
2015-07-01,15,False
2015-07-02,16,False
2015-07-03,14,False
2015-07-04,13,False
2015-07-05,15,False
2015-07-06,16,False
2015-07-07,18,False
2015-07-08,16,False
2015-07-09,17,False
2015-07-10,15,False
2015-07-11,14,False
2015-07-12,15,False
2015-07-13,15,False
2015-07-14,16,False
2015-07-15,16,False
2015-07-16,15,False
2015-07-17,14,False
2015-07-18,14,False
2015-07-19,15,False
2015-07-20,16,False
2015-07-21,16,False
2015-07-22,16,False
2015-07-23,18,False
2015-07-24,15,False
2015-07-25,15,False
2015-07-26,17,False
2015-07-27,16,False
2015-07-28,16,False
2015-07-29,16,False
2015-07-30,15,False
2015-07-31,15,False
2015-08-01,15,False
2015-08-02,15,False
2015-08-03,16,False
2015-08-04,16,False
2015-08-05,17,False
2015-08-06,17,False
2015-08-07,16,False
2015-08-08,14,False
2015-08-09,16,False
2015-08-10,35,False
2015-08-11,100,False
2015-08-12,59,False
2015-08-13,33,False
2015-08-14,28,False
2015-08-15,24,False
2015-08-16,25,False
2015-08-17,24,False
2015-08-18,24,False
2015-08-19,22,False
2015-08-20,22,False
2015-08-21,20,False
2015-08-22,17,False
2015-08-23,18,False
2015-08-24,22,False
2015-08-25,23,False
2015-08-26,22,False
2015-08-27,21,False
2015-08-28,20,False
2015-08-29,18,False
2015-08-30,20,False
2015-08-31,21,False
2015-09-01,25,False
2015-09-02,32,False
2015-09-03,26,False
2015-09-04,23,False
2015-09-05,20,False
2015-09-06,20,False
2015-09-07,21,False
2015-09-08,24,False
2015-09-09,27,False
2015-09-10,26,False
2015-09-11,23,False
2015-09-12,19,False
2015-09-13,22,False
2015-09-14,23,False
2015-09-15,24,False
2015-09-16,24,False
2015-09-17,23,False
2015-09-18,22,False
2015-09-19,18,False
2015-09-20,20,False
2015-09-21,22,False
2015-09-22,25,False
2015-09-23,22,False
2015-09-24,22,False
2015-09-25,21,False
2015-09-26,19,False
2015-09-27,20,False
2015-09-28,23,False
2015-09-29,23,False
2015-09-30,24,False
2015-10-01,22,False
2015-10-02,24,False
2015-10-03,27,False
2015-10-04,26,False
2015-10-05,27,False
2015-10-06,25,False
2015-10-07,23,False
2015-10-08,25,False
2015-10-09,22,False
2015-10-10,19,False
2015-10-11,19,False
2015-10-12,23,False
2015-10-13,22,False
2015-10-14,22,False
2015-10-15,21,False
2015-10-16,21,False
2015-10-17,17,False
