date,Alphabet,isPartial
2013-05-28,80,False
2013-05-29,75,False
2013-05-30,77,False
2013-05-31,74,False
2013-06-01,67,False
2013-06-02,68,False
2013-06-03,78,False
2013-06-04,80,False
2013-06-05,78,False
2013-06-06,75,False
2013-06-07,68,False
2013-06-08,62,False
2013-06-09,71,False
2013-06-10,77,False
2013-06-11,75,False
2013-06-12,75,False
2013-06-13,78,False
2013-06-14,71,False
2013-06-15,72,False
2013-06-16,69,False
2013-06-17,72,False
2013-06-18,77,False
2013-06-19,72,False
2013-06-20,75,False
2013-06-21,75,False
2013-06-22,71,False
2013-06-23,75,False
2013-06-24,74,False
2013-06-25,75,False
2013-06-26,71,False
2013-06-27,78,False
2013-06-28,68,False
2013-06-29,69,False
