date,Fastenal,isPartial
2011-09-18,21,False
2011-09-19,69,False
2011-09-20,72,False
2011-09-21,65,False
2011-09-22,79,False
2011-09-23,80,False
2011-09-24,25,False
2011-09-25,20,False
2011-09-26,68,False
2011-09-27,96,False
2011-09-28,80,False
2011-09-29,71,False
2011-09-30,57,False
2011-10-01,38,False
2011-10-02,32,False
2011-10-03,72,False
2011-10-04,62,False
2011-10-05,90,False
2011-10-06,86,False
2011-10-07,78,False
2011-10-08,30,False
2011-10-09,13,False
2011-10-10,73,False
2011-10-11,62,False
2011-10-12,57,False
2011-10-13,63,False
2011-10-14,56,False
2011-10-15,40,False
2011-10-16,16,False
2011-10-17,71,False
2011-10-18,75,False
2011-10-19,74,False
2011-10-20,70,False
2011-10-21,70,False
2011-10-22,32,False
2011-10-23,22,False
2011-10-24,80,False
2011-10-25,56,False
2011-10-26,65,False
2011-10-27,66,False
2011-10-28,79,False
2011-10-29,39,False
2011-10-30,31,False
2011-10-31,65,False
2011-11-01,81,False
2011-11-02,71,False
2011-11-03,60,False
2011-11-04,47,False
2011-11-05,24,False
2011-11-06,19,False
2011-11-07,78,False
2011-11-08,73,False
2011-11-09,90,False
2011-11-10,77,False
2011-11-11,56,False
2011-11-12,22,False
2011-11-13,16,False
2011-11-14,66,False
2011-11-15,75,False
2011-11-16,82,False
2011-11-17,56,False
2011-11-18,54,False
2011-11-19,28,False
2011-11-20,18,False
2011-11-21,64,False
2011-11-22,67,False
2011-11-23,61,False
2011-11-24,22,False
2011-11-25,31,False
2011-11-26,22,False
2011-11-27,20,False
2011-11-28,72,False
2011-11-29,66,False
2011-11-30,68,False
2011-12-01,75,False
2011-12-02,65,False
2011-12-03,27,False
2011-12-04,14,False
2011-12-05,56,False
2011-12-06,64,False
2011-12-07,58,False
2011-12-08,58,False
2011-12-09,55,False
2011-12-10,23,False
2011-12-11,17,False
2011-12-12,66,False
2011-12-13,77,False
2011-12-14,77,False
2011-12-15,100,False
2011-12-16,69,False
2011-12-17,36,False
2011-12-18,17,False
2011-12-19,71,False
2011-12-20,60,False
2011-12-21,79,False
2011-12-22,70,False
2011-12-23,45,False
2011-12-24,15,False
2011-12-25,12,False
2011-12-26,21,False
2011-12-27,59,False
2011-12-28,55,False
2011-12-29,60,False
2011-12-30,52,False
2011-12-31,20,False
2012-01-01,21,False
2012-01-02,43,False
2012-01-03,65,False
2012-01-04,79,False
2012-01-05,71,False
2012-01-06,57,False
2012-01-07,24,False
2012-01-08,16,False
2012-01-09,59,False
2012-01-10,74,False
2012-01-11,76,False
2012-01-12,77,False
2012-01-13,76,False
2012-01-14,25,False
2012-01-15,14,False
2012-01-16,63,False
2012-01-17,72,False
2012-01-18,80,False
2012-01-19,70,False
2012-01-20,72,False
2012-01-21,31,False
2012-01-22,17,False
2012-01-23,66,False
2012-01-24,64,False
2012-01-25,74,False
2012-01-26,71,False
2012-01-27,78,False
2012-01-28,39,False
2012-01-29,27,False
2012-01-30,75,False
2012-01-31,84,False
2012-02-01,79,False
