date,Fastenal,isPartial
2013-06-29,34,False
2013-06-30,15,False
2013-07-01,71,False
2013-07-02,72,False
2013-07-03,77,False
2013-07-04,23,False
2013-07-05,48,False
2013-07-06,32,False
2013-07-07,10,False
2013-07-08,83,False
2013-07-09,65,False
2013-07-10,98,False
2013-07-11,100,False
2013-07-12,80,False
2013-07-13,25,False
2013-07-14,27,False
2013-07-15,63,False
2013-07-16,86,False
2013-07-17,86,False
2013-07-18,96,False
2013-07-19,79,False
2013-07-20,25,False
2013-07-21,15,False
2013-07-22,68,False
2013-07-23,92,False
2013-07-24,85,False
2013-07-25,77,False
2013-07-26,79,False
2013-07-27,33,False
2013-07-28,27,False
2013-07-29,84,False
2013-07-30,81,False
2013-07-31,69,False
2013-08-01,79,False
2013-08-02,72,False
2013-08-03,25,False
2013-08-04,20,False
2013-08-05,78,False
2013-08-06,94,False
2013-08-07,75,False
2013-08-08,80,False
2013-08-09,67,False
2013-08-10,30,False
2013-08-11,20,False
2013-08-12,75,False
2013-08-13,95,False
2013-08-14,82,False
2013-08-15,82,False
2013-08-16,83,False
2013-08-17,31,False
2013-08-18,20,False
2013-08-19,75,False
2013-08-20,78,False
2013-08-21,84,False
2013-08-22,78,False
2013-08-23,80,False
2013-08-24,25,False
2013-08-25,15,False
2013-08-26,66,False
2013-08-27,74,False
2013-08-28,78,False
2013-08-29,62,False
2013-08-30,57,False
2013-08-31,23,False
2013-09-01,13,False
2013-09-02,21,False
2013-09-03,58,False
2013-09-04,71,False
2013-09-05,72,False
2013-09-06,79,False
2013-09-07,29,False
2013-09-08,11,False
2013-09-09,67,False
2013-09-10,82,False
2013-09-11,82,False
2013-09-12,95,False
2013-09-13,60,False
2013-09-14,23,False
2013-09-15,19,False
2013-09-16,68,False
2013-09-17,79,False
2013-09-18,87,False
2013-09-19,88,False
2013-09-20,71,False
2013-09-21,27,False
2013-09-22,15,False
2013-09-23,87,False
2013-09-24,87,False
2013-09-25,67,False
2013-09-26,73,False
2013-09-27,81,False
2013-09-28,28,False
2013-09-29,18,False
2013-09-30,84,False
2013-10-01,80,False
2013-10-02,76,False
2013-10-03,69,False
2013-10-04,73,False
2013-10-05,24,False
2013-10-06,14,False
2013-10-07,59,False
2013-10-08,83,False
2013-10-09,64,False
2013-10-10,72,False
2013-10-11,81,False
2013-10-12,39,False
2013-10-13,13,False
2013-10-14,66,False
2013-10-15,81,False
2013-10-16,68,False
2013-10-17,79,False
2013-10-18,62,False
2013-10-19,29,False
2013-10-20,15,False
2013-10-21,56,False
2013-10-22,74,False
2013-10-23,79,False
2013-10-24,67,False
2013-10-25,77,False
2013-10-26,29,False
2013-10-27,23,False
2013-10-28,88,False
2013-10-29,86,False
2013-10-30,80,False
2013-10-31,75,False
2013-11-01,73,False
2013-11-02,15,False
2013-11-03,19,False
2013-11-04,67,False
2013-11-05,82,False
2013-11-06,71,False
2013-11-07,65,False
2013-11-08,73,False
2013-11-09,32,False
2013-11-10,22,False
2013-11-11,69,False
2013-11-12,86,False
2013-11-13,79,False
2013-11-14,92,False
2013-11-15,91,False
2013-11-16,31,False
2013-11-17,20,False
2013-11-18,60,False
2013-11-19,79,False
2013-11-20,83,False
2013-11-21,80,False
2013-11-22,63,False
2013-11-23,20,False
2013-11-24,12,False
2013-11-25,65,False
2013-11-26,66,False
2013-11-27,51,False
2013-11-28,23,False
2013-11-29,26,False
2013-11-30,24,False
2013-12-01,20,False
2013-12-02,69,False
2013-12-03,82,False
2013-12-04,83,False
2013-12-05,71,False
2013-12-06,66,False
2013-12-07,27,False
2013-12-08,16,False
2013-12-09,81,False
2013-12-10,83,False
2013-12-11,75,False
2013-12-12,66,False
2013-12-13,73,False
2013-12-14,29,False
2013-12-15,15,False
2013-12-16,71,False
2013-12-17,81,False
2013-12-18,78,False
2013-12-19,76,False
