date,Fastenal,isPartial
2012-10-12,67,False
2012-10-13,29,False
2012-10-14,7,False
2012-10-15,55,False
2012-10-16,69,False
2012-10-17,70,False
2012-10-18,85,False
2012-10-19,55,False
2012-10-20,24,False
2012-10-21,21,False
2012-10-22,63,False
2012-10-23,75,False
2012-10-24,89,False
2012-10-25,67,False
2012-10-26,67,False
2012-10-27,25,False
2012-10-28,15,False
2012-10-29,75,False
2012-10-30,78,False
2012-10-31,79,False
2012-11-01,85,False
2012-11-02,69,False
2012-11-03,34,False
2012-11-04,8,False
2012-11-05,63,False
2012-11-06,66,False
2012-11-07,72,False
2012-11-08,71,False
2012-11-09,62,False
2012-11-10,22,False
2012-11-11,16,False
2012-11-12,75,False
2012-11-13,86,False
2012-11-14,64,False
2012-11-15,71,False
2012-11-16,65,False
2012-11-17,23,False
2012-11-18,12,False
2012-11-19,60,False
2012-11-20,67,False
2012-11-21,55,False
2012-11-22,22,False
2012-11-23,39,False
2012-11-24,23,False
2012-11-25,17,False
2012-11-26,48,False
2012-11-27,74,False
2012-11-28,70,False
2012-11-29,67,False
2012-11-30,63,False
2012-12-01,36,False
2012-12-02,9,False
2012-12-03,59,False
2012-12-04,78,False
2012-12-05,77,False
2012-12-06,66,False
2012-12-07,57,False
2012-12-08,33,False
2012-12-09,17,False
2012-12-10,66,False
2012-12-11,71,False
2012-12-12,79,False
2012-12-13,71,False
2012-12-14,57,False
2012-12-15,23,False
2012-12-16,18,False
2012-12-17,61,False
2012-12-18,60,False
2012-12-19,78,False
2012-12-20,54,False
2012-12-21,59,False
2012-12-22,17,False
2012-12-23,19,False
2012-12-24,24,False
2012-12-25,13,False
2012-12-26,43,False
2012-12-27,53,False
2012-12-28,46,False
2012-12-29,33,False
2012-12-30,29,False
2012-12-31,43,False
2013-01-01,9,False
2013-01-02,54,False
2013-01-03,64,False
2013-01-04,61,False
2013-01-05,39,False
2013-01-06,23,False
2013-01-07,67,False
2013-01-08,83,False
2013-01-09,100,False
2013-01-10,60,False
2013-01-11,70,False
2013-01-12,22,False
2013-01-13,15,False
2013-01-14,68,False
2013-01-15,72,False
2013-01-16,64,False
2013-01-17,71,False
2013-01-18,60,False
2013-01-19,18,False
2013-01-20,21,False
2013-01-21,73,False
2013-01-22,75,False
2013-01-23,65,False
2013-01-24,65,False
2013-01-25,60,False
2013-01-26,21,False
