date,Fastenal,isPartial
2016-05-04,68,False
2016-05-05,78,False
2016-05-06,67,False
2016-05-07,20,False
2016-05-08,13,False
2016-05-09,68,False
2016-05-10,76,False
2016-05-11,78,False
2016-05-12,73,False
2016-05-13,73,False
2016-05-14,25,False
2016-05-15,11,False
2016-05-16,68,False
2016-05-17,93,False
2016-05-18,64,False
2016-05-19,66,False
2016-05-20,71,False
2016-05-21,25,False
2016-05-22,9,False
2016-05-23,64,False
2016-05-24,74,False
2016-05-25,89,False
2016-05-26,82,False
2016-05-27,76,False
2016-05-28,17,False
2016-05-29,12,False
2016-05-30,27,False
2016-05-31,67,False
2016-06-01,92,False
2016-06-02,76,False
2016-06-03,69,False
2016-06-04,27,False
2016-06-05,11,False
2016-06-06,76,False
2016-06-07,72,False
2016-06-08,81,False
2016-06-09,66,False
2016-06-10,71,False
2016-06-11,26,False
2016-06-12,14,False
2016-06-13,62,False
2016-06-14,73,False
2016-06-15,71,False
2016-06-16,78,False
2016-06-17,67,False
2016-06-18,23,False
2016-06-19,10,False
2016-06-20,69,False
2016-06-21,65,False
2016-06-22,83,False
2016-06-23,78,False
2016-06-24,80,False
2016-06-25,32,False
2016-06-26,14,False
2016-06-27,65,False
2016-06-28,83,False
2016-06-29,67,False
2016-06-30,85,False
2016-07-01,51,False
2016-07-02,21,False
2016-07-03,8,False
2016-07-04,28,False
2016-07-05,76,False
2016-07-06,80,False
2016-07-07,73,False
2016-07-08,67,False
2016-07-09,27,False
2016-07-10,18,False
2016-07-11,74,False
2016-07-12,79,False
2016-07-13,79,False
2016-07-14,68,False
2016-07-15,73,False
2016-07-16,15,False
2016-07-17,15,False
2016-07-18,80,False
2016-07-19,80,False
2016-07-20,88,False
2016-07-21,71,False
2016-07-22,76,False
2016-07-23,32,False
2016-07-24,18,False
2016-07-25,80,False
2016-07-26,99,False
2016-07-27,64,False
2016-07-28,85,False
2016-07-29,74,False
2016-07-30,27,False
2016-07-31,15,False
2016-08-01,78,False
2016-08-02,82,False
2016-08-03,79,False
2016-08-04,82,False
2016-08-05,70,False
2016-08-06,27,False
2016-08-07,18,False
2016-08-08,68,False
2016-08-09,72,False
2016-08-10,79,False
2016-08-11,78,False
2016-08-12,61,False
2016-08-13,31,False
2016-08-14,16,False
2016-08-15,71,False
2016-08-16,64,False
2016-08-17,63,False
2016-08-18,79,False
2016-08-19,86,False
2016-08-20,19,False
2016-08-21,15,False
2016-08-22,68,False
2016-08-23,88,False
2016-08-24,69,False
2016-08-25,86,False
2016-08-26,80,False
2016-08-27,26,False
2016-08-28,10,False
2016-08-29,69,False
2016-08-30,88,False
2016-08-31,77,False
2016-09-01,71,False
2016-09-02,54,False
2016-09-03,24,False
2016-09-04,10,False
2016-09-05,16,False
2016-09-06,69,False
2016-09-07,90,False
2016-09-08,78,False
2016-09-09,79,False
2016-09-10,19,False
2016-09-11,14,False
2016-09-12,61,False
2016-09-13,80,False
2016-09-14,80,False
2016-09-15,84,False
2016-09-16,72,False
2016-09-17,27,False
2016-09-18,18,False
2016-09-19,58,False
2016-09-20,62,False
2016-09-21,78,False
2016-09-22,69,False
2016-09-23,65,False
2016-09-24,30,False
2016-09-25,22,False
2016-09-26,75,False
2016-09-27,71,False
2016-09-28,60,False
2016-09-29,56,False
2016-09-30,57,False
2016-10-01,30,False
2016-10-02,13,False
2016-10-03,79,False
2016-10-04,78,False
2016-10-05,65,False
2016-10-06,75,False
2016-10-07,69,False
2016-10-08,20,False
2016-10-09,15,False
2016-10-10,58,False
2016-10-11,72,False
2016-10-12,73,False
2016-10-13,74,False
2016-10-14,71,False
2016-10-15,16,False
2016-10-16,17,False
2016-10-17,87,False
2016-10-18,67,False
2016-10-19,82,False
2016-10-20,66,False
2016-10-21,66,False
2016-10-22,21,False
2016-10-23,13,False
2016-10-24,59,False
2016-10-25,74,False
2016-10-26,70,False
2016-10-27,85,False
2016-10-28,73,False
2016-10-29,20,False
2016-10-30,16,False
2016-10-31,71,False
2016-11-01,80,False
2016-11-02,77,False
2016-11-03,55,False
2016-11-04,63,False
2016-11-05,21,False
2016-11-06,15,False
2016-11-07,66,False
2016-11-08,100,False
2016-11-09,59,False
2016-11-10,68,False
2016-11-11,47,False
2016-11-12,28,False
2016-11-13,12,False
2016-11-14,64,False
2016-11-15,73,False
2016-11-16,72,False
2016-11-17,84,False
2016-11-18,70,False
2016-11-19,26,False
2016-11-20,13,False
2016-11-21,72,False
2016-11-22,70,False
2016-11-23,54,False
2016-11-24,21,False
2016-11-25,24,False
2016-11-26,11,False
2016-11-27,10,False
2016-11-28,61,False
2016-11-29,69,False
2016-11-30,83,False
2016-12-01,58,False
2016-12-02,46,False
2016-12-03,23,False
2016-12-04,17,False
2016-12-05,54,False
2016-12-06,79,False
2016-12-07,78,False
2016-12-08,70,False
2016-12-09,51,False
2016-12-10,23,False
2016-12-11,22,False
2016-12-12,58,False
2016-12-13,67,False
2016-12-14,78,False
2016-12-15,77,False
2016-12-16,65,False
2016-12-17,13,False
2016-12-18,13,False
2016-12-19,62,False
2016-12-20,57,False
2016-12-21,63,False
2016-12-22,53,False
2016-12-23,63,False
2016-12-24,15,False
2016-12-25,11,False
2016-12-26,26,False
2016-12-27,49,False
2016-12-28,57,False
2016-12-29,60,False
2016-12-30,49,False
2016-12-31,17,False
2017-01-01,9,False
2017-01-02,25,False
2017-01-03,62,False
2017-01-04,67,False
2017-01-05,73,False
2017-01-06,73,False
2017-01-07,29,False
2017-01-08,16,False
2017-01-09,72,False
2017-01-10,69,False
2017-01-11,72,False
2017-01-12,82,False
2017-01-13,58,False
2017-01-14,28,False
2017-01-15,17,False
2017-01-16,72,False
2017-01-17,77,False
2017-01-18,81,False
2017-01-19,83,False
